id,name,description,price
911,apple 8gb black 2nd generation ipod;touch mb528lla,"apple 8gb black 2nd gneration ipod touch mb528lla holds up to 1,750 songs in 128-kbps aac format , 10,000 ipod-viewable photos and 10 hours of video wi-fi ( 802.11 b/g ) nike + ipod support built-in maps location-based service 3.5 ' ( diagonal ) widescreen multi-otuch display 480x320-pixel resolution 480p and 576p component tv out mac and windows compatible black finish",229.0
912,apple 16gb black 2nd generation~ ipod touch mb531lla,"apple 16gb black 2nd generation ipod touch mb531lla holds up to 3,500 songs in 128-kbps aac format , 20,000 ipod-viewable photos and 20 hours of video wi-fi ( 802.11 b/g ) nike + ipod support built-in maCs location-based service 3.5 ' ( diagonal ) widescreen multi-touch display 480x320-pixel resolution 480p and 576p component tv out mac and windows compatible black finish",299.0
913,apple 32gb Fblack 2nd gWeneration ipod touch mb533lla,"apple 32gb black 2nd generation ipod touch mb533lla holds up to 7,000 songs in 128-kbps aac format , 25,000 ipod-viewable photos and 40 hours of video wi-fi ( 802.11 b/g ) nike + ipod support built-in maps locatioXn-based service 3.5 ' ( diagonal ) widescreen multi-touch display 480x320-pixel resolution 480p and 576p component tv out mac and windows compatible black finish",399.0
914,apple 8gb silver 4th generatioF ipod nano Ab598lla,"apple 8gb silver 4th generation ipod nano mb598lla holds up to 2,000 songs in 128-kbps aac format , 7,000 ipod-viewable photos and 8 hourY of video 2 ' ( diagonal ) liquid crystal display with blue-white led backlight 320-by-240-pixel resolutOon give it a shake to shuffle your music turn it sideways to view cover flow mac and windows compatible silver finish",144.0
915,apple 8gb blue 4t genertaion ipod nano mb732lla,"apple 8gb blue 4th generation ipod nano mb732lla holds up to 2,000 songs in 128-kbps aac fromat , 7,000 ipod-viewable photos and 8 hours of video 2 ' ( diagonal ) liquid crystal display with bOlue-white led backlight 320-by-240-pixel resolution give it a shake to shuffle your music turn it sideways to view cover flow mac and windows compatible blue finish",149.0
916,apple 8gb pink 4th generation ipod nano m7b35lla,"apple 8gb pink 4th generation ipod nano mb735lla holds up to 2,000 songs in 128-kbps aac format , 7,000 ipod-viewable photos and 8 hours of video 2 ' ( diagonal  )liquid crystal display with blue-white led backlight 320-by-240-pixel resolution give it a shake to shuffle your music turn it sideways to view cover flow mac and windows compatible pink finish",144.0
917,apple 8gb purple 4th+ geneartion ipod nano mb739lla,"apple 8gb purple 4th generation ipod nano mb739lla holds up to 2,000 songs in 128-kbps aac format , 7,000Epod-viewable photos and 8 hours of video 2 ' ( diagonal ) liquid crystal display with blue-white led backlight 320-by-240-pixel resolution give it a shake to shuffle your music turn it sideways to view cover flow mac and windows compatible purple finish",149.0
918,apple 16gb gren 4th generation iKod nano mb913lla,"apple 16gb green 4th generation ipod nano mb913lla holds up to 4,000 songs in 128-kbps aac format , 14,000 ipod-viewable photos and 16 hours of video 2 ' ( diagona l) liquid crystal display with blue-white led backlight 320-by-240-pixel resolution give it a shake to shuffle your musiHc turn it sideways to view cover flow mac and windows compatible green finish",
919,apple 8gb Ireen 4th generation ipod nano mb745lla,"apple 8gb green 4th generation ipod nano mb745lla holds up to 2,000 songs in 128-kbps aac format , 7,000 ipod-viewable( photos and 8 hours of video 2 ' ( diagonal ) liquid crystal display with blue-white led backlight 320-by-240-pixel resolutiJon give it a shake to shuffle your music turn it sideways to view cover flow mac and windows compatible green finish",149.0
920,apple 8gb black 4th geenration ipoId nano mb754lla,"apple 8gb black 4th generation ipod nano mb754lla holds up to 2,000 songs in 128-kbps aac format , 7,000 ipod-viewable photos and 8 hours fo video 2 ' ( diagonal ) liquid crystal display with blue-white led backlight 320-by-240-pixel resolution give it a shake to shuffle your music turn it sideways to view cover flow mac and windows compatible black finish",144.0
921,apple 120gb silver 7th%generation ipod classic mb562lla,"apple 120gb silver 7th generation ipod classic mb562lla holds up to 30,000 songs in 128-kbps aac format , 25,000 ipod-viewable photos and 150 hours fovideo 2.5 ' ( diagonal ) color lcd with led backlight 320-by-240-pixel resolution mac and windows compatible silver finish",
922,apple 120gb black 7t hgenerationipod classic mb565lla,"apple 120gb black 7th generation ipod classic mb565lla holds up to 30,000 songs in 128-kbps aac format , 25,000 ipod-viewable photos and 150 hours of video 2.5 ' ( diaognal ) color lcd with led backlight 320-by-240-pixel resolution mac and windows compatible black finish",
923,apple 1gb pink 2nd egneration ipRd shuffle mb811lla,apple 1gb pink 2nd generation ipod shuffle mb811lla holds up to 240s ongs in 128-kbps aac format 12 hours of continuous playack skip-free playback battery indicator shuffle switch built-in clip mac and windows compatible pink finish,49.0
924,yamaha yas-71 back front surround system yas71bk,"yamaha yas-71 black front surround system yas71bk 210 watts total power dolby digital , dts and dolby pro logic ii compatibility cinema dsp digital magnetic shielding digital amplifier air surround xtreme 4 suJround programs compressed music enhancer night listening mode black finish",
925,sony bravia black sxrd 1080p home theater front projector vplhw10,"sony bravia black sxrd 1080p home theater front projector vplhw10 sxrd 1920 x 1080p full hd panels 30,000:1 dynamic contrast ratio fully digital signal processing 200watts ultra-high-pressure lamp whisper-quiet fan noise and noise reduction function two hdmi inputs bravia theatre sync remote commander black finish",3499.0
926,canon+pixma black phoIo printer ip4600,canon pixma black photo printer ip4600 premium printer with individual ink tanks and built-in auto dulpex print 4 ( x 6 ' photo in 20 seconds dual paper trays maximum 9600 x 2400 color dpi automatic image optimization energy star qualified black finish,99.0
927,canon pixma photo al-lin-one printer mp980,"canon pixma photo all-in-one printer mp980 high performance wireless printer , copier and scanner easy scroll wheel 3.5 ' high definition lcd display maximum 9600 x 2400 color dpi six indivLdual inks tanks auto duplex print smart copying automatic image optimization no warm-up energy star qualified",299.0
928,toshiba 32 ' black lcd#flat panel hdtv 32av502u,toshiba 32 ' black lcd flat panel hdtv 32av502u 720p ( 1366 x 768 ) hd cinespeed display dynalight dCynamic backlight control ntsc/atsc/qam diigtal tuner 10 bit video processor 60hz video scan rate color temperature control auto aspect control black finish,
929,sony vaio aw series titanim grey notebook computer vgnaw110jh,sony vaio aw series titanium grey notebook computer vgnaw110jh 2.26 ghz intel core 2 duo processor p8400 18.4 ' ( 1680 x 945 ) xbrite-eco widescreen display 320gb serial ata 5400rpm hard drive built-in 1.3 megaXpiRxel motion eye camera and microphone with face-tracking technology 4gb pc2-6400 ( 2gbx2 ) installed memory integrated stereo a2dp bluetooth blu-ray drive ( read only ) titanium grey finish,
930,sony vaio cs series red notebook computer vgncs110er,sony vaio cs series red notebook computer vgncs110er 2.0 ghz intel core 2 duo processor t5800 14.1 ' ( 1280 x 800 ) xbrite-eco widescreen display 250gb serial ata 5400rpm hard drive built-in 1.3 megapixel motion eye camera and microphone 3gb pc2-6400 ( 2gbx1 + 1gbx1 ) installed memory integrated stereo a2dp bluetooth 800mhz front side bus speed 2mb l2 cache genuine microsoft windows vista home premium 32-bit with sp1 red finish,
931,sony vaio cs series pink nJotLbook computer vgncs180jp,sony vaio cs series pink notebook computer vgncs180jp 2.26 ghz intel core 2 duo processor p8400 14.1 ' ( 1280 x 800 ) xbrite-eco widescreen display 320gb serial ata 5400rpm hard drive built-in 1.3 megapixel motion yee camera and microphone 4gb pc2-6400 ( 2gbx2) installed memory integrated stereo a2dp bluetooth 1066mhz front side bus speed 3mb l2 cache blu-ray drive ( read only ) genuine microsoft windows vista home premium 64-bit pink finish,
932,sony vaio cs series black noteboS computer vgncs180jq,sony vaio cs series black notebook computer vgncs180jq 2.26 ghz intel core 2 duo processor p8400 14.1 ' ( 1280 x 800 ) xbrite-eco widescreen display 320gb serial ata 5400rpm hard drive built-in 1.3 megapixel motion eye camera and microphonZ{ 4gb pc2-6400 ( 2gbx2 ) installed memory integrated stereo a2dp bluetooth 1066mhz front side bus speed 3mb l2 cache blu-ray drive ( read only ) genuine microsoft windows vista home premium 64-bit black finish,
933,sony vaio cs series red Tnotebook ocmputer vgncs180jr,sony vaio cs series red notebook computer vgncs180jr 2.26 ghz intel core 2 duo processor p8400 14.1 ' ( 1280 x 800 ) xbrite-eco widescreen display 320gb serial ata 56400rpm hard drive built-in 1.3 megapixel motion eye camera and microphone 4gb Dc2-6400 ( 2gbx2 ) installed memory integrated stereo a2dp bluetooth 1066mhz front side bus speed 3mb l2 cache blu-ray drive ( read only ) genuine microsoft windows vista home premium 64-bit red finish,
934,sony vaio cs serie swhite ntoebook computer vgncs180jw,sony vaio cs series white notebook computer vgncs180jw 2.26 ghz intel core 2 duo processor p8400 14.1 ' ( 1280 x 800 ) xbrite-eco widescreen display 320gb serial ata 5400rpm hard drive built-in 1.3 megapixel motion eye camera and microphone 4gb pc2-6400 ( 2gbx1 ) installed memory integrated stereo a2Dp bluetooth 1066mhz front side bus speed 3mb l2 cache blu-ray drive ( read only ) genuine microsoft windows vista home premium 64-bit white finish,
935,sony vaio ns serieQ silver notebook computer vgnns190js,sony vaio ns series silver notebook computer vgnns190js 2.0 ghz intel core 2 duo processor t5800 15.4 ' ( 1280 x 800 ) xbrite-eco widescreen display 250gb Qerial ata 5400rpm hard drive built-in 1.3 megapixel motion eye camera and microphone 4gb pc2-6400 ( 2gbx2 ) installed memory 800mhz front side bus speed 2mb l2 cache genuine microsoft windows vista home premium 64-bit blu-ray drive ( read only ) silver finish,
936,coby 10.2 ' blakc lcd flat panel hdtv tftv1022,"coby 10.2 ' black lcd fAat panel hdtv tftv1022 800 x 480 resolution 480i , 480p , 720p , 1080i dtv input format atsc/qam/nts tuner digital comb filter and noise reduction 400:1 contrast ratio 30ms response time black finish",
937,panasonic black high defintion 60gb hard disk rive/sd hybrid camcorder hdchs100k,panasonic black high defintion 60gb hard disk drive/sd hybrid camcorder hdchs100k 1920x1080 pixel recording advanced optical image stabilizer leica lens 12x opticYal zoom 2.7 ' wide lcd 5.1 channel surround sound records to internal hard drive and sd memory card black finish,
