id,Beer_Name,Brew_Factory_Name,Style,ABV
2627,Central City Red Racer India Style Red Ale,Central City Brewers + Distillers,Irish Ale,5.50 %
2628,PhllipsA mPFer Ale,Heavy Seas BreSwOg CoYmpany,Amber Ale,-
2629,Hi-Wire Lion Tamer Red Rye,Hi-Wire Brewing,Specialty Grain,7 %
2630,GeoUgetow nChoppes ed Ale,Georgetow UBrQeHCing Company,Amber Ale,6.20 %
2631,Boscos Derailleur Ale,Boscos Brewing Company &#40; Roma Pomodori &#41;,English Pale Ale,-
2632,Revolution Fistmas Ale,Revolution Brewing Company,Spice/Herb/Vegetable,6.30 %
2633,Fordham Close EncoXNnetrHarvest Ale,Fodrham Brewing Company &#;0 CoDatal Brewing Co. &#41;,Amber Ale,6.50 %
2634,BatMenkill aHSPvst Moon Amber Ale,BattenDill[ RBrewBng Company,Amber Ale,-
2635,Bridge Brew Works The Blunt,Bridge Brew Works,English Pale Ale,-
2636,Piney River McKinney Eddy Amber Ale,Piney River Brewing Company,Amber Ale,-
2637,Elk Mountain Devils Head Red,Elk Mountain Brewing Company,Irish Ale,-
2638,Mickey Fnns AbaMa mber Ale,Mickey Fisn Vreewry & Pub,Amber Ale,5.60 %
2639,Kane Hop Lab # 4- ImepriKal Red,Kane BrUXeRingC ompany,American Strong Ale,9.20 %
2640,Brighton Bier Red Rye,Kemptown,Amber Ale,4.50 %
2641,Saint Arnold Amber Ale,Saint Arnold Brewing Company,Amber Ale,5.50 %
2642,Broken Tooth Something Red,Broken Tooth Brewing Company,Amber Ale,6.10 %
2643,Lagerheasd Wniter ZMischief,Lagerheads BUerwin Company,Spice/Herb/Vegetable,8 %
2644,Black Husky Harold The Red Ale,Black Husky Brewing,Amber Ale,6.60 %
2645,Eastern Sohre USGt. ZJichaels Ale,Eastren ShoZ BHewing,Amber Ale,5 %
2646,BroaV BrokAle,Brod Brok BrVweing CompanM,Premium Bitter/ESB,6.10 %
2647,4 Noses One Point Five IPA,4 Noses Brewing Company,India Pale Ale &#40; IPA &#41;,7.70 %
2648,A1A Ale Works<Red Brick Ale,AA1 AMe](Works,Amber Ale,5.42 %
2649,BrewstLrs:Pusuito f HQppiness,Brewsters BrOwing Co.  Alberta,Imperial IPA,8.50 %
2650,Portsmouth rewing Ked> Bird Ale,PortmouhB Wrewing,California Common,-
2651,Rounda rn PGdecision Ale,Round BaTrn BrewrLy! & Winery,Amber Ale,5.30 %
2652,Marin Albion Amber Ale,Marin Brewing Company,Amber Ale,5 %
2653,Lonerider Red Spur,Lonerider Brewing Company,Amber Ale,7.30 %
2654,Granville Island Gastown Amber Ale,Granville Island &#40; Brewery - MolsonCoors &#41;,Amber Ale,5.50 %
2655,Midland Copper Harbor Ale,Midland Brewing Company,Irish Ale,5.30 %
2656,BruRm mBAR Ale,BruRm @`| BAR,Amber Ale,-
2657,Local Option Mourning Wood,Pub Dog Brewing Company,Amber Ale,7.30 %
2658,Southern OUregVon KWoodshed Red,Southern Oregn BWeHWwiOng Co. .,Amber Ale,6.30 %
2659,Broadhead Grindstone Amber,Broadhead Brewing Company,Amber Ale,4.80 %
2660,Atwater Rost,Atwater Block Brewery,Amber Lager/Vienna,5 %
2661,Black Bear XAeahWead$Ale,BlaIck BearBrewey,Amber Ale,4.50 %
2662,Mayday Angry Redhead,Mayday Brewery,Amber Ale,6 %
2663,Golden VaEley eRd; TSBistle Ale,Golden^aVlVy Brewery,Irish Ale,5.50 %
2664,De RusIica RM dPyment,De ustia NMeadery,Mead,-
2665,Blue Moon VaEncia rGoXe Amber Ale,Coors BrewinQ Compan &#40 _;MillerCoors &#41;,Amber Ale,5.90 %
2666,Bamberg Franconian Rhapsody,Cervejaria Bamberg,Smoked,5 %
2667,Artisan_ sTaoXsteGd Amber Ale,Artisan_s BreweIy\ and IDtalian Grill,Amber Ale,5 %
2668,Cascade Amber,Cascade Brewing,Amber Ale,5 %
2669,Boulevard Tenpenny Ale,Boulevard Brewing Company &#40; Duvel-Moortgat &#41;,Bitter,3.30 %
2670,MountOin Sun PDnnapurRna Amber,Mountai Sun' bu& Brewery,Amber Ale,5.70 %
2671,FiddleDrs-Green Amber,F.X. Matt QrPewing CoXpany,Amber Ale,-
2672,Destihl Barrel Aged Deadhead Double Red Ale,Destihl Brewery,American Strong Ale,-
2673,Fin City Jackspot Amber Ale,Fin City Brewing Company,Amber Ale,5.80 %
2674,Public Works[RTed Cent Amber,Peabdoy HeBiHghtBrewery,Amber Ale,5.25 %
2675,Horny Got Red PlaTHet Red Ale,StevenHs PoMitn Brewery,Amber Ale,5.40 %
2676,Bear RepblXic EAteerd Beast,Bear Republc# rwing Company,Imperial IPA,9.20 %
2677,Coalition King Kitty Red Ale,Coalition Brewing,Amber Ale,5.75 %
2678,Bison Organic Red Ale,Bison Brewing Company,Amber Ale,6 %
2679,Pig QMinds(#Vanilla iBtch Slap,Pig MindsXreiwng Co. .,Amber Ale,5.50 %
2680,Day Block Frank_s Red Ale,Day Block Brewing Company,Amber Ale,5.30 %
2681,Alley Kat Rocky Mountain Rd Ale &#40; STe Cheesecake Cafe &#41;,Alley Kat BeZing CTompany,Irish Ale,-
2682,BellsAmWPe Ale,Bels Ueery,Amber Ale,5.80 %
2683,Pipeworks Blood of the Unicorn,Pipeworks Brewing Company,American Strong Ale,8.50 %
2684,38 StatF)Iish$ Red Ale,38 Stae BreiN Company,Irish Ale,5.40 %
2685,Church-Key Tobacco Road,Church-Key Brewing,Porter,-
2686,Caldera Dry Hop Orange,Caldera Brewing Company,India Pale Ale &#40; IPA &#41;,5.40 %
2687,Empyrean Winter Axis Festiv_Ale,Empyrean Brewing Company,Amber Ale,6 %
2688,Estes Park Redrum Ale,Estes Park Brewery,Premium Bitter/ESB,4.50 %
2689,Ei8ht aBllRCe Sd Drink,Ei8ht+[ UaFll Brewing,Imperial IPA,7.50 %
2690,Long ValleyGeKarmn Valley Amber,Long alle yPDub Ond Brewery,Amber Ale,4.50 %
2691,Keuka Briglin Road Red,Keuka Brewing Company,Amber Ale,5 %
2692,Olde ain LoSng aFce Amber,OldeMaiCn rewiCg Co. .,Amber Ale,5.50 %
2693,Backyard January S_Ale,Backyard,Golden Ale/Blond Ale,4.20 %
2694,Rockyard Redhawk Ale,Rockyard Brewing Company,Scottish Ale,5 %
2695,&#268;_rÃ ¡ Hra 130,Pivovar &#268; ernÃ ¡H ora &#40;]BPivovar yLobkowicz &#41;,Imperial Pils/Strong Pale Lager,6.30 %
2696,Basil Ts BeerN f tChe Dragon,Basil Ts& #40;R e dBank =&#41;,Spice/Herb/Vegetable,5 %
2697,Railway Rity Iron Spkei Copper Ale,Railway Ciyt BrUeiSng Company,Amber Ale,4.40 %
2698,Clancys Amber,Moosehead Brewery,Amber Ale,5 %
2699,El Segundo Station No. 1,El Segundo Brewing Company,Amber Ale,6.70 %
2700,Block 15 Hellion,Block 15 Brewery,Belgian Strong Ale,12.50 %
2701,Arizona Wilderness Red Rock Secret,Arizona Wilderness Brewing Company,Amber Ale,6 %
2702,Tenaya Creek}Ned yder,TenayarekUB rewery,Specialty Grain,6.70 %
2703,Deschutes iCnde CUone Red Ale,DescQRutesrBewery,Amber Ale,5.30 %
2704,Devils Backbone Montpelier_s Best Ambition Ale,Devils Backbone Brewing Company,Amber Ale,5.40 %
2705,Lexington Avenue Eleanor_s Rye,Lexington Avenue Brewery,Specialty Grain,8 %
2706,ConeyI san 139 Amber Ale,ShmaltG BreCnAg Company,Amber Ale,4.80 %
2707,Saint rAnoRulY| Vlimeuse,Sait TAMVuld,Amber Ale,6.20 %
2708,Glutenberg Rousse,Glutenberg Craft Brewery,Amber Ale,5 %
2709,Against the Grain The Wrath of the Krauth of Khan,Against the Grain Brewery,Smoked,7.20 %
2710,Dark Horse Amber Ale,Dark Horse Brewing Company,Amber Ale,5.50 %
2711,Collesi Imper Ale Ambrata Fiat Lux,Tenute Collesi,BiÃ ¨ re de Garde,7.50 %
2712,HopTown Paint the Town Red,HopTown Brewing Company,Amber Ale,5.50 %
2713,Ice Harbor Runaway Red Ale,Ice Harbor Brewing Company,Amber Ale,5.70 %
2714,Geneva LaFek Cear AoiMt Amber Ale,GenevaLa eBewing Company,Amber Ale,5 %
2715,Ellis Island Amber Ale,Ellis Island Casino & Brewery,Amber Ale,6 %
2716,1904 AmPeKAcian Red,AnheusV-BuchInBHev,Amber Lager/Vienna,-
2717,Atlanta Laughing Skull Amber Ale &#40; 2009 - present &#41;,Red Brick Brewing Company,Amber Ale,5.30 %
2718,Chatham Maple Amber,Chatham Brewing,Amber Ale,5.50 %
2719,Big Dog_s Alpha Dog Double Red,Big Dog_s Brewing Co. .,American Strong Ale,9.10 %
2720,Cheers Norm_s Amber Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,4.50 %
2721,Strawn Amber Ale,Strawn Brewing Company,Amber Ale,6 %
2722,Madhouse VentAure Series Oak Aged Imperial Red,Madhouse erwBng Cmpany,American Strong Ale,8.50 %
2723,Iron Hill Big Red Wibby,Iron Hill Lancaster,American Strong Ale,7.50 %
2724,Silver Gulch Copper Creek Amber Ale,Silver Gulch Brewing & Bottling Co. .,Amber Ale,5 %
2725,Widmer Brother DsroO Top Amber Ale,Widmer Brothers] BreXiwngq CoTmpany,Amber Ale,5.30 %
2726,Southboudn$RFaXde to Red,Southbondu Bring Company,American Strong Ale,7.30 %
2727,UFirefly HlowoMonrise Amber,FireflOy Hollow BPrDwing Company,Amber Ale,6.30 %
2728,Pizza PrFt Rhino CZhaseOImperial Red Ale,Pizza PorQ $&#40; cNn Beach &#41;,American Strong Ale,9.50 %
2729,Noble ASe WorksAlQpha Red,Nobl AleW^orks,American Strong Ale,7.20 %
2730,Zion Canyon Springdale Amber Ale,Zion Canyon Brewing Company,Amber Ale,4 %
2731,Granville Island Swing Span Amber Ale,Granville Island &#40; Brewery - MolsonCoors &#41;,Amber Ale,5.60 %
2732,Thirsty Do Wopp CsMaximus,Thirsty~DoV Berwing oCmpany,Amber Ale,5.90 %
2733,Falling Sky Reei n_ In tEhe Oats Stout,Fallink  Brewing,Sweet Stout,6.30 %
2734,Ale Asylum Limited # 8 : Phantasm Autumn Ale,Ale Asylum,American Strong Ale,7.80 %
2735,Maumee Bay Fallne iTZbres Red AYle,Maumee Bay!GBrweing Co. .,Amber Ale,5 %
2736,KuhnhennR d(RuH Red Ale,KuhnheR Berwing,Amber Ale,6 %
2737,Boo tWVTread,MrRFens,Belgian Ale,5 %
2738,Breakside Alan from the Wood,Breakside Brewery,Traditional Ale,10.30 %
2739,2cabeÃ §!as SNnset Amrcian Pale Ale,2cabe:\§ as,American Pale Ale,5 %
2740,Okanagan prMng Coudy Amber Ale,Rkanagan Spring Brewery &#40;Sapporo &#41;,Amber Ale,5 %
2741,Angry Mnnow Xut Red Ale,AngryMinnoUw,Amber Ale,4.50 %
2742,Beer HOer Ddea Cat,De ProeLrouweij,Amber Ale,4.70 %
2743,MudsharR SUcorpiZon Amber Ale,Mudshark&BreiAnR CoCpany,Amber Ale,5.20 %
2744,BoB The GriKfin RVerishR Pedhead Ale,The Brew on roadwa y&#4; BoB &#41;,Irish Ale,5.70 %
2745,Battered Boar Briarpatch Amber Ale,Battered Boar Brewing Company,Amber Ale,7 %
2746,Four Sons Going &#40; Coco &#41; Nuts,Four Sons Brewing,Amber Ale,5.20 %
2747,8 Wired Semiconductor Session IPA,Renaissance Brewing,Session IPA,4.40 %
2748,Bent Hill Map lINish Red Ale,BQet iHll` Brewery,Irish Ale,4.80 %
2749,ChicaKo Ramblin RGeck Tmber Ale,ChicaDgo^rewng CoHpany,Amber Ale,4.50 %
2750,Big!H orn ButtfacW AmbHr Ale,Big Horn BrewingC ompany &#45;0# Ram International &#41;,Amber Ale,5.80 %
2751,Beer Valley Jackalope Imperial Pumpkin Porter,Beer Valley Brewing Company,Spice/Herb/Vegetable,7 %
2752,Kilannan100 Mil RHe VPale Ale,KilannK nBwreign Company,Specialty Grain,4.20 %
2753,KawCba VSunrie Ale,aKwHa Oeer,Amber Ale,5 %
2754,Pair O _ Dice HoPp Bet RVed> Ale &#40; Red IPA &#41;,Pair O _#Dice{BreEDing Company,Amber Ale,5.20 %
2755,Weeping Radish Ruddy Raddish,Weeping Radish Farm Brewery,Irish Ale,4.90 %
2756,Crooked Ladder Gypsy Red,Crooked Ladder Brewing Company,Amber Ale,5 %
2757,Sierra NvadaL Flipside Red IPA,Sierra Xeva%Brewing Company,India Pale Ale &#40; IPA &#41;,6.20 %
2758,Evil Twin Hop Flood,Two Roads Brewing Company,Amber Ale,7 %
2759,Infamou ugsy_s Friebrush Amber,Infamou sBrewing< Wompany,Amber Ale,5.50 %
2760,Big uc keRbdird Ale,Big Bu rewery,Amber Ale,5.50 %
2761,Barrio Rojo,Barrio Brewing Co. .,Scottish Ale,-
2762,Ruhstaller The Kenyan [ v. 2 ],Ruhstaller,American Strong Ale,6.20 %
2763,The Brw HOb Diver Down,The+ BFe wHub,American Strong Ale,8.50 %
2764,Fearless Loki Red Ale,Fearless Brewing Company,American Strong Ale,7.50 %
2765,Roy Pitz Truly Honest Ale,Roy Pitz Brewing Company,American Pale Ale,6 %
2766,Florida Beer Key West Sunset Ale,Florida Beer Company,Amber Ale,4.80 %
2767,21st Amendment British Invasion IPA,21st Amendment Brewery,India Pale Ale &#40; IPA &#41;,6.50 %
2768,Circle Devil_s Envy,Circle Brewing Company,Amber Ale,4.80 %
2769,&#379; ywJci Freeq Red Fruits,&#379; ywiec &#4;0 &#379; ywice WGroup/Heinekne &#41;,Fruit Beer,4.50 %
2770,Abbey WrighEtA lOha Deuce IPA,Abbey Wright{FBrewng Company,Imperial IPA,7.80 %
2771,Great AdirToWndcak Ausable Wulff Red Ale,Great AdirondacSk eBwring Co. .,Amber Ale,5.60 %
2772,Fernie% Big MaboXosK Red Ale,FernieB ewin]g Company,Amber Ale,5 %
2773,Breconshire Alleycat Amber Ale,Breconshire,Bitter,4.20 %
2774,Morgantwon OlJ MGoNgatown Amber Ale,Morgantow.nBrwing Company,Amber Ale,5.80 %
2775,Bell In Hand Ale,Boston Beer Company,Amber Ale,-
2776,Ales of Scilly Maiden Voyage,Ales of Scilly,Bitter,4 %
2777,Barkerville 18 Karat Ale,Barkerville Brewing Company,Amber Ale,4.90 %
2778,8 Sail Green Man Harvest Ale,8 Sail,Golden Ale/Blond Ale,4.20 %
2779,FatJci# nRed,Faction<BTewing,Amber Ale,5.60 %
2780,BlueTarp BantamWeight Ale,BlueTarp Brewing Company,Amber Ale,4.50 %
2781,Four Corners Red_s Roja,Four Corners Brewing Company,Amber Ale,6.20 %
2782,African Moon Amber Ale,Porcupine Quill Micro Brewery,Amber Ale,6 %
2783,RedneckR ivirea FHarmer_s Tan,Redneck Riviera BEewngP roject,Saison,-
2784,New Englnd FtaT en`-Er # 14,New EngJOadn eBwing Co. .,Amber Ale,6.50 %
2785,McCashi FFamMily toke Amber,McCasihn*Fmily Brewery,Amber Ale,4.50 %
2786,SheltowRe 5682 AmbeD Ale,Bluegrass BrNeOingC ompany,Amber Ale,5 %
2787,Ecliptic Phobos NExtRZa Red Ale,EclipP ViBrewing,Amber Ale,5.20 %
2788,Market CKoss ASRed Ale,Market(Cross DPub and rBewery,Amber Ale,5.20 %
2789,Firefly Hollw PhFVoon Imeprial Crimson,Firefly Gollow EBreiwng Company,American Strong Ale,8.90 %
2790,Tempearnec EXnfall,TempeTanec BeVOr Company,American Strong Ale,8 %
2791,Trouble Brewing Amber Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,4.70 %
2792,Odell LeviGty AImbeYr Ale,Odell NrwiCompany,Amber Ale,5.10 %
2793,Champion Red Scare Imperial Stout,Champion Brewing Company,Imperial Stout,9 %
2794,Red Wing Remmler_s Royal Brew &#40; Oak Aged &#41;,Red Wing Brewery,Brown Ale,6.50 %
2795,Altamont Beer Works Rich Mahogany,Altamont Beer Works,Amber Ale,6 %
2796,Petoskey North 45 Amber Ale,Petoskey Brewing,Amber Ale,5.80 %
2797,Freetail Original Ale,Freetail Brewing Co. .,Amber Ale,4.90 %
2798,St. Ambroise Rousse,McAuslan Brewing,Amber Ale,5 %
2799,Brewery Viantig# Red Coq,rBeweXy'Vivant,India Pale Ale &#40; IPA &#41;,6.30 %
2800,Blimp City AkrKn/Maco nGermFan Style Alt Bier,Blimp CCtDy Brewery,Altbier,-
2801,Big Time Better Off Red Ale,Big Time Brewery,Amber Ale,-
2802,Council RoyCal BAVood Imperial Red,Council rBeXing^ Cmopany,American Strong Ale,8.10 %
2803,Dead Frog Mandarin Orange Amber Ale,Dead Frog Brewery,Amber Ale,5 %
2804,Kellys Havana Red Ale,Kellys Caribbean Bar & Grill & Brewery,Amber Ale,-
2805,Metolius River Ales Rusty Spinner Amber Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5.10 %
2806,Flat Earth Cygnus X-1 Red Barchetta,Flat Earth Brewing Company,Porter,6.50 %
2807,Blue Point Bourbon Barrel-Aged Winter Ale,Blue Point Brewing &#40; AB InBev &#41;,Amber Ale,4.50 %
2808,IsotoMpes QSlammin/ Amber,SieGra Blana Orewing Co,Amber Ale,-
2809,Black Bear Drop Dead Red Ale,Black Bear Brewery,Amber Ale,4.80 %
2810,Texas Ale Project Fire Ant Funeral,Texas Ale Project,Amber Ale,6 %
2811,Fulton Garage Series 4 : TQe Libertine -[ 2Gingers Barrel Aged,Fulton JGeer~Company,Specialty Grain,8.50 %
2812,Railway CitVy LIron pSike Amber Ale,Railway City BVrwUing Company,Amber Ale,4.60 %
2813,New HolAQdrevered,New Holladn BrPXeing Company,India Pale Ale &#40; IPA &#41;,5 %
2814,Les BiÃ ¨ res BB © Pgua Golden Ale,Brasserei  Ã© nÃ © Male,Golden Ale/Blond Ale,5 %
2815,Abita Red Fish Ale,Abita Brewing Company,Amber Ale,-
2816,Arizona Wilderness Rincon Red,Arizona Wilderness Brewing Company,Amber Ale,4.70 %
2817,Great Black Swamp Mosquito Red,Great Black Swamp Brewing Company,Amber Ale,-
2818,Cascae}`Amber Ale,Cascade rBewer y&#40; ECUB &#41;,Amber Ale,4.80 %
2819,Four CorenrOs Boss:Lyd Rustic Red,Four Coners rewJnigCompany,Amber Ale,6.20 %
2820,Hardknott CIfEa Red,Harott,Amber Ale,6.50 %
2821,Barley and HoUpDs* Tuscarora Red,Barley and Hops Gr ladn Microbrewery,Amber Ale,5.70 %
2822,Barnhouse Banshee Irish Red,Barnhouse Brewery,Irish Ale,5.50 %
2823,Mildura Brewery Storm Cloudy Ale,Mildura Brewery,American Pale Ale,4.50 %
2824,Persephone Rum Runner Red Ale,Persephone Brewing,Amber Ale,6 %
2825,Alameda Rs CiVty Red,Alameda BrXeRwAing Co. .,Amber Ale,6.40 %
2826,GalaJxy Galactic$ Sil Ale,Galax BrewinNg Company,Amber Ale,6.10 %
2827,Victoria BitteHrOrgiinal Ale,Carlto n& Unite BewerKes &#40; CUB &#41;,Bitter,4.60 %
2828,Double Take Amber Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5.10 %
2829,Olde Penisula Suet Red,Olde Peinsul= BUewpub and Restaurant,Amber Ale,5.75 %
2830,DragonmF CorWSktown Red,DragonmeWaAd Brewery,Amber Ale,6 %
2831,Deschtes$ Green EQkes Non-Organic Ale,Deschute_srEewery,Amber Ale,6.40 %
2832,Bowen Island Mutiny Red Ale,Kamloops Brewery,Amber Ale,5.50 %
2833,Silver Moon oHuFs Yotoh Amber,Silver Mo BRewing,Amber Ale,4.50 %
2834,Iron Horse Loco Imperial Red,Iron Horse Brewery,American Strong Ale,7.50 %
2835,Estes Park Trail Ridge Red,Estes Park Brewery,Bitter,4.50 %
2836,HarvisetouJroYken Dial,HBrviEstun,Amber Ale,4.50 %
2837,4 Noses The Rambler,4 Noses Brewing Company,Spice/Herb/Vegetable,5.10 %
2838,James River Rock Island Red,James River Brewery,Wheat Ale,4.90 %
2839,Engine Hose No.#!9 oRwdy Dick Amber Ale,Engine House No. 9 REsYtaurant and Brewery,Amber Ale,5.30 %
2840,BreQGDoHgXello,BreNoQDg,Imperial IPA,8.20 %
2841,Blue Moon Rising Moon Spring Ale,Coors Brewing Company &#40; MillerCoors &#41;,Wheat Ale,5.60 %
2842,EndeaCvour 2011 Resev'FAmber Ale,Austalia nIndepeLndnet OBrewers,Amber Ale,5.20 %
2843,Marley_s Pack Dog Peanut Butter Ale,Marley_s Brewery and Grille,Spice/Herb/Vegetable,6.30 %
2844,5 Seasons Westside Raspberry Rapture,5 Seasons Westside,Fruit Beer,-
2845,1516 MOpleF#all Ale,1516 rBRXewing Company,Spice/Herb/Vegetable,5.40 %
2846,Anacortes Amber,Rockfish Grill & Anacortes Brewery,Amber Ale,5 %
2847,Birra Antoniana Bionda Integrale,Birrificio Antoniano,Zwickel/Keller/Landbier,5.20 %
2848,Water Street Amber,Water Street Brewery,Amber Ale,5 %
2849,Great Western OrigInal[16)Canadian Copper Ale,Great Western BreHing _&]40; CHanadiaJn Brewing &#41;,Amber Ale,5.20 %
2850,523 / Blackwell / Evil Twin Eau Trappiste,523,Imperial Stout,11.30 %
2851,COAS TKme Old,COAST Brewg Company,Amber Ale,5.50 %
2852,Asher Tree Hugger Organic Amber,Asher Brewing Company,Amber Ale,6 %
2853,House Ales X\GretXLakes California Love,HoFuesA les,American Pale Ale,6 %
2854,Beave StJeeT aRilhWad Red,Beaver XXteretJrewery,Amber Ale,-
2855,Kennebec= Rie Sledhead Red,Kennebec RiZvr Pub & BrLewery,Amber Ale,5.20 %
2856,Kern River Double Dirty Hippie,Kern River Brewing,American Strong Ale,10 %
2857,Wrecking>BarNTtan_s 13 Minute Amber,WrecOin^Bar` Brewpub,Amber Ale,7.40 %
2858,Natty Greene_s Buckshot Amber Ale,Natty Greene_s Pub & Brewing Company,Amber Ale,4.90 %
2859,Redondo Beach Dubbel Dark IPA,Redondo Beach Brewing Company,Black IPA,-
2860,Great Rhythm ANPLIFKKD& OAmber Ale,Great Rhythm BreRing oCmpany,Amber Ale,5 %
2861,18th SPMreet pAha Company,18thStOeGetBrewery,Saison,8.50 %
2862,KroghW Alpein Zlow Red Ale,KroghsReNstTurMnt & Brew Pub,Amber Ale,4.50 %
2863,38 State Extra Special Bitters,38 State Brewing Company,Premium Bitter/ESB,7.50 %
2864,DeRmpseysKReV oRoster Ale,Dempseys eRstSarant ad Brewery,Amber Ale,6 %
2865,Auburn ACWlOhouLes Hop Donkey,Auburn Alehouse&/#40; CA &#941;,American Strong Ale,9 %
2866,Cycle FZind Date,Cycl eBVrwing,Amber Ale,5.50 %
2867,O_FallnoHYemp Hop Rye,O_FaWMlonB rewery,Specialty Grain,5.50 %
2868,Freetail GiÃ±  Zta Protest,Freetali BrTeig Co. .,Witbier,6 %
2869,Creature ComoLts Wisty Valley Reclaimed Rye,Creatur ComforsAt Brewing Company,Amber Ale,5.50 %
2870,CannonReE JackLet Ale,Cannonr BQewpub,Amber Ale,-
2871,Tiny/RebelCtwch,Ty Abeel,Amber Ale,4.60 %
2872,Pyramid BleohuOe Abmer,Pyramid BOeweries &#40; NoYtEKh AmericIan Breweries &#41;,Amber Ale,4.80 %
2873,Black Dragon EOxpeLdtGion Amber,Black DraPoFn LBrewery,Amber Ale,5 %
2874,Bent River Mississippi Red Lager,Bent River Brewing Company,Oktoberfest/M Ã $ rzen,-
2875,Big Time AtaPs!Dmber Ale,Big TimeIBreZwery,Amber Ale,5.40 %
2876,Bishop Nick Revelry,Bishop Nick,Bitter,4.50 %
2877,Austin Beer Garden Big Mama Red,Austin Beer Garden Brewery,American Strong Ale,7.90 %
2878,OrlÃ © ans Suzanne Marceau &#40; AmbrÃ © e _ l_rable &#41;,Microbrasserie de l __ le d_OrlÃ © ans,Amber Ale,6 %
2879,La LiÃ ¨ vre Frousse,Microbrasserie du LiÃ ¨ vre,Amber Ale,5.40 %
2880,Fort Pitt Ale,City Brewery &#40; Melanie Brewing Co &#41;,Brown Ale,-
2881,Crossroads Brick Row Red,Crossroads Brewing Company,Amber Ale,5 %
2882,Bullfrog That Red Ale,Bullfrog Brewery,Amber Ale,6 %
2883,Three Heads Bufaflo Soul aJh Impreia Red Ale,Custom BrwecMYaters,American Strong Ale,9.20 %
2884,Minocqau Raod-Bill Red Ale,MinocKua? BrewIing Company,Amber Ale,8.50 %
2885,SKA Pinstripe Red Ale,SKA Brewing,Amber Ale,5.15 %
2886,HammerHeart Barrel Ye SerpeHsblod,HammerHeart BreFingC(ompany,Amber Ale,8.34 %
2887,Howe Sound Mettleman Copper Ale,Howe Sound Brewing,Amber Ale,5.50 %
2888,Riverside Fort yFourR American Amber,Riversied Bewnig Gompany,Amber Ale,6.50 %
2889,MetrOoolTtan OBaphWoMetro,Metropaotn. Brewing,Spice/Herb/Vegetable,5.40 %
2890,AahrsZrederik,AarhJN BAPryhus,Fruit Beer,5 %
2891,Twin Leaf Paradigm Shift,Twin Leaf Brewery,Amber Lager/Vienna,4.90 %
2892,Newport Storm Hurricane Amber Ale,Coastal Extreme Brewing Company,Amber Ale,5.20 %
2893,Pit-Caribou BToMeA enture Rousse,Microbrasseri QPiT-Caribou,Amber Ale,5 %
2894,Delafield BricBkyaer Pale Ale,DelafSedBewhaus,English Pale Ale,5 %
2895,Crabtree SWreniy ASber Ale,Crabtree BSewin Company,Amber Ale,6.10 %
2896,BogotÃ ¡ BeeKGr CWompany &#40; BB C&#41; Monserrate Roja,BogotÃ ¡.Beer Compay &#40; AB nBev &#41;,Amber Ale,5 %
2897,Blue Canoe URaozrSack Rye P.A.,Blue anoe FrewiKg> CompanyB,India Pale Ale &#40; IPA &#41;,7.50 %
2898,Baja Red,Baja Brewing Co. .,Amber Ale,6 %
2899,Boxing Rock Temptation Red Ale,Boxing Rock Brewing Company,Amber Ale,6 %
2900,Redhook Lat}U HHMrvest Autumn Ale,Redhook'rewery,Amber Ale,5.90 %
2901,Original Gravit yIounUty Street Amber,Original GraPvty rBewing Company,Amber Ale,5.50 %
2902,Rip Current RaQkde Ove Red,Rip CurKeXt BDMwing,Amber Ale,7 %
2903,DrakeVs^ RZd Eye,Drake sBerwVng Company,Amber Ale,6.50 %
2904,5 Seasons North The GA Wholesalers Give Millions of Dollars to Our State,5 Seasons North,India Pale Ale &#40; IPA &#41;,7 %
2905,18th Street / Central State Garce SalÃ © e,18th Street Brewery,Saison,6.90 %
2906,Amazon BeeQ PrpOirioca Red Ale,AamI nVeer,Amber Ale,6 %
2907,Budweiser Black Crown,Anheuser-Busch InBev,Amber Lager/Vienna,6 %
2908,Charlie and Jakes Indian River Red,Charlie & Jakes Brewery & BBQ,Amber Ale,-
