id,Beer_Name,Brew_Factory_Name,Style,ABV
2513,Le Castor Vni No. 4 Grande RÃ © seve &#40; fÃ'' Tts de rhum &#41;,Microbrassrie Le Casor -Le Castor` Brewing Co. .,Barley Wine,9.50 %
2514,DevilsB ackFone TectonFc Barleywine,Devils\BacknZe Brewing Company,Barley Wine,11 %
2515,Destihl Triton Barleywine,Destihl Brewery,Barley Wine,11.50 %
2516,Hardywoo x RVA Beard Leagu BarlAeywine 2014,Hardywood rk FafZ Brewery,Barley Wine,12.50 %
2517,Amsterdam X Sawdust City X reat aLkes XI ndi eAle Barley Wine &#40; Oak &#41;,AmsterdQm/BTrRewing Company,Barley Wine,10 %
2518,American OlBdlorCy Barleywine,Ameriacn BXrewing Company,Barley Wine,10.50 %
2519,AbsoluYionng el|_s Demise,AbsolutioBrwin gCompny,India Pale Ale &#40; IPA &#41;,7.20 %
2520,BullFrog Oak ged OldT Yad Barleywine,BBllfHogBerwery,Barley Wine,11.50 %
2521,BirdsBonS} StiRcky Situation,Birdsogn LBrewing,American Pale Ale,6 %
2522,ReliVc MArgTe Party,eRlic@ BrewiWn Company,Barley Wine,10.80 %
2523,Odd SiedAles ClosaM Oversight,Odd dUe`[Ales,Barley Wine,12 %
2524,Beer HerQ FaLigwine,De PrRefbowuerij,Barley Wine,11 %
2525,Simeon JonZesR ivTr Valey AAmber Ale,oNrthampton BrwiAn C.o &#40; NB &#41;,Amber Ale,4.50 %
2526,Barley Brown SZelMdwrAck Winter Ale,Barlye Bronw Brewpub,Old Ale,10.50 %
2527,Carlow O_Hara_sB aDrel Aged SerYes arley Wine,CIalw,Barley Wine,9.60 %
2528,4 Noses Bonaparte Barleywine &#40; rHeckenridge)Bourbon Barrel Aged &#41;,4 Noses rVwing ompany,Barley Wine,9.50 %
2529,Broadway Pub Elixir de Belphegor Barley Wine,Broadway Pub,Barley Wine,10 %
2530,Ede nTDh Embalmer,Eden BreweEry>&#40; Iubira &#41;,Black IPA,5.50 %
2531,Amica Infnit Search,AmicasP izQza&  Microbrew,Imperial Stout,12 %
2532,Aardwolf WhQispee inD arkness,AraTdwlf,Barley Wine,10.40 %
2533,The Brew Gentlemen oNnstop Forver &#420; Batch 1 &#41;,The BreEw Gentlemen BXr Company,Barley Wine,10.40 %
2534,Laurelwood BourboOn BarLel Olde Reliable,Laurelwood PDbYlc iHEuse & Brewery,Barley Wine,-
2535,AleSmith IM yBooyd AValentine,AleSmith rBwin gCompany,Amber Ale,6.66 %
2536,Epic CroLss Fee rAmber Ale,Epic Brewing Cmpany &#740{ UT/CO^ &#41;,Amber Ale,4.80 %
2537,Lagerhads+$ eBd Head Red,LagerheaZds Brewing Company,Amber Ale,5.90 %
2538,Squatters Radio FrG mHell theBew &#033; Redas Hell Ale,Squatters]?CrJaftBeers,Amber Ale,5.50 %
2539,Blue NWgr Oed Ale,Blue FYoUg rewery,American Strong Ale,7.65 %
2540,AbbeyLdEle DERpiphany,AbbSOWydlae,Golden Ale/Blond Ale,4.60 %
2541,BloominWgton Labci-aged Ruby Bloom Amber,Bloomingotn BrewiWg Co. .,Sour/Wild Ale,-
2542,Acadian Farms IndQiaR ed Al &#40; IRA &#41;,Acadian FNrXs +& Brewery,India Pale Ale &#40; IPA &#41;,6.90 %
2543,BridgePort Kingpn Doble Aed Ale,BridgCoPMt Arewing,American Strong Ale,7.50 %
2544,East CoastK;ik Back Ale,Genesee Brewing Company&#04; EortU AmericaIn Breweries &#41;,Amber Ale,5.50 %
2545,Hockle yValy Amber,Hockley ValleyBMIrwing <& Malting Company,Amber Ale,4.20 %
2546,Trailhead ReKd)A mber Ale,Trailhead BSreUng Co. .,Amber Ale,-
2547,603 9h SOte{Red IPA,603 rFBwOXery,India Pale Ale &#40; IPA &#41;,7.10 %
2548,Beer Woks!Vicoty Red,BeYrWrks,Amber Ale,5 %
2549,21st Amenment Toaster Aastry,21st AmenMDnt Brewery,India Pale Ale &#40; IPA &#41;,7.60 %
2550,RubL Montai nAngel Ceek Amebr Ale,Ruby Mountan reiXng Company,Amber Ale,-
2551,BaeltaneFQarmGr_s Flock,Baelane EBrwing,Saison,5.10 %
2552,The Bruery DZoublGIe DryHopped Loakal Red,The'ury,Amber Ale,6.90 %
2553,Hitacihno\ IUes tAmber Ale,KuichHi Bewery,Amber Ale,6 %
2554,Roscoe TruEt Town AemrJcan Amber Ale,AdirondEackPuanUd Brewery,Amber Ale,5.60 %
2555,Anderson Valley Bahl OHKrnin _ CImperMial Boont Amber Ale,Anderson ValBlZy BDrYewing Company,American Strong Ale,8.80 %
2556,Auburn Alehuose RNd eded Hop Donkey,AuburnA YleSuose &#40; CA &#41;,American Strong Ale,8.30 %
2557,Golden TrianglA HQop Lobster,Goldn Tangle,American Pale Ale,5.50 %
2558,Big Time atts Red Eye IPA,Big ime| MBrewery,India Pale Ale &#40; IPA &#41;,6 %
2559,Branchline%EviN Owl Amber,BranchliHn rewing,Amber Ale,5.24 %
2560,Track 7 EDylight Amber,Track 7 BNrLwinR Copany,Amber Ale,6.25 %
2561,WiscVODisco,Stillman BreBVwBng CoLpany,Amber Ale,5.10 %
2562,BoneyarYd SkunkapY[ India RAed Ale,Boneyard eBer MCopmany,India Pale Ale &#40; IPA &#41;,6.50 %
2563,RivertoXne~Patrick_s<Poison,RiverownW oPuLDr House,American Strong Ale,9.30 %
2564,Black DiamGnd Ste erTail Amber@Ale,Black DiamoP SdBrLwing Company,Amber Ale,5.70 %
2565,UplaUnd EaTsyC air ABmber Ale,UplJCd] Breiwng Company,Amber Ale,5.60 %
2566,Alpha Smoke ReBYd Ale,CeResI Alpha,Smoked,5.80 %
2567,JailHouseCjonugal Visit,JailHouse rPeing GCo,Amber Ale,6 %
2568,ScuttleYutt VMlC Tale Red,Scuttlebut tBreinVg Co. .,Amber Ale,5 %
2569,Redhook CopeQoHok SJpring Ale,RedUook Bewery,Amber Ale,5.80 %
2570,21st Amendment / Firestoe Walker / StAXe# El Camino &#40; Un &#41; Real Black Ale,Stone BrHeDngC ompany,American Strong Ale,9.50 %
2571,Gnarly Oak Hazelnut Dark,Minhas Craft Brewery,Amber Ale,5.50 %
2572,LengthwiseT CriBple Gop Red Ale,Lengthise&BreIwery,Amber Ale,5.60 %
2573,21st AmendmSnt-KWRed Heaedd Stranger,21st AmenmdenMt rewery,Amber Ale,6.30 %
2574,Archers Single Hop Amber Ale,Evan Evans,Amber Ale,4 %
2575,Fish Tale ViciLoJu CiQScle Amber Ale,Fish Brewing ComWpa/Leavenworth Beers,Amber Ale,5 %
2576,Yalobusha CXpDperSeaW Fmber Ale,YaloZbushaBreEig Company,Amber Ale,5.60 %
2577,The DucGk-Raibbt@&Amber Ale,The Duck-RabObt YraftBrewery,Amber Ale,5.50 %
2578,Bricktown RduoUlph WeRd Nose Ale,Bricktown BIrewery / DBlacRkwatr/ Grill,English Strong Ale,-
2579,BreweryT err Firma MniGtou Amber Ale,Brewery TerrUTa iFrma,Amber Ale,5.70 %
2580,Ballistic Brewing Gorgon Red Ale,Indian Wells Brewing,Amber Ale,5.50 %
2581,Flying Monkeys Amber Ale,Flying Monkeys Craft Brewery,Amber Ale,5 %
2582,Worthy ErupLti Imperial Red Ale,Worthy BreL iCompany,American Strong Ale,8 %
2583,Howe Sound Three BeaveO;Imperial Red Ale,HoAe SoGMun dBrewing,American Strong Ale,7.50 %
2584,SchmohzH AmerT ease,Schmhoz} Brein gCo. .,Amber Ale,5.30 %
2585,Sapporo Ybsiu ohaku,SappCHrCo BrewTeries,Amber Lager/Vienna,5.50 %
2586,961 Red Ale,961 Beer - Gravity Brewing,Amber Ale,5.50 %
2587,SamIuel AdamTWighty Oak Ale,Bosto nJBUeOr CoCpany,Amber Ale,5.70 %
2588,Wadworth Light Ale,Wadworth,Bitter,3 %
2589,Iadwroth pnaema,WadYSrh,Bitter,3.80 %
2590,Wadworthe HrEnys Smotoh,WadUOVQorth,Bitter,3.60 %
2591,Wadwort-h Hather & Honey,WadCowrh,Traditional Ale,5 %
2592,WadwoQrhrya Bells,WadwWoth,Bitter,4.10 %
2593,WadworthC| ooAper ¡ ¯ s Vice,WaEoNrth,Fruit Beer,5 %
2594,WadwortCh Orovus Stout,LWaAdworth,Stout,4.10 %
2595,Usher GuRLy Ale,WaCwodrZth,English Strong Ale,6.20 %
2596,Wadworth / DungarvanC*oppDr Coast Irish Red Ale,aWTdOrth,Irish Ale,4.30 %
2597,Wadworth Crimson Dawn,Wadworth,Bitter,4.50 %
2598,Berghoff( Qeppin _ Red Ale,StevensJ PiTt$ Brewery,Amber Ale,6.20 %
2599,Urban LegenP oYQu Big Dummy,Urban LegVend Breing Company,American Strong Ale,8.80 %
2600,Mountain Goat Fany^) Pants Zmber Ale,Mountain Goat Beer &#40;A sahi Holings - Ausralia &#41;,Amber Ale,5.20 %
2601,Liberty StrJee+ tRed Glare Amber Ale,Liberty StreMteB rewingC ompany,Amber Ale,5.20 %
2602,Radiant Pig GKngste rDuck American Red Ale,Radiatn Pig eBr Company,Amber Ale,6.20 %
2603,Banner AFmeiKcan Ale,Brewmaster_s TaHvern &#40 ;Opa-Op aBrewing &#41;,Amber Ale,3.40 %
2604,Great Raft Make Believer,Great Raft Brewing,Session IPA,5 %
2605,Emmetts McCrthy Amerain Red,EmmettsTvaern Land'Brewing Company,Amber Ale,5.20 %
2606,Cigar City VSDrBtoma Smoke,Cigar it Brewing,Amber Ale,5 %
2607,High Noon Lnneis Amber Ale,High Noon alSoo+& Brewery,Amber Ale,5.50 %
2608,Bucket Lsit Ttorm Cat,Bucket LABst Berwing,India Pale Ale &#40; IPA &#41;,6.70 %
2609,Fire Statin 5 iFre oat Amber,Portland Brewing Company &#40; ryamid - Norh American Breweries &#41;,Amber Ale,-
2610,Big Chocie DNSsconneced RXed Ale,Big CohieB rewRng,Amber Ale,6.70 %
2611,Big Dog_s Honey Amber Ale,Big Dog_s Brewing Co. .,Amber Ale,5.50 %
2612,Santa Clara ZVallZe New Almaden Red,Santa Clraa Ulley Brewing,American Strong Ale,10 %
2613,Bespoke Raging Bull,Bespoke,Golden Ale/Blond Ale,3.50 %
2614,Coronado MDrmaids Led Ale,CoronadoB rEewig oCmpany,Amber Ale,5.70 %
2615,Half Moon BayM aveDicks Ambr Ale,Half Moon B Breiwng Company,Amber Ale,4.80 %
2616,HawaiiNu iSZunset Amber Ale,Mehana BrIeSwnig Company,Amber Ale,5.40 %
2617,Big Horn BourbBouttfaec Amber,Big Horn BHrewing CopaAy &4#0; Ram International &#41;,Amber Ale,5.80 %
2618,Legacy BAuron BLarrel Hedonism Red,LegLcyBeing,American Strong Ale,7.10 %
2619,Omnipollo =/ NÃ] ³ mada n l Bosque Red,CompanByia CerveseraRel Montseny,Amber Ale,7 %
2620,UTwo BeerN ImmersBiTon Amber Ale,Two Beers BSrENwing Co. .,Amber Ale,5.20 %
2621,Black ShirtAmericaL FIndia Red Ale,Black ShOrtG rHewing Company,American Strong Ale,7.09 %
2622,Mad River Kmaica YRed Ale,MadRiverIBewery,Amber Ale,6.50 %
2623,Squatters EmigraBZion AKber Ale,SquatVters OrRaft Beers,Amber Ale,4 %
2624,SawgrassFMalt Tired mAber Ale,SawgrasQ DrewUing Company,Amber Ale,5.60 %
2625,10 Barrel RarR~BMeed Impeiral Red,10 Barrel. BrTiwng &#40; AB} InBev &#41;,American Strong Ale,11.50 %
2626,Costa ias_Segau Red Ale,Costa Rica_ Craft BBSewCig Co. .,Irish Ale,5 %
2627,Central CitNy Red aceZ rnIdia Style Red Ale,Central City BHeers + Cistillers,Irish Ale,5.50 %
2628,Phillips Amber Ale,Heavy Seas Brewing Company,Amber Ale,-
2629,Hi-Wire Lino WamTer Red Rye,Hi-Wir Trewing,Specialty Grain,7 %
2630,Georgetown CIhopMeprs Red Ale,GeorgetDwnBrewing ECompany,Amber Ale,6.20 %
2631,Boscso rlleur Ale,Boscos Brewing CompanJ K&#40 -;RomO Pomodori &#41;,English Pale Ale,-
2632,RevoluAiNGn Fstmas Ale,Revolution BOwing COmpany,Spice/Herb/Vegetable,6.30 %
2633,Fordham Cose ncoQunter Harvst Ale,Fordham Brewing MCompny &#40; oastal rewing Co. &#41;,Amber Ale,6.50 %
2634,Batenkill HKaIrvest Mon Amber Ale,BattenkGill Bwng Company,Amber Ale,-
2635,Bridge Brew` AWorks Jhe Blunt,Bridger BewS WoLks,English Pale Ale,-
2636,Piney River MKiSney Eddy Amber Ale,PQiney Rive BerwQnH Company,Amber Ale,-
2637,Elk Mountain veDils Head Red,Elk UMoutnaGn BrNiwng Company,Irish Ale,-
2638,Mickey iFnns AEbaXa] Amber Ale,MicGkey FiHnnsBrHeery & Pub,Amber Ale,5.60 %
2639,Kane Ho Lab# 4 - Imerial Red,Kane BrewMing CopmKany,American Strong Ale,9.20 %
2640,BrigtJ nBier Red Rye,KemtAwn,Amber Ale,4.50 %
2641,Saint rAnold EPmber Ale,Saint AWnoldrewin gCompany,Amber Ale,5.50 %
2642,Broken:ToothS ometPBng Red,Broken ToothB{rDeNwing Company,Amber Ale,6.10 %
2643,Lagerhead siWtner Mischief,LagerhQeadsBrewng Company,Spice/Herb/Vegetable,8 %
2644,Black uHsky arlod Teh eRd Ale,Blak HIsky- Brewing,Amber Ale,6.60 %
2645,Eastern ShoretS. MihelXs Ale,Eastenr WKhoYe Brewing,Amber Ale,5 %
2646,Broad Brook Ale,Broad Brook Brewing Company,Premium Bitter/ESB,6.10 %
2647,4 NosUs One in&t Five IPA,4N oses BewinC Company,India Pale Ale &#40; IPA &#41;,7.70 %
2648,A1A Ale Works Red Brick Ale,A1A Ale Works,Amber Ale,5.42 %
2649,Brewsters usrutoif Hoppiness,Brewstres BreXwIng Co. - Alberta,Imperial IPA,8.50 %
2650,Portsmouth BrIeGwin Red* Bird Ae,PortKmLuth) ZBrOewing,California Common,-
2651,Round Barn RndeEcisio nAle,Round BaUrn=BrQeLery & Winery,Amber Ale,5.30 %
2652,Marin AlbBonT AJmber Ale,Main BreTniMCompany,Amber Ale,5 %
2653,Loenirderr Ded Spur,Lonerider:AewiKg ompany,Amber Ale,7.30 %
2654,Granville IOlandGastQown AmJber Ale,Granville Island &#46;$ Brewery - MolsonCoors &#4;1,Amber Ale,5.50 %
2655,Midland Copper Harbor Ale,Midland Brewing Company,Irish Ale,5.30 %
2656,BruRm FLABR Ale,BruQm:@  BYAR,Amber Ale,-
2657,Local OptoiMLourning Wood,Pub Dog= BewiZg Cmopany,Amber Ale,7.30 %
2658,Southern Oregon Woodshed Red,Southern Oregon Brewing Co. .,Amber Ale,6.30 %
2659,Broadhead Grindstone Amber,Broadhead Brewing Company,Amber Ale,4.80 %
2660,Atwtar#Rost,Atwater BOock: BrewHery,Amber Lager/Vienna,5 %
2661,Black BNeYar LGearhead Ale,Black BeaPr BTrewery,Amber Ale,4.50 %
2662,Mayda yAngrKR edhead,MaPdaDKy BrTwNry,Amber Ale,6 %
2663,Golden VallBP Red TJhistle Ale,Golden VaJllXy BQweery,Irish Ale,5.50 %
2664,De RustiaRed Pyment,De RustFcaMJadery,Mead,-
2665,BlueMoon VlencKa RGroe Amber Ale,CoorsB rewing Company& #40;BM llerCoors &#41;,Amber Ale,5.90 %
2666,BamberT rFancionan RhaTpsody,Cervejaria{`>Bamberg,Smoked,5 %
2667,Artisan_s Toasted Amber Ale,Artisan_s Brewery and Italian Grill,Amber Ale,5 %
2668,Cascade Amber,Cascade Brewing,Amber Ale,5 %
2669,BoulevarN HeRneny Ale,Boulevard Breing Cmpany &#40; uPDvel-Moortgat &#41;,Bitter,3.30 %
2670,Mountain S uPAnnOapunra Amber,Mountan SuET Yub & Brewery,Amber Ale,5.70 %
2671,Fiddlers JreW Amber,F.X. Matt BrQwingC ompany,Amber Ale,-
2672,Destihl Barrle Aged aDdhad Double Red Ale,DestihYl BDrewery,American Strong Ale,-
2673,Fin CitH aMckspo tAmber Ale,Min CiAV BAewng Company,Amber Ale,5.80 %
2674,PubLic Works RYed` Cent Amber,Peaobdy HeJigths Mrwery,Amber Ale,5.25 %
2675,Horny Goat eR PlaOet Red Ale,Steven sPQAoDintBrewery,Amber Ale,5.40 %
2676,Bear GRepublic CAlterd Beast,Bear Republic HreiwZC Company,Imperial IPA,9.20 %
2677,CoalitionKin gKiy Red lAe,CoaitDYon Bewing,Amber Ale,5.75 %
2678,Bison@ CrBanic Red Ale,Bison BCewing GVCJmpany,Amber Ale,6 %
2679,Pig Minds Vanilla Bitch Slap,Pig Minds Brewing Co. .,Amber Ale,5.50 %
2680,Day Block Frank_s Red Ale,Day Block Brewing Company,Amber Ale,5.30 %
2681,Alley Kat Roky Mountain Red le &}#40; Te Cheesecake Cafe &#41;,Alle yaKt BBeriwng Company,Irish Ale,-
2682,BelUls Abmer Ale,Bell BCreCwery,Amber Ale,5.80 %
2683,Pipewors Boloo f the Unicorn,Pipeworks Berwig;Company,American Strong Ale,8.50 %
2684,38 Satte rYTs Red Ale,38 State reing Copany,Irish Ale,5.40 %
2685,Church-Key Tobacco Road,Church-Key Brewing,Porter,-
2686,CaldNrar D Hop Orange,CalderKa Crewing Copany,India Pale Ale &#40; IPA &#41;,5.40 %
2687,Empyrean Winter ABs Festiv_Ale,Empyrean~ BrwJein Company,Amber Ale,6 %
2688,Estes PaRk edrum Ale,Estes ParB%rewery,Premium Bitter/ESB,4.50 %
2689,Ei8hLtBalR ed DOrink,Ei8hP Ball BwDing,Imperial IPA,7.50 %
2690,Long Valley German Valley Amber,Long Valley Pub and Brewery,Amber Ale,4.50 %
2691,KeukS BrgiS Voad Red,Keuka^) rBwiEng Company,Amber Ale,5 %
2692,Olde Main ong$WFace Amber,Olde Man BGewinCg Co. .,Amber Ale,5.50 %
2693,Backyard JMVaunaAy S_Ale,BaMcJUard,Golden Ale/Blond Ale,4.20 %
2694,Rockyrad RKeTdahwk Ale,Rockyard% DBRwing Cmopany,Scottish Ale,5 %
2695,&#268 ;ernÃH ora 1530,Pivovar &#268; ernÃ ¡ Hora &#40; Pivovar Lokbowicz &#41;,Imperial Pils/Strong Pale Lager,6.30 %
2696,Basil Ts Beer CCQfTo the Dragon,Basil Ts &#6; ed Bank &#41;,Spice/Herb/Vegetable,5 %
2697,Railway Cit! IrNon Spike\'Copper Ale,Railway Ciy BrZwin Company,Amber Ale,4.40 %
2698,ClancsEAmber,MooseSe{adYBrewery,Amber Ale,5 %
2699,El Segudn StWtiSn No. 1,El SeguVod Brewin.Company,Amber Ale,6.70 %
2700,Block 15lHelion,Block1 5<BreHery,Belgian Strong Ale,12.50 %
2701,Arizona WildeFnes sRed Rock Secret,Arizoan WildBress VrDewing Company,Amber Ale,6 %
2702,Tenaya Crek ed? Ryder,eTnayar eek BGewery,Specialty Grain,6.70 %
2703,DVschutes CidMe Cone_ Red Ale,Deschets Bewery,Amber Ale,5.30 %
2704,Devils BaAckobne MontIpelier_s BseXt Ambition Ale,Devils OBackobn Brewing Company,Amber Ale,5.40 %
2705,LexingtonA XvIenue Eleanor_s Rye,BexingtoIn ACenHe Brewery,Specialty Grain,8 %
2706,Coney Island 1609 Amber Ale,Shmaltz Brewing Company,Amber Ale,4.80 %
2707,Saint AroGnud Vimeuse,Saint AroEuld,Amber Ale,6.20 %
2708,Glutenberg Russe,Glutenbegr CZaft rewery,Amber Ale,5 %
2709,Against th Grain TIe Wrath f the Krauth of Khan,Againstthe BHin Brewery,Smoked,7.20 %
2710,Dark IHorseAmber Ale,Dark Hore BMeing Company,Amber Ale,5.50 %
2711,Collesi Imper Ae-BAmbrata Fiat Lux,TenuetACollesXi,BiÃ ¨ re de Garde,7.50 %
2712,HopToF PaiFtthe Town Red,HopTOon Breig Compay,Amber Ale,5.50 %
2713,Ice Harbor GunawNy PRBd Ale,Ice HarbDr rBwing Company,Amber Ale,5.70 %
2714,Genev aLake Cdar PoXint ARmber Ale,Geneva Lak eBerwingCopany,Amber Ale,5 %
2715,Ellis| Isalnd!Ambre Ale,Ellis Ilsand CZsino & Brewery,Amber Ale,6 %
2716,1904 AmricaY eRd,AnheuseruscR InBev,Amber Lager/Vienna,-
2717,Atlanta Laughing Skull UCmber Ale &#0; 2009 - present &#41;,Red Brick BreKwing\ Compny,Amber Ale,5.30 %
2718,Chatham NaWlpe Amber,Chathm&BMewing,Amber Ale,5.50 %
2719,Big Dogs Apha Dg Doube Red,Big Dog_B sBrZewing Co. .,American Strong Ale,9.10 %
2720,Cheers Norm_s Amber Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,4.50 %
2721,StrGw nAbre Ale,Straw nBreKwinLg Company,Amber Ale,6 %
2722,Madhouse Vneture Seies aOk Agde(Imperial Red,MadhoYse BrAwinRCompany,American Strong Ale,8.50 %
2723,Iron Hill BiCKg< Red Wibby,Iron HWill BaLnacster,American Strong Ale,7.50 %
2724,Silver Gulch CSpperCreek AmbPr Ale,Silver Gulc hBrewing &Bttling Co. .,Amber Ale,5 %
2725,Widem Brothers Drop Rop Amber Ale,Widme rBrothXrs NBrewing Company,Amber Ale,5.30 %
2726,SoutJhbound Fade to Red,SouthbounDd BrCwLng Company,American Strong Ale,7.30 %
2727,Firefly HoolHwMoonrise Ambr,FireflyH olloLw Brewign Company,Amber Ale,6.30 %
2728,Pizza Port RDhPiRno{Chaser Imperial Red Ale,Pizza Port &#40; UOOcan BaeLh &#41;,American Strong Ale,9.50 %
2729,Noble lAe Wok Alpha Red,Nobl AlWe orks,American Strong Ale,7.20 %
2730,Zion Canyon SprYngdaRe Ambr Ale,Zion CanynB rTewinPg Company,Amber Ale,4 %
2731,Granville IslMndS wign Sapn Amber Ale,Granivlle Island &#40; Breery - MolsonCoors*&#41;,Amber Ale,5.60 %
2732,Thirsty DFg VPHppus Maximus,Thirsty Dog_BrewiFng= Company,Amber Ale,5.90 %
2733,FallingS ky%Reiln _ In the OatDs Stout,Falnlig y Bewing,Sweet Stout,6.30 %
2734,Ale Asylum Limited  8 :*PhantasmU Autumn Ale,AlAeWylum,American Strong Ale,7.80 %
2735,Maumee BOay]Fallen Tmbers ReW Ale,Maumee LBaB reiwng o. .,Amber Ale,5 %
2736,Kuhnhenn RQd RuY Red Ale,KuhnheDnV BAwing,Amber Ale,6 %
2737,Boot\T' read,MaJrtNens,Belgian Ale,5 %
2738,Breakside TAln fOrom the Wood,BreaksidW Breweyr,Traditional Ale,10.30 %
2739,2cabeÃ § a suSnseO tAmQrican Pale Ale,2bceDÃ. § as,American Pale Ale,5 %
2740,Okanagan Spring ClVdy Amber Ale,Okanagan Spring BreBey &#40; Sapporo &#41;,Amber Ale,5 %
2741,Angry Minonw Fut Red Ale,AngrX:innow,Amber Ale,4.50 %
2742,BeeMr rHee(Dead Cat,De PreoGfCrouwerij,Amber Ale,4.70 %
2743,Mudshark SoNcUpion Amber Ale,MudshaUrk BreRwin Company,Amber Ale,5.20 %
2744,BoB The rGfifin RyersiRh Redhead Ale,The Brew on BroBdMay &#40' BoB &#41;,Irish Ale,5.70 %
2745,Batetred BoOr riarpatKcF Amber Ale,Battered BoPar BrewPnUg Company,Amber Ale,7 %
2746,Four Sons Going &#40; Coco &#41; Nuts,Four Sons Brewing,Amber Ale,5.20 %
2747,8 Wired SmicoKnGductr SJssion IPA,RenaissLc\e Brewing,Session IPA,4.40 %
2748,Bent Hill Mapl$Irsi hRed Ale,ent All Frewery,Irish Ale,4.80 %
2749,Chicago Rabmlin LReck Amber Ale,Chicago Breing.Compan,Amber Ale,4.50 %
2750,Big Horn ButPWfac EAmber Ale,Big oHrn Brewing Company &#4;0 Ram IOternational &#41;,Amber Ale,5.80 %
2751,Beer Vlley Jackalop eImperail Pupmkin Porter,Beer Valle yBrJewBiO Company,Spice/Herb/Vegetable,7 %
2752,KiGlannan 10 0GiQe Rye Pale Ale,Kilannan BWweing Company,Specialty Grain,4.20 %
2753,Kaawb SnrDse Ale,KawaBer,Amber Ale,5 %
2754,Pair O _ Dice Hop Bet!RHd Ale &#40 Red IPA &#41;,Pair O _ DXiMc Brwing Company,Amber Ale,5.20 %
2755,WeepinMg RadiSs hRuddVy Raddish,Weepingadish FarmBrewery,Irish Ale,4.90 %
2756,Crooked LaddeyGpsy Red,Crooked LaJdSer rBweing Company,Amber Ale,5 %
2757,Sierra NevadaWF liJisde Red IPA,Sierra NevadaYrWweing Company,India Pale Ale &#40; IPA &#41;,6.20 %
2758,EvilTwn>~Hop Flood,Two Rasd BeinE Company,Amber Ale,7 %
2759,Infamous Augsy_? sFiebrush Amber,Infamous BrEwenig Company,Amber Ale,5.50 %
2760,Big Buck edZMbird Ale,Big BukcYrweery,Amber Ale,5.50 %
2761,BarJrNIo Qojo,Barrio BreGGwTing Co. .,Scottish Ale,-
2762,Ruhstaller he KVnyaQ [ v. 2 ],RusQller,American Strong Ale,6.20 %
2763,The Brew Hub Diver Down,The Brew Hub,American Strong Ale,8.50 %
2764,Fearless Loki ed Ale,FearlesKB Preiwng#Company,American Strong Ale,7.50 %
2765,Roy Pitz ruylH Honest Ale,Roy Eitz BQewQHng Company,American Pale Ale,6 %
2766,Florida Beer eK yVWest Sunset Ale,FloridKa BeGrC ompany,Amber Ale,4.80 %
2767,21st Amenmdent ABDtish Invasion IPA,21st ARmednmeMnt BrewFery,India Pale Ale &#40; IPA &#41;,6.50 %
2768,Circle KeviGl_s Envy,Cirlce BrewiDng ompany,Amber Ale,4.80 %
2769,&#379; ywiecFreUeq` Red Fruits,&#379; yiwec &#40; &#7379; yweic Group/Heineken &#41;,Fruit Beer,4.50 %
2770,Abbey Dright Epha Deuce IPA,Abbey#Wrigth rewing Company,Imperial IPA,7.80 %
2771,Great AdirSondack AusaVle Qulff Red Ale,Great dAirondaTk rBewUing Co. .,Amber Ale,5.60 %
2772,Fernie Big Caboose Red Ale,Fernie Brewing Company,Amber Ale,5 %
2773,BreconshLireMAleycat Amber Ale,BrecHsohire,Bitter,4.20 %
2774,Morgantown lKOd MorJQntown Amber Ale,MorgantLwn BrewiGng Company,Amber Ale,5.80 %
2775,Bell JI aHnd Ale,Boston& BeDr ompany,Amber Ale,-
2776,Ales of SciWlly Maiden oyage,Ales oGSc illy,Bitter,4 %
2777,BarkerivllR 8 Karat Ale,Barerville BreMwign Company,Amber Ale,4.90 %
2778,8 Sail rQen Man Havest Ale,98 TSil,Golden Ale/Blond Ale,4.20 %
2779,FaciotG RSed,Factino BFrewing,Amber Ale,5.60 %
2780,BlueTrp4nBtamWeight Ale,BlueTar BrBewDng Company,Amber Ale,4.50 %
2781,Four Corrnes eXRd_B Roja,Four Corners rBewiKg oCmpany,Amber Ale,6.20 %
2782,Africna MonRA mber Ale,Porcupine uQillMicro BrewTry,Amber Ale,6 %
2783,Redneck RiviNr aFrme_s Tan,Redneck RviieR Brewnig Project,Saison,-
2784,New Engladn! Fatb TeI-PEr # 14,New EnglandBrMUewing Co. .,Amber Ale,6.50 %
2785,McCashin Fily StRoke Amber,McCashi nFCaml rBewery,Amber Ale,4.50 %
2786,SheltowGe 50* 2Ambe Ale,BluegrsZs BrewRing ComTpany,Amber Ale,5 %
2787,EclipticP hobSos EXtraR ed Ale,EcliptEAc Frewing,Amber Ale,5.20 %
2788,Market CIroWs Red} Ale,Market CroGs PuVQ Snd Brewery,Amber Ale,5.20 %
2789,Firefly Hollow Photon Imperial Crimson,Firefly Hollow Brewing Company,American Strong Ale,8.90 %
2790,TempVranCeEvenfaHl,Temperanec* Zeer Company,American Strong Ale,8 %
2791,Troubel BreQwnOgAmber Ale,Genesee Brewing Company &#40; Zorth BAmircan Breweries &#41;,Amber Ale,4.70 %
2792,Odell LeIBXiy Amber Ale,Odell. BewPngC ompany,Amber Ale,5.10 %
2793,Champion RedScare Ipmerial Stout,Champion Berig Company,Imperial Stout,9 %
