_id,ltable_id,rtable_id,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,gold_label
2462936,6285,47854,BomBom ( feat . The Teaching ),Macklemore & Ryan Lewis,The Heist ( Deluxe Edition ),"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29,"‰ ãÑ 2012 Macklemore , LLC .",4:55,1-Aug-12,Make The Money [ Explicit ],Macklemore & Ryan Lewis,The Heist [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Selena Garcia & Steven Gomez,3:44,"October 9 , 2012",0
2463027,6286,47856,White Walls ( feat . ScHoolboy Q & Hollis ),Macklemore & Ryan Lewis,The Heist ( Deluxe Edition ),"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29,"‰ ãÑ 2012 Macklemore , LLC .",3:40,1-Aug-12,BomBom ( feat . The Teaching ),Macklemore & Ryan Lewis,The Heist [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Selena Garcia & Steven Gomez,4:55,"October 9 , 2012",0
2463245,6279,47861,Ca n't Hold Us ( feat . Ray Dalton ),Macklemore & Ryan Lewis,The Heist ( Deluxe Edition ),"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29,"‰ ãÑ 2012 Macklemore , LLC .",4:18,1-Aug-12,Gold ( feat . Eighty4 Fly ),Macklemore & Ryan Lewis,The Heist [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Selena Garcia & Steven Gomez,4:11,"October 9 , 2012",0
2463301,6290,47862,Gold ( feat . Eighty4 Fly ),Macklemore & Ryan Lewis,The Heist ( Deluxe Edition ),"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29,"‰ ãÑ 2012 Macklemore , LLC .",4:11,1-Aug-12,Starting Over ( feat . Ben Bridwell of Band of Horses ) [ Explicit ],Macklemore & Ryan Lewis,The Heist [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Selena Garcia & Steven Gomez,4:11,"October 9 , 2012",0
2466922,5343,47887,The Woodland Realm ( Extended Version ),Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,‰ ãÑ 2013 WaterTower Music,5:14,10-Dec-13,Mirkwood ( Extended Version ),Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],Soundtracks,$ 1.29,2013 WaterTower Music / Warner Bros. . Entertainment / Metro - Goldwyn Mayer Pictures Inc.,5:31,"December 10 , 2013",0
2469944,5365,47892,Beyond the Forest,Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,‰ ãÑ 2013 WaterTower Music,5:25,10-Dec-13,The Forest River ( Extended Version ),Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],Soundtracks,$ 1.29,2013 WaterTower Music / Warner Bros. . Entertainment / Metro - Goldwyn Mayer Pictures Inc.,5:10,"December 10 , 2013",0
2470526,5347,47893,"Bard , a Man of Lake-Town ( Extended Version )",Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,‰ ãÑ 2013 WaterTower Music,3:18,10-Dec-13,"Bard , a Man of Lake-town ( Extended Version )",Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],Soundtracks,$ 1.29,2013 WaterTower Music / Warner Bros. . Entertainment / Metro - Goldwyn Mayer Pictures Inc.,3:18,"December 10 , 2013",0
2471731,5352,47895,"Girion , Lord of Dale ( Extended Version )",Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,‰ ãÑ 2013 WaterTower Music,4:15,10-Dec-13,The Nature of Evil,Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],Soundtracks,$ 1.29,2013 WaterTower Music / Warner Bros. . Entertainment / Metro - Goldwyn Mayer Pictures Inc.,3:20,"December 10 , 2013",0
2487765,5337,47934,The Quest for Erebor,Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,‰ ãÑ 2013 WaterTower Music,3:22,10-Dec-13,The Fog,James Newton Howard,The Hunger Games : Catching Fire ( Original Motion Picture Score ) [ + digital booklet ],Soundtracks,$ 1.29,2013 WaterTower Music / Warner Bros. . Entertainment / Metro - Goldwyn Mayer Pictures Inc.,4:58,"November 25 , 2013",0
2497431,5357,47964,The Courage of Hobbits,Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,‰ ãÑ 2013 WaterTower Music,3:00,10-Dec-13,The Hunger Games,James Newton Howard,The Hunger Games : Original Motion Picture Score,Soundtracks,$ 1.29,"( C ) 2012 Lions Gate Films , Inc Under exclusive license to Universal Republic Records , a Division of UMG Recordings , Inc.",1:10,"March 26 , 2012",0
2498409,450,47968,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ),Ed Sheeran & Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ),"Soundtrack , Music , Soundtrack , Classical , Original Score",Album Only,2013 WaterTower Music,--,10-Dec-13,Entering The Capitol,James Newton Howard,The Hunger Games : Original Motion Picture Score,Soundtracks,$ 1.29,"( C ) 2012 Lions Gate Films , Inc Under exclusive license to Universal Republic Records , a Division of UMG Recordings , Inc.",2:28,"March 26 , 2012",0
2514626,242,48056,A Rose and a Kiss,Aaron Zigman,The Best of Me ( Original Motion Picture Soundtrack ),"Soundtrack , Music",$ 1.29,"2014 Relativity Music Group , LLC",4:48,7-Oct-14,Sylvia And Jocelyn,Aaron Zigman,The Jane Austen Book Club ( Original Motion Picture Soundtrack ),Soundtracks,$ 1.29,"( C ) 2007 Sony Pictures Entertainment , Inc.",1:09,"November 22 , 2013",0
2577358,2253,48492,Rainy Night In Georgia,Chris Young,The Man I Want to Be,"Country , Music , Contemporary Country",$ 0.99,2009 Sony Music Entertainment,4:13,27-Aug-09,Rainy Night In Georgia,Chris Young,The Man I Want To Be,Country,$ 0.99,Toolroom Productions,4:13,"August 28 , 2009",0
2578328,3164,48497,The Lady Is a Tramp,Tony Bennett & Lady Gaga,Sixty Years : The Artistry of Tony Bennett,"Vocal Pop , Music , Vocal , Standards , Jazz , Vocal Jazz",$ 1.29,"This Compilation ( P ) 2013 Columbia Records , a division of Sony Music Entertainment",3:16,4-Oct-13,The Kid 's A Dreamer ( 2011 Remaster ),Tony Bennett,The Many Moods Of Tony,Pop,$ 0.99,Toolroom Productions,2:33,"November 16 , 2012",0
2578330,3253,48497,The Lady Is a Tramp,Tony Bennett & Lady Gaga,Sixty Years : The Artistry of Tony Bennett,"Vocal Pop , Music , Vocal , Standards , Jazz , Vocal Jazz",$ 1.29,"This Compilation ( P ) 2013 Columbia Records , a division of Sony Music Entertainment",3:16,4-Oct-13,The Kid 's A Dreamer ( 2011 Remaster ),Tony Bennett,The Many Moods Of Tony,Pop,$ 0.99,Toolroom Productions,2:33,"November 16 , 2012",0
2632094,2828,48833,In the Bathtub,Geoff Zanelli & Mark Ronson,Mortdecai ( Music from the Motion Picture ),"Soundtrack , Music , Original Score , Soundtrack , Classical",$ 1.29,2015 Lions Gate Records Inc.,2:23,20-Jan-15,Even The Trees Hate Us,"Hans Zimmer , Geoff Zanelli And Blake Neely",The Pacific ( Music From the HBO Miniseries ),Soundtracks,$ 0.99,2014 ABT Records,3:41,"March 9 , 2010",0
2632305,2829,48834,In the Bathtub,Geoff Zanelli & Mark Ronson,Mortdecai ( Music from the Motion Picture ),"Soundtrack , Music , Original Score , Soundtrack , Classical",$ 1.29,2015 Lions Gate Records Inc.,2:23,20-Jan-15,Get The Wounded Aboard,"Hans Zimmer , Geoff Zanelli And Blake Neely",The Pacific ( Music From the HBO Miniseries ),Soundtracks,$ 0.99,2014 ABT Records,1:55,"March 9 , 2010",0
2633148,2847,48838,In the Bathtub,Geoff Zanelli & Mark Ronson,Mortdecai ( Music from the Motion Picture ),"Soundtrack , Music , Original Score , Soundtrack , Classical",$ 1.29,2015 Lions Gate Records Inc.,2:23,20-Jan-15,The Peleliu Hills,"Hans Zimmer , Geoff Zanelli And Blake Neely",The Pacific ( Music From the HBO Miniseries ),Soundtracks,$ 0.99,2014 ABT Records,4:37,"March 9 , 2010",0
2654293,277,49100,Shining,X Ambassadors,The Reason - EP,"Alternative , Music , Rock , Adult Alternative , Electronic",$ 1.29,2015 KIDinaKORNER/Interscope Records,3:40,10-Aug-15,Shining,X Ambassadors,The Reason EP,Alternative Rock,$ 1.29,( C ) 2015 KIDinaKORNER/Interscope Records,3:37,"August 10 , 2015",0
2656435,3270,49156,Judas ( Royksopp 's 30 Pieces Remix ),Lady Gaga,Born This Way ( The Remix ),"Pop , Music , Dance",Album Only,2011 Interscope Records,9:18,21-Nov-11,Alejandro ( The Sound of Arrows Remix ),Lady Gaga,The Remix,Pop,$ 1.29,( C ) 2010 Interscope,3:57,"August 3 , 2010",0
2656439,3274,49156,Judas ( Royksopp 's 30 Pieces Remix ),Lady Gaga,Born This Way ( The Remix ),"Pop , Music , Dance",Album Only,2011 Interscope Records,9:18,21-Nov-11,Alejandro ( The Sound of Arrows Remix ),Lady Gaga,The Remix,Pop,$ 1.29,( C ) 2010 Interscope,3:57,"August 3 , 2010",0
2665865,2853,49243,In the Bathtub,Geoff Zanelli & Mark Ronson,Mortdecai ( Music from the Motion Picture ),"Soundtrack , Music , Original Score , Soundtrack , Classical",$ 1.29,2015 Lions Gate Records Inc.,2:23,20-Jan-15,"Sorrell , the Birdman",Geoff Zanelli,The Scorpion King 4 : Quest for Power ( Original Motion Picture Soundtrack ),Soundtracks,$ 0.99,2014 Back Lot Music,3:47,"January 13 , 2015",0
2669645,2850,49256,In the Bathtub,Geoff Zanelli & Mark Ronson,Mortdecai ( Music from the Motion Picture ),"Soundtrack , Music , Original Score , Soundtrack , Classical",$ 1.29,2015 Lions Gate Records Inc.,2:23,20-Jan-15,The Crown,Geoff Zanelli,The Scorpion King 4 : Quest for Power ( Original Motion Picture Soundtrack ),Soundtracks,$ 0.99,2014 Back Lot Music,4:43,"January 13 , 2015",0
2687864,6172,49392,Over the Love,Florence + The Machine,The Great Gatsby ( Music from Baz Luhrmann 's Film ) [ Deluxe Edition ],"Soundtrack , Music , Classical , Soundtrack",Album Only,‰ ãÑ 2013 Interscope Records,4:21,7-May-13,All The Daughters Of Her Father 's House ( Extended Version ),The Icicle Works,The Small Price Of A Bicycle ( Expanded Edition ) [ Remastered ],"Alternative Rock , New Wave & Post-Punk",$ 0.99,2010 Beggars Banquet Records Ltd.,6:31,"October 11 , 2011",0
2707208,1484,49476,Breaking Inside ( feat . Lzzy Hale of Halestorm ) [ Bonus Track ],Shinedown,The Sound of Madness ( Deluxe Edition ),"Rock , Music , Alternative , Grunge , Metal , Hard Rock",$ 1.29,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,3:47,24-Jun-08,Breaking Inside,Shinedown,The Sound Of Madness [ Explicit ] [ Deluxe ],Rock,$ 1.29,2005 Z Records,3:49,"June 24 , 2008",0
2708076,1455,49478,Breaking Inside ( feat . Lzzy Hale of Halestorm ) [ Bonus Track ],Shinedown,The Sound of Madness ( Deluxe Edition ),"Rock , Music , Alternative , Grunge , Metal , Hard Rock",$ 1.29,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,3:47,24-Jun-08,The Energy ( Explicit Bonus Track ) [ Explicit ],Shinedown,The Sound Of Madness [ Explicit ] [ Deluxe ],Rock,$ 1.29,2005 Z Records,3:24,"June 24 , 2008",0
2708507,1429,49479,Breaking Inside ( feat . Lzzy Hale of Halestorm ) [ Bonus Track ],Shinedown,The Sound of Madness ( Deluxe Edition ),"Rock , Music , Alternative , Grunge , Metal , Hard Rock",$ 1.29,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,3:47,24-Jun-08,Son Of Sam ( Bonus Track ),Shinedown,The Sound Of Madness [ Explicit ] [ Deluxe ],Rock,$ 0.99,2005 Z Records,3:37,"June 24 , 2008",0
2708548,1655,49479,Son of Sam ( Bonus Track ),Shinedown,The Sound of Madness ( Deluxe Version ),"Rock , Music , Metal , Alternative , Grunge , Hard Rock",Album Only,2008 Atlantic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States,3:37,23-Jun-08,Son Of Sam ( Bonus Track ),Shinedown,The Sound Of Madness [ Explicit ] [ Deluxe ],Rock,$ 0.99,2005 Z Records,3:37,"June 24 , 2008",0
2711429,1572,49486,Breaking Inside ( feat . Lzzy Hale of Halestorm ) [ Bonus Track ],Shinedown,The Sound of Madness ( Deluxe Edition ),"Rock , Music , Alternative , Grunge , Metal , Hard Rock",$ 1.29,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,3:47,24-Jun-08,Sound Of Madness,Shinedown,The Sound Of Madness,Rock,$ 1.29,2005 Z Records,3:54,"June 24 , 2008",0
2713569,1576,49494,Breaking Inside ( feat . Lzzy Hale of Halestorm ) [ Bonus Track ],Shinedown,The Sound of Madness ( Deluxe Edition ),"Rock , Music , Alternative , Grunge , Metal , Hard Rock",$ 1.29,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,3:47,24-Jun-08,Breaking Inside,Shinedown,The Sound Of Madness,Rock,$ 1.29,2005 Z Records,3:49,"June 24 , 2008",0
2713571,1578,49494,Breaking Inside ( feat . Lzzy Hale of Halestorm ) [ Bonus Track ],Shinedown,The Sound of Madness ( Deluxe Edition ),"Rock , Music , Alternative , Grunge , Metal , Hard Rock",$ 1.29,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,3:47,24-Jun-08,Breaking Inside,Shinedown,The Sound Of Madness,Rock,$ 1.29,2005 Z Records,3:49,"June 24 , 2008",0
2718187,1578,49508,Breaking Inside ( feat . Lzzy Hale of Halestorm ) [ Bonus Track ],Shinedown,The Sound of Madness ( Deluxe Edition ),"Rock , Music , Alternative , Grunge , Metal , Hard Rock",$ 1.29,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,3:47,24-Jun-08,Sound Of Madness,Shinedown,The Sound of Madness [ Deluxe ],Rock,$ 1.29,( C ) 2006 Vanguard,3:54,"June 23 , 2008",0
2729013,4957,49533,Something Good,Carrie Underwood & Stephen Moyer,The Sound of Music ( Music from the NBC Television Event ),"Soundtrack , Music",$ 1.29,‰ ãÑ 2013 NBCUniversal Media LLC . under exclusive license to Sony Masterworks,2:54,3-Dec-13,Something Good,Original TV Soundtrack featuring Carrie Underwood,The Sound of Music ( Music from the NBC Television Event ) [ + digital booklet ],Broadway & Vocalists,$ 1.29,( C ) 2006 Vanguard,2:54,"December 3 , 2013",0
2750210,1533,49621,Through the Ghost,Shinedown,The Studio Album Collection,"Rock , Music",$ 1.29,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:01,8-Nov-13,Fly From The Inside,Shinedown,The Studio Album Collection,Rock,$ 1.29,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:55,"November 8 , 2013",0
2750338,1473,49623,Through the Ghost,Shinedown,The Studio Album Collection,"Rock , Music",$ 1.29,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:01,8-Nov-13,Lost In The Crowd,Shinedown,The Studio Album Collection,Rock,$ 1.29,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:56,"November 8 , 2013",0
2751151,1476,49633,Through the Ghost,Shinedown,The Studio Album Collection,"Rock , Music",$ 1.29,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:01,8-Nov-13,The Dream,Shinedown,The Studio Album Collection,Rock,$ 1.29,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,0:59,"November 8 , 2013",0
2751578,1510,49638,Through the Ghost,Shinedown,The Studio Album Collection,"Rock , Music",$ 1.29,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:01,8-Nov-13,Beyond The Sun,Shinedown,The Studio Album Collection,Rock,$ 1.29,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:13,"November 8 , 2013",0
2802224,1488,50060,Second Chance ( Live Acoustic from Kansas City ),Shinedown,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,18-Apr-11,Bully ( The Live Room ),Shinedown,The Warner Sound Live Room EP,Rock,$ 1.29,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:02,"May 28 , 2013",0
2802481,1540,50061,Second Chance ( Live Acoustic from Kansas City ),Shinedown,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,18-Apr-11,I 'll Follow You ( The Live Room ),Shinedown,The Warner Sound Live Room EP,Rock,$ 1.29,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:02,"May 28 , 2013",0
2802767,1581,50062,Second Chance ( Live Acoustic from Kansas City ),Shinedown,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,18-Apr-11,Amaryllis ( The Live Room ),Shinedown,The Warner Sound Live Room EP,Rock,$ 1.29,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:01,"May 28 , 2013",0
2807802,6398,50151,The Merkin Medley,George S. Clinton,Harold & Kumar Escape from Guantanamo Bay ( Original Motion Picture Soundtrack ),"Soundtrack , Music",Album Only,‰ ãÑ 2008 Lakeshore Records,3:32,22-Apr-08,Leth on the Street,George Fenton,The Zero Theorem ( Original Soundtrack Album ),Soundtracks,$ 0.99,Black Fever Recordings,2:07,"January 28 , 2014",0
2868520,1192,50715,Titanium ( Cazzette 's Ant Seeking Hamster Mix ) [ feat . Sia ],David Guetta,Titanium ( Remixes ) [ feat . Sia ],"Dance , Music , Electronic",$ 0.99,"2011 What A Music Ltd , licence exclusive Parlophone Music France",6:37,20-Jan-12,Titanium ( feat . Sia ) [ Cazzette 's Ant Seeking Hamster Mix ],David Guetta,Titanium ( Feat . Sia ),Dance & Electronic,$ 0.99,"2011 What A Music Ltd , licence exclusive Parlophone Music France",6:37,"January 20 , 2012",0
2878313,5721,50851,Must Be Dreamin ',Kevin Rudolf & Rivers Cuomo,To the Sky,"Pop,Music,Hip-Hop / Rap , Rap , R&B / Soul , Rock , Hard Rock",$ 0.99,‰ ãÑ 2010 Cash Money Records Inc.,3:03,15-Jun-10,Must Be Dreamin ',Kevin Rudolf,To The Sky,"R&B , Rock , Rap Rock , Contemporary R&B",$ 0.99,( C ) 2010 Cash Money Records Inc.,3:03,"June 15 , 2010",0
