id,Beer_Name,Brew_Factory_Name,Style,ABV
2676,Bear%Republi Altered Beast,Bear RepublHc BrewHing Company,Imperial IPA,9.20 %
2677,Coalition King Ktity Red Ale,Coalition BEewing,Amber Ale,5.75 %
2678,Bison Orgnaic Red Ale,BisB nBrewing Company,Amber Ale,6 %
2679,Pig Minds[Vanilla Bitch Slap,Pig Mins Brewing Co. .,Amber Ale,5.50 %
2680,Day Block FNan_ks Red Ale,Day Block BrewinGg Company,Amber Ale,5.30 %
2681,Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;,Alley Kat Brewing Company,Irish Ale,-
2682,Bells Amber Ale,Bells Brewery,Amber Ale,5.80 %
2683,Pipeworks BlooZd of the Unicorn,Pipeworks Breiwng Company,American Strong Ale,8.50 %
2684,38 State Iish Red Ale,38 StaDte Brewing Company,Irish Ale,5.40 %
2685,Church-ey TobYcco Road,Church--Key rBewing,Porter,-
2686,Caldera Dry %Hop Orange,Caldera BAewign Company,India Pale Ale &#40; IPA &#41;,5.40 %
2687,Empyrean Winter Axis Festiv_Ale,Empyrean Brewing Company,Amber Ale,6 %
2688,Estes Par Redrum Ale,Estes Park*Brewery,Premium Bitter/ESB,4.50 %
2689,Ei8ht Bal@lRed Drink,Ei8ht all Brewing,Imperial IPA,7.50 %
2690,Long Valley GWrman Valley Amber,Long Valley Pu and Brewery,Amber Ale,4.50 %
2691,Keuka Briglin Road Red,Keuka Brewing Company,Amber Ale,5 %
2692,Olde Main Long Fac Amber,Olde ain Brweing Co. .,Amber Ale,5.50 %
2693,Backyard Jaunary S_Ale,Bakard,Golden Ale/Blond Ale,4.20 %
2694,RockyarG.Redhawk Ale,Rockyard Qrewing Company,Scottish Ale,5 %
2695,&#268;e rnÃ ¡ Hora 1530,Pivovar &#268; ern Ã¡ Hoar &#40; Pivovary Lobkowicz &#41;,Imperial Pils/Strong Pale Lager,6.30 %
2696,Basil Ts eBr of the Dragon,Basil Ts &#40; Red Bakn &#41;,Spice/Herb/Vegetable,5 %
2697,Railay City Iron Spike Copper Ale,Railway* CiXty Brewing Company,Amber Ale,4.40 %
2698,Clancy Amber,MooseheaG Brewery,Amber Ale,5 %
2699,El Segundo`Station No. 1,El Segundo NBreiwng Company,Amber Ale,6.70 %
2700,Bloc k15 Hllion,Block 35 rewery,Belgian Strong Ale,12.50 %
2701,Arizona Wlderness Red Rock Secret,Arizona Wilderness Berwing Company,Amber Ale,6 %
2702,Tenaya Creek Red Ryder,Tenaya Creek Brewery,Specialty Grain,6.70 %
2703,DeschutesC inder Cone Red Ale,Deschutse BreXery,Amber Ale,5.30 %
2704,Devils Backbone MontpelQier_s Best Ambition Ale,Devils Bckbone Breiwng Company,Amber Ale,5.40 %
2705,Lexington AveFue Eleanor_s Rye,Lexington AveUnue Brewery,Specialty Grain,8 %
2706,Coney Island 1609 mAber Ale,ShmalNtz Brewing Company,Amber Ale,4.80 %
2707,Saint ANould Vlimeuse,Saint ArBnuld,Amber Ale,6.20 %
2708,GlutenbWrg Rousse,Glutenberg QCraft Brewery,Amber Ale,5 %
2709,Against the GrainT he Wrath of tUe Krauth of Khan,AgainsE the Grani Brewery,Smoked,7.20 %
2710,Dark HorsDe Amber Ale,Dark Horse Brewig Company,Amber Ale,5.50 %
2711,Collesi Imper Al eAmbrata Fiat Lux,TenuteC ollesG,BiÃ ¨ re de Garde,7.50 %
2712,HopTown Paint Mthe Town Red,HopTown BrDewing Company,Amber Ale,5.50 %
2713,Ice Harbo Rnaway Red Ale,Ice Harbor*Brewign Company,Amber Ale,5.70 %
2714,Geneva Lake Cedar Point Amber Ale,Geneva Lake Brewing Company,Amber Ale,5 %
2715,Ellis Islnd Amber Ale,Ellis Island CasiIno & Brewery,Amber Ale,6 %
2716,1904 American Red,Anheuser-Busch InBev,Amber Lager/Vienna,-
2717,Atlanta Laughing Skull Amber Ale &#40 ;209 - present &#41;,Red Brick Brewin gCompany,Amber Ale,5.30 %
2718,Chatham IMapl Amber,ChathamB reTwing,Amber Ale,5.50 %
2719,Big DMg_s Alpha Dog DoPble Red,Big Dog_Os Brewing Co. .,American Strong Ale,9.10 %
2720,Cheers orm_ sAmber Ale,Genesee Brewing Company &#40; Zorth American Breweries &#41;,Amber Ale,4.50 %
2721,Stran Amber Ale,Strawn BrDeQwing Company,Amber Ale,6 %
2722,Madhouse Ventuer Serie Oak Aged Imperial Red,Madhouse BIrewAng Company,American Strong Ale,8.50 %
2723,Iron HillB iZg Red Wibby,Iron Hill>Lancaster,American Strong Ale,7.50 %
2724,Silver Gulch Copper Crek Amber Ale,Silver Gulch Brweing & Bottling Co. .,Amber Ale,5 %
2725,Widmer Brothers DrRop&Top Amber Ale,Widmer BrNtVhers Brewing Company,Amber Ale,5.30 %
2726,Southbound aFde to Red,Southbound BrewiCg Company,American Strong Ale,7.30 %
2727,Firefly Hollow Moonrise Amber,Firefly Hollow Brewing Company,Amber Ale,6.30 %
2728,Pizza Port Rhino Chaser Imprial Red Ale,Pizza Port &#40 ;cOean Beach &#41;,American Strong Ale,9.50 %
2729,Noble AlQe Works Alpha Red,Nobl Ale Works,American Strong Ale,7.20 %
2730,Zion Canon Sprindgale Amber Ale,Zion CanyoZn Breiwng Company,Amber Ale,4 %
2731,Granville Island Swng Span Amber Ale,Granville Island &#40; Brewry - XolsonCoors &#41;,Amber Ale,5.60 %
2732,Thirsty Dog OopVus Maximus,Thirsty D Brewing Company,Amber Ale,5.90 %
2733,Falling Sky ReeCn _ In the Oats Stout,FallingS ky Brewing,Sweet Stout,6.30 %
2734,Ale Asylum Limite # 8 : Phantasm Autumn Ale,Ale sylum,American Strong Ale,7.80 %
2735,Maumee Bay Flalen Zimbers Red Ale,Maumee SBay Brwing Co. .,Amber Ale,5 %
2736,Kuhnhenn Red Rn Red Ale,Kuhnhenn? Breiwng,Amber Ale,6 %
2737,Boot TSead,Mretns,Belgian Ale,5 %
2738,Breakside Aaln{ from the Wood,Breakside BrDewery,Traditional Ale,10.30 %
2739,2cabeÃ § as Sunset American Pale Ale,2VabeÃ § as,American Pale Ale,5 %
2740,Okanagan Spring Cloudy$ Amber Ale,Okanagan Spring Brewer y&#48; Sapporo &#41;,Amber Ale,5 %
2741,Angry Minno wNt Red Ale,Angry XiMnnow,Amber Ale,4.50 %
2742,Beer HeHre Dead Cat,De7ProefbrouweCij,Amber Ale,4.70 %
2743,Mudshark GScorpion Amber Ale,Mudshark BrewUnW Company,Amber Ale,5.20 %
2744,BoB The GriOffin Ryreish Redhead Ale,The Brew on Broadway &#04; BoB &#41;,Irish Ale,5.70 %
2745,BatteHed Boar Briapatch Amber Ale,Battered BoaS Brewing Company,Amber Ale,7 %
2746,Four Sons Going &#40; Coo &#41; Nuts,FourS ons Brewing,Amber Ale,5.20 %
2747,8 Wired SemiconduBctor Session IPA,Renaissances Brewing,Session IPA,4.40 %
2748,eBnt Hill Maple Irsh Red Ale,BeLt HilB Brewery,Irish Ale,4.80 %
2749,Chicago RambliP Reck Amber Ale,Chicago`Brweing Company,Amber Ale,4.50 %
2750,Big Horn BuEEface Amber Ale,Big Horn Brewing Company &#40; RWam International &#41;,Amber Ale,5.80 %
2751,Beer Valley JackGalope Imperail Pumpkin Porter,Beer Valley rBewing oCmpany,Spice/Herb/Vegetable,7 %
2752,Kilannan 100M ile Rye Pale AMe,KilannBan Brewing Company,Specialty Grain,4.20 %
2753,KawabaSunrise Ale,Kaba Beer,Amber Ale,5 %
2754,Pair O _ Dice Hop Bet Red AlZe &#40 ;Red IPA &#41;,Pair O _ DiceBrewKng Company,Amber Ale,5.20 %
2755,Weeping= Radish RWddy Raddish,Weeping RadQsh_Farm Brewery,Irish Ale,4.90 %
2756,Crooked Ladder GypTy Red,Crooked Ladder UBrewing Company,Amber Ale,5 %
2757,Sierra NevWNa Flipside Red IPA,Sierra Nevada Brewign Company,India Pale Ale &#40; IPA &#41;,6.20 %
2758,Evil Twin Pop Flood,Two Roads Brwing Company,Amber Ale,7 %
2759,Infamous Bugsy_ Firebrush Amber,Infamous BrewinLg Company,Amber Ale,5.50 %
2760,Big Buck Sedbird Ale,Big Buc kBrewery,Amber Ale,5.50 %
2761,Bario Rojo,Barrio BTrewing CSo. .,Scottish Ale,-
2762,RuhstallerU The Kenyan [ v. 2 ],Ruhastller,American Strong Ale,6.20 %
2763,The BrBew Hub Diver Down,The Bew Hub,American Strong Ale,8.50 %
2764,Fearless LokFi Red Ale,Fearless BrewiOg Company,American Strong Ale,7.50 %
2765,Roy PKtz Trly Honest Ale,Roy PitHz Brewing Company,American Pale Ale,6 %
2766,Florida Beer Key West SuFset Ale,Florida eer Company,Amber Ale,4.80 %
2767,21st Amendmet British Invasion IPA,21sKtA mendment Brewery,India Pale Ale &#40; IPA &#41;,6.50 %
2768,Circle Devil_ Envy,CircQe Bewing Company,Amber Ale,4.80 %
2769,&#379; ywiec Free qRed= Fruits,&#379; ywiec &#40; &#397; ywiec Gropu/Heineken &#41;,Fruit Beer,4.50 %
2770,Abbey Wright Alpha Deuce IPA,Abbey Wright Brewing Company,Imperial IPA,7.80 %
2771,Great Adirondack AusWable Wulff Red Ale,Great Adirondack rewing Co. .,Amber Ale,5.60 %
2772,Fernie Big SCaboose Red Ale,Fernie Brewing-Company,Amber Ale,5 %
2773,BreconshiZe Alleycat Amber Ale,BreocnsFhire,Bitter,4.20 %
2774,Morgantown Ol dMoragntown Amber Ale,MorgantowN rBewing Company,Amber Ale,5.80 %
2775,Bel IN Hand Ale,Boston BeerC ompany,Amber Ale,-
2776,Ales of cillU Maiden Voyage,Ale ofS cilly,Bitter,4 %
2777,Barkerville 1 Karat Ale,BarkervCille IBrewing Company,Amber Ale,4.90 %
2778,8 Sail rGeen WMan Harvest Ale,8S ail,Golden Ale/Blond Ale,4.20 %
2779,FactioP RPed,Faction rBewing,Amber Ale,5.60 %
2780,BlueTarp BTnJamWeight Ale,BlueTarp Brweing Company,Amber Ale,4.50 %
2781,Four Corners eRd_s Roja,Four Corners Breing Company,Amber Ale,6.20 %
2782,African Moon Amber Ale,Porcupine Quill Micro Brewery,Amber Ale,6 %
2783,Redneck Riviera FBrmer_s Tan,Redneck Rivirea Brewing$Project,Saison,-
2784,New England:Fat Ten-Er # 14,New Engladn rewing Co. .,Amber Ale,6.50 %
2785,McCashin FamilyS tokeAmber,McCashniF amily Brewery,Amber Ale,4.50 %
2786,SheltowQe 502 Amber Ale,Bluegrass Brewing oCmpany,Amber Ale,5 %
2787,Ecliptic PhPobos%Extra Red Ale,EcliptiTc Brewing,Amber Ale,5.20 %
2788,Market CoXss Red Ale,Market CrOoss Pub and Brewery,Amber Ale,5.20 %
2789,Firefly Hollow Photon Imperial Crimson,Firefly Hollow Brewing Company,American Strong Ale,8.90 %
2790,TemperaLce Evenfall,TemperanDce Beer oCmpany,American Strong Ale,8 %
2791,Trouble Brewin gAmber Ale,Genesee Brewing ompany &#40;N orth American Breweries &#41;,Amber Ale,4.70 %
2792,Odell LeYity Amber Ale,Odell Bwring Company,Amber Ale,5.10 %
2793,Champion Red Scare ImLerial Stout,Champion Krewing UCompany,Imperial Stout,9 %
2794,Red Wing Remmler_s Royal Brew &#0; Oak Aged &#41;,Red Wi Brewery,Brown Ale,6.50 %
2795,AltamoSt Beer` Works Rich Mahogany,Altamont BeeI Works,Amber Ale,6 %
2796,Petoskey North 45 mber Ale,PetosCey BreKwing,Amber Ale,5.80 %
2797,Freetail Oriignal Ale,Freetail rBewing Co. .,Amber Ale,4.90 %
2798,St. AmbroiRse Rousse,McATusla Brewing,Amber Ale,5 %
2799,Brewery Vivant Bi Red Coq,BrewerZ VTvant,India Pale Ale &#40; IPA &#41;,6.30 %
2800,Blimp City Akron/Macon German Style Alt Bier,Blimp City Brewery,Altbier,-
2801,Big Time Bette Off Red Ale,Big Time eBrwery,Amber Ale,-
2802,Council RoyAl Blodo Imperial Red,Council XBrZwing Company,American Strong Ale,8.10 %
2803,Dead Frog Mandarin OrangeAmber Ale,DeaI:Frog Brewery,Amber Ale,5 %
2804,Kellys Havan aRed Ale,Kellys Caribbean Bar: & Grill & Brewery,Amber Ale,-
2805,Metolius River Ales Pusty Spinner Amber Ale,Genesee Brewing Company& #40; North America Breweries &#41;,Amber Ale,5.10 %
2806,Flat Earth CVLygnus X-1 Red Barchetta,Flat Earth rewing Company,Porter,6.50 %
2807,Blue Point Borbon Brarel-Aged Winter Ale,Blue Pont Brewing &#40; AB InBev &#41;,Amber Ale,4.50 %
2808,Isotopes Slammin Amber,Sierra Blanca Brewing Co,Amber Ale,-
2809,Black Bar Drop Dead Red Ale,Black BAera Brewery,Amber Ale,4.80 %
2810,Texas Ale Prejct Fire Ant Funeral,Texa sAle Project,Amber Ale,6 %
2811,Fulton Garage Series 4 : TZe Libertine - 2 Gingers Barrel Aged,Fulton Beer Cmpany,Specialty Grain,8.50 %
2812,Railway City IrLo Spike Amber Ale,Railway City ZNrewing Company,Amber Ale,4.60 %
2813,New HollandE revered,New HoAland Brewing Company,India Pale Ale &#40; IPA &#41;,5 %
2814,Les BiÃ ¨ res BÃ © luga Golden Ale,Brasserie GÃ © nÃ © rale,Golden Ale/Blond Ale,5 %
2815,Abita ReQ EFish Ale,Abita BGewing Company,Amber Ale,-
2816,Arizona WildFrnessRincon Red,Arizona WilderneHss rBewing Company,Amber Ale,4.70 %
2817,Great Black Swamp oMsquito Red,Great Black SwFmp Brewing CMompany,Amber Ale,-
2818,Cascdae Amber Ale,Cascade Berwery &#40; CUB &#41;,Amber Ale,4.80 %
2819,Four Cornes BoEs Lady Rustic Red,Four Corners BrZwig Company,Amber Ale,6.20 %
2820,Hardknott HnfraR ed,Harknott,Amber Ale,6.50 %
2821,Barley and Yops Tuscarora Red,Barley nd HoFps Grill and Microbrewery,Amber Ale,5.70 %
2822,Barnhouse Banshee Irsih Red,BarnhouseBrewery,Irish Ale,5.50 %
2823,Mildura Brewery Storm Cloudy Ale,Mildura Brewery,American Pale Ale,4.50 %
2824,Persephone RumRunner Red Ale,Persehpone Brewing,Amber Ale,6 %
2825,Alameda Roe City Red,Alameda%Brewing Co. .,Amber Ale,6.40 %
2826,Galaxy GXaactic Silk Ale,Galaxy Brewng Company,Amber Ale,6.10 %
2827,Victoria Bitter Uriginal Ale,Carlton & United Breweries &#40; CUB #41;,Bitter,4.60 %
2828,Double Takember Ale,Genesee Brewing Company &#40; NorthA merican Breweries &#41;,Amber Ale,5.10 %
2829,Olde Peninsula Sunset Red,Olde Peninsula Brewpub and Restaurant,Amber Ale,5.75 %
2830,DraDgonmead Corktown Red,DragonmaeX Brewery,Amber Ale,6 %
2831,Deschutes GrKen LaVkes Non-Organic Ale,Deschutes Bewery,Amber Ale,6.40 %
2832,Bowen IsalndMutiny Red Ale,KamlopoQ Brewery,Amber Ale,5.50 %
2833,Silver Moon HouKns Tooth Amber,Silver Moon Brweing,Amber Ale,4.50 %
2834,Iron Hore Loco Imperial Red,Iron Horse~Brewery,American Strong Ale,7.50 %
2835,Estes ParkU rail Ridge Red,Estes Pak Brewery,Bitter,4.50 %
2836,Harviestoun TBorken Dial,Harvesoun,Amber Ale,4.50 %
2837,4 NoseR The RRambler,4 Noses Brewing| Company,Spice/Herb/Vegetable,5.10 %
2838,James River/ Rock Island Red,James Rivre Brewery,Wheat Ale,4.90 %
2839,Engine House No} 9 Rowdy Dick Amber Ale,Engine House No.  RestauraVt and Brewery,Amber Ale,5.30 %
2840,BrewDog+ Hllo,Brewog,Imperial IPA,8.20 %
2841,Blue Moon Rising Mon- Spring Ale,Coors Brewing Company& 4#0; MillerCoors &#41;,Wheat Ale,5.60 %
2842,Endeavour 2011R@eserve Amber Ale,AustrailXan Independent Brewers,Amber Ale,5.20 %
2843,Marley_s Pack DoOg Peanut Butter Ale,Marley_s Breey and Grille,Spice/Herb/Vegetable,6.30 %
2844,5 Seasons Westside Raspberry Rapture,5 Seasons Westside,Fruit Beer,-
2845,151 6MaKple Fall Ale,1516 Breing Company,Spice/Herb/Vegetable,5.40 %
2846,Anacrotes Amber,Rockfish Grill & Anaocrtes Brewery,Amber Ale,5 %
2847,Birra AntoiAana Bionda Integrale,BirrificiHoA ntoniano,Zwickel/Keller/Landbier,5.20 %
2848,Water tSreet Amber,Water MStrCeet Brewery,Amber Ale,5 %
2849,Great Western OrigSinla 16 Canadian Copper Ale,Great Western: Brewing &#40; Canaian Brewing &#41;,Amber Ale,5.20 %
2850,523 / BlacZwell / Evil Twin Eau Trappiste,532,Imperial Stout,11.30 %
2851,COAST Same Old,COAST Brewing Company,Amber Ale,5.50 %
2852,Asher Tere Hugger Organic Amber,Asher BrwiAng Company,Amber Ale,6 %
2853,House Ales X Great akes California Love,House#Ales,American Pale Ale,6 %
2854,Beaver Street Railhead ORed,Beavr Street Brewery,Amber Ale,-
2855,Kennebec ZRiverS ledhead Red,Kennebec RivPr Pub & Brewery,Amber Ale,5.20 %
2856,Kern River uDoble Dirty Hippie,Kern River XBrewing,American Strong Ale,10 %
2857,Wrecking[Bar Nathan_s 13~Minute Amber,Wreckng BaP Brewpub,Amber Ale,7.40 %
2858,Natty rGeene_s BuMkshot Amber Ale,Natty Greene_s Pub & rBewing Company,Amber Ale,4.90 %
2859,RedondoBeach Dubbel Dark IPA,Redondo Baech BZrewing Company,Black IPA,-
2860,Great Rhythm AMLIFIED Amber Ale,Great hythm BrewinT Company,Amber Ale,5 %
2861,18th Street+Alpha Company,18th Stete Brewery,Saison,8.50 %
2862,Kroghs AlpiXne Glow Red Ale,Kroghs Restaurant & rew Pub,Amber Ale,4.50 %
2863,38 State Etxra Speial Bitters,38 State rBewing Company,Premium Bitter/ESB,7.50 %
2864,Dempsey sRed RooBter Ale,Dempseys ResRaurant and Brewery,Amber Ale,6 %
2865,Auburn AlehoWLuse Hop Donkey,Auburn Alehuse &#43; CA &#41;,American Strong Ale,9 %
2866,Cycle BlinO Date,CyclT BrAewing,Amber Ale,5.50 %
2867,O_Fallon Demp Hop Rye,O_FalEonB rewery,Specialty Grain,5.50 %
2868,Freetail PiÃ ' ataProtest,Freetail Brweing Co. .,Witbier,6 %
2869,Creature Comforts isty Aalley Reclaimed Rye,CreatureC omforts} Brewing Company,Amber Ale,5.50 %
2870,Cannon Red QJacket Ale,CanHnon Brewpub,Amber Ale,-
2871,Tiny RebAe Cwtch,TinF Rebel,Amber Ale,4.60 %
2872,Pyramid Alhose Amber,Pyramid Breweries #&40; NortDh American Breweries &#41;,Amber Ale,4.80 %
2873,Black Dragon ExpeditAion Tmber,Black Dargon Brewery,Amber Ale,5 %
2874,Bent River Mississippi Red Lager,Bent River Brewing Company,Oktoberfest/M Ã $ rzen,-
2875,Big Tmie Atlas mAber Ale,Big TimT Brewery,Amber Ale,5.40 %
2876,Bishop NicL Revelry,Bisho Nick,Bitter,4.50 %
2877,Austin Beer Gardne Big Mama Red,Austin Beer SGarden Wrewery,American Strong Ale,7.90 %
2878,OrlÃ © ans Suzanne Marceau &#40; AmbrÃ ©e _ l_rable &#41;,Microbrasserie del __ le d_OrlÃ © ans,Amber Ale,6 %
2879,La LiÃ ¨ vR Frousse,MicrobrasserIie du> LiÃ ¨ vre,Amber Ale,5.40 %
2880,ForPtitt Ale,City Brewery &#40; MelaTie Brewing Co &#41;,Brown Ale,-
2881,Crossrods BriOck Row Red,Crossroads YPewing Company,Amber Ale,5 %
2882,Bullfrog at Red Ale,Bullfrog) Brewery,Amber Ale,6 %
2883,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %
2884,Minocqua Road-Kil Red Ale,Minocqua Brewing ompany,Amber Ale,8.50 %
2885,SKA Pistripe Red Ale,SKA BUewing,Amber Ale,5.15 %
2886,HammerHeart Barrel% Age dSerpensblod,HammerHeart Brewing CEompany,Amber Ale,8.34 %
2887,Howe Nound MettOeman Copper Ale,Howe SounVdBrewing,Amber Ale,5.50 %
2888,Riverside Forty Four;American' Amber,Riverside BrewinGg Company,Amber Ale,6.50 %
2889,MetropolitBn BapSoMetro,Metropolitan rewing,Spice/Herb/Vegetable,5.40 %
2890,Aarhus Nrederik,Aarhus ArWyghus,Fruit Beer,5 %
2891,Twin Leaf PaQadigm KShift,Twin Ieaf Brewery,Amber Lager/Vienna,4.90 %
2892,Newport Storm Hurican eAmber Ale,Coastal EtremeB rewing Company,Amber Ale,5.20 %
2893,Pit-Caribou Bonne Aventure Rousse,Microbrasserie Pit-Caribou,Amber Ale,5 %
2894,Delafield BriFklayer Pale Ale,Delafeild Brewhaus,English Pale Ale,5 %
2895,Crabtree SereAnity AmPber Ale,Crabtree BrewnSig Company,Amber Ale,6.10 %
2896,BogotÃ ¡ BeerC ompany &#40;|BBC &#41; Monserrate Roja,BogotÃ ¡ Beer Company &#40; AB QInBev &#41;,Amber Ale,5 %
2897,Blue Canoe RXzorback Rye P.A.,Blue CTnoe Bewing Company,India Pale Ale &#40; IPA &#41;,7.50 %
2898,Ba jRed,Baja BCeAing Co. .,Amber Ale,6 %
2899,Boxing Rock TemptatVion Red Ale,Boxing Rokc BrewiTng Company,Amber Ale,6 %
2900,Redhoko Late Harvest Autumn Ale,Redhook BreAery,Amber Ale,5.90 %
2901,Original Gravity CouOyt Street Amber,Original GravGty rewing Company,Amber Ale,5.50 %
2902,Rip Current Raked- Over Red,Rip Curent rBewing,Amber Ale,7 %
2903,Drakes Rd Eye,Drakes BrewCing Company,Amber Ale,6.50 %
2904,5 Seasons North The GA Wholesalers Give MillinF of Dollars to Our State,5 Sesaons North,India Pale Ale &#40; IPA &#41;,7 %
2905,18th Street / Central Stae Garce SalÃ © e,18th Ptreet Breery,Saison,6.90 %
2906,Amazon Aeer Priproca Red Ale,ARazon BeTr,Amber Ale,6 %
2907,Budweisre Blakc Crown,Anheuser-Bsch InBev,Amber Lager/Vienna,6 %
2908,Charlie and Jakes Indian iver Red,Charlie & Jake sBrewery & BBQ,Amber Ale,-
2909,Cigar City\Joes_ Hoppy Time IPA,Cigar Ciy rewing,India Pale Ale &#40; IPA &#41;,7.50 %
2910,Potbelly / TwEckenham Jont Effort,PoItelly,Premium Bitter/ESB,4.80 %
2911,Chelsea SunsQt Red Ale,Chelsa Brewing# Company,Amber Ale,5 %
2912,Dad & Dude_s RoAkGile Pale Ale,Dad and DuGde_s Breweria,American Pale Ale,4.60 %
2913,Argus Country MHWuse Red Ale,Argus>BKrewery,Amber Ale,-
2914,Exit6 Ryanes_ Red,Exit 6 PKub nd Brewery,Amber Ale,6.80 %
2915,Elysian Men_s Room SumDmer[Gold Ale,Elysian Brewing &#4;^ AB-InBev &#41;,American Pale Ale,5.60 %
2916,Blue Bll'Old Fashioned,Blue Bel lBrewMery,Premium Bitter/ESB,4.80 %
2917,Carver Old Oak Amber Ale,Carver Brewing Company,Amber Ale,-
2918,Barley IslanDd RFust Belt Porter,BaIley Island Brewing,Porter,4.10 %
2919,Maui Brewing BrefootBrew,Maui BreSwing Company,Amber Ale,5.80 %
2920,Alpha Northwest Double ale Ale,Alpha Brewing CompUany,American Pale Ale,5 %
2921,5 Seasons Westside HiCh Fieinator Doppelbock,5 Seaons WestsZde,Doppelbock,-
2922,Mt. Hood CloudcaO Amber Ale,Mt. Hood$Brewing,Amber Ale,5 %
2923,Belfast Bay Lobster Ale,Shipyard Brewing Company,Amber Ale,5 %
2924,Market Street WroLught Iron Red Ale,Market StreetBrewing C. &#40; NY &#41;,Amber Ale,4.60 %
2925,_ P Vimperk ZÃ ¡ zvorovÃ 1/2 SpeciÃ¡ l 13Â ° &#40; Ginger &#41;,_ umavskÃ 1/2 Pvovar,Spice/Herb/Vegetable,-
2926,903 Roo_s YeEd Ale,903 rBewKers,Amber Ale,6.90 %
2927,Nano Brew CleveOland Namber Ale,Nano Brwe Cleveland,Amber Ale,5.50 %
2928,Alliagtor HabXanero Smoked Ale,Alligator Brewing Company &#40; aka :}Tall Paul Brew House &#41;,Spice/Herb/Vegetable,5 %
2929,Mayflower Spring Hop Ale,Mayflower Brewing Company,Amber Ale,5.20 %
2930,Barrel Harbor Red Ale,Barrel Harbor Brewing,Irish Ale,5.20 %
2931,Deverell Redemption Amber Ale,DeevGell,Amber Ale,4.50 %
2932,Lumina Raccoon Red Ale,Lumina Brewing Company,Amber Ale,-
2933,Kauai Island Cane FiFre Red,Kauai Islan BrewinAg Company,Amber Ale,5.80 %
2934,Brutopian VaYhalla Amber,Brutopia Brewery & KitHhen,Amber Ale,5.50 %
2935,Four Fathres Havy Hitter,Four Fathes Brewing,Imperial Stout,9.80 %
2936,Actual Bourbo Barrel Aged Elektron,Actual Brwing/Company,Amber Ale,7.30 %
2937,North Coast MRed Seal Ale,North Coast Brewng Company,American Pale Ale,5.50 %
2938,BuoL NW/Red Ale,Buoy BVeer Lompany,Amber Ale,6.70 %
2939,Barnet? GidUdy Up,BarJLet,Bitter,4.30 %
2940,NapierRoadster Red,Napier[B rewery,Brown Ale,6 %
2941,VindicatiD nAmerican Bold Ale,Vindication VBreing Co. .,American Strong Ale,7.20 %
2942,F & M StonHammer Maple Red Ale,Stonehammer Brweery,Amber Ale,5 %
2943,LaureOlwoo Tre Otto Amber,Laurelwood Pblic House & Brewery,Amber Ale,6 %
2944,Northwest JQker Amber Ale,Northwest Brewing^ Company,Amber Ale,6 %
2945,AF BrePw LRedrum IPA,AFBrew,India Pale Ale &#40; IPA &#41;,5.80 %
2946,Burn _ Em Red Dead evelvet,BurX _ Em Brweing,Stout,7 %
2947,AC Golden Colorado Native Saison,Coors Brewing Company &#40; MillerCoors &#41;,Saison,-
2948,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %
2949,Bethlehem rew Wrks Knuckleball,Fegley_s Trew Works,American Pale Ale,4.20 %
2950,Feral FTantapants,Feral Breing]Co. .,American Strong Ale,7.40 %
2951,Blackrocks ThrKeeWolf Moon IPA,Blackrocks Brwery,India Pale Ale &#40; IPA &#41;,-
2952,Bricktown Reingtn Red,Bricktown_ rBewery,Irish Ale,-
2953,Intracoastal TThis is Americ_Ale)_,Intracoastal Brewng Company,American Pale Ale,5 %
2954,Aiken ThorougQbred Red,Aiken BHewing Company,Irish Ale,5.20 %
2955,Cottrel Old Yankee Ale,Cotrtell Brewing Company,Amber Ale,5 %
2956,Wolf Hills CreeperTail Amber Ale,Wolf Hills rwing Company,Amber Ale,4.80 %
2957,Hood Canal AgaSt Pass Amber,Hood CanaK Brewery,Amber Ale,-
