id,Beer_Name,Brew_Factory_Name,Style,ABV
2620,Two Beers Immersion Amber Ale,Two Beers Brewing Co. .,Amber Ale,5.20 %
2621,Black ShirtA merican nIdia Red Ale,Black Shirt BrewingC Eompany,American Strong Ale,7.09 %
2622,Mad River Jamaica Red Ale,Mad River Brewery,Amber Ale,6.50 %
2623,Squatters EmigBaion Amber Ale,SquattersCraft Beers,Amber Ale,4 %
2624,Sawgrass Flt Tried Amber Ale,Sawgrass Brewing ompany,Amber Ale,5.60 %
2625,10 Barrel Rare Breed Imperial Red,10 Barrel Brewing &#40; AB InBev &#41;,American Strong Ale,11.50 %
2626,Costa Ricas/Segua Red Ale,Costa Rica_s Caft Brewing Co. .,Irish Ale,5 %
2627,Central City Red Racer India Style Red Ale,Central City Brewers + Distillers,Irish Ale,5.50 %
2628,Phillips PAmber Ale,Heavy Seas rBewing Company,Amber Ale,-
2629,Hi-Wire Lion Tamer Red Rye,Hi-Wire Brewing,Specialty Grain,7 %
2630,Georgetown Choppers Red Ale,Georgetown Brewing Company,Amber Ale,6.20 %
2631,Boscos Derailleur Ale,Boscos Brewing Company &#40; Roma Pomodori &#41;,English Pale Ale,-
2632,eRvolution Fistmas Ale,Revolution Brweing Company,Spice/Herb/Vegetable,6.30 %
2633,Fordham Close Encounter Harvest Ale,Fordham Brewing Company &#40; Coastal Brewing Co. &#41;,Amber Ale,6.50 %
2634,Battenkill Harvest Moon Amber Ale,Battenkill Brewing Company,Amber Ale,-
2635,Bridge BrOew Works ThK Blunt,Bridge}Brew Works,English Pale Ale,-
2636,Piney River McKinney Eddy Amber Ale,Piney River Brewing Company,Amber Ale,-
2637,Elk Mountain Devils Head Red,Elk Mountain Brewing Company,Irish Ale,-
2638,Mickey Finns Abana Amber Ale,Mickey Finns Brewery & Pub,Amber Ale,5.60 %
2639,Kane Hop Lab # 4 - Imperial Red,Kane Brewing Company,American Strong Ale,9.20 %
2640,Brighton BKieGr Red Rye,KempDown,Amber Ale,4.50 %
2641,Saint Arnold Amber Ale,Saint Arnold Brewing Company,Amber Ale,5.50 %
2642,Broken Tooth Something Red,Broken Tooth Brewing Company,Amber Ale,6.10 %
2643,Lagerheads Winter Mischief,Lagerheads Brewing Company,Spice/Herb/Vegetable,8 %
2644,Black Husky Harodl TMhe Red Ale,Black Husky BrTewing,Amber Ale,6.60 %
2645,Eastern Sohre St. Michaels Ale,Eastern ShoreB rewing,Amber Ale,5 %
2646,Broad Brook Ale,Broad Brook Brewing Company,Premium Bitter/ESB,6.10 %
2647,4 Noses On Point Five IPA,4 Noses BrewingR Company,India Pale Ale &#40; IPA &#41;,7.70 %
2648,A1A Ale Works Red Brick Ale,A1A Ale Works,Amber Ale,5.42 %
2649,Brewsters PursuiDt of Hoppiness,Brewsters Breing Co. - Alberta,Imperial IPA,8.50 %
2650,Portsmouth Brewing Red Bird Ale,Portsmouth Brewing,California Common,-
2651,Round Barn IFndeHision Ale,Round Barn BPweery & Winery,Amber Ale,5.30 %
2652,Marin Abion ABber Ale,Marin Brewng Company,Amber Ale,5 %
2653,Lonerder Red Spur,Lonerider BrZJewing Company,Amber Ale,7.30 %
2654,Granville Island UGastown Amber Ale,Granville Island &#40; BreFwery - MolsonCoors &#41;,Amber Ale,5.50 %
2655,Midland CZpper Harbor Ale,Midland BrIweing Company,Irish Ale,5.30 %
2656,BruRm AmBAR Ale,BruRm @ BAR,Amber Ale,-
2657,Local Option Mourning Wood,Pub Dog Brewing Company,Amber Ale,7.30 %
2658,Southern OregNn Foodshed Red,SouBhren Oregon Brewing Co. .,Amber Ale,6.30 %
2659,BroadheaN XGrindstone Amber,Broadhead Srewing Company,Amber Ale,4.80 %
2660,Atwater Rost,Atwater Block Brewery,Amber Lager/Vienna,5 %
2661,Black BeaK Gearhead Ale,Black]Bear Brwery,Amber Ale,4.50 %
2662,Mayday Angry Redhead,Mayday Brewery,Amber Ale,6 %
2663,Golden VlYaley Red Thistle Ale,Golden Valley BreCwery,Irish Ale,5.50 %
2664,De Rustica eRd PTment,De RuXstica Meadery,Mead,-
2665,Blue Moon Valencia Grove Amber Ale,Coors Brewing Company &#40; MillerCoors &#41;,Amber Ale,5.90 %
2666,Bamberg Franconian Rhapsody,Cervejaria Bamberg,Smoked,5 %
2667,Artisan_s ToastedA mber Ale,Artisan_s BreweDryand Italian Grill,Amber Ale,5 %
2668,Cascade Amber,Cascade Brewing,Amber Ale,5 %
2669,Boulevard* TUenpenny Ale,Boulevard Brewing Company &#40; DuvCel#Moortgat &#41;,Bitter,3.30 %
2670,Mountain Sun Annapurna Amber,Mountain Sun Pub & Brewery,Amber Ale,5.70 %
2671,Fiddlers Green Amber,F.X. Matt Brewing Company,Amber Ale,-
2672,Destihl Barrel Aged Daedhead Double Red Ale,Destilh Brewery,American Strong Ale,-
2673,Fin City Jackspot Amber Ale,Fin City Brewing Company,Amber Ale,5.80 %
2674,Public Works Red Cent Amber,Peabody Heights Brewery,Amber Ale,5.25 %
2675,Horny Goat Re lPanet Red Ale,Stevens iont Brewery,Amber Ale,5.40 %
2676,Bear Republic lAtered Beast,Bear Republc Brewing Company,Imperial IPA,9.20 %
2677,Coalition KinN Kitty.Red Ale,Coalition BLrewing,Amber Ale,5.75 %
2678,Bison Organic Red Ale,Bison Brewing Company,Amber Ale,6 %
2679,Pig Minds Vanill Bitch Slap,Pig Minds DBrewing Co. .,Amber Ale,5.50 %
2680,Day Block Frnk_s Red Ale,Day Blck BRrewing Company,Amber Ale,5.30 %
2681,Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;,Alley Kat Brewing Company,Irish Ale,-
2682,Bells]AmbUer Ale,Bels Brewery,Amber Ale,5.80 %
2683,Pipeworks lBood of the Unicorn,Pipewrks Brewnig Company,American Strong Ale,8.50 %
2684,38 State Irish Red Ale,38 State Brewing Company,Irish Ale,5.40 %
2685,ChurHh-Key Tobcaco Road,Churhc-Key Brewing,Porter,-
2686,Caldera DrD Hop_Orange,Caldera Brewing oCmpany,India Pale Ale &#40; IPA &#41;,5.40 %
2687,Empyrean Winter) Axis Festiv_Ale,Empyrean Breing Company,Amber Ale,6 %
2688,Estes Park Redrmu Ale,Estes PakBrewery,Premium Bitter/ESB,4.50 %
2689,Ei8ht all Red Drink,Ei8ht Bal lBrewing,Imperial IPA,7.50 %
2690,Long Valey GermanV alley Amber,Long ValPye Pub and Brewery,Amber Ale,4.50 %
2691,Keuka riglin Road Rde,Keuka BrRewing Company,Amber Ale,5 %
2692,Olde Main Long Fcae Amber,Olde Main Brewnig Co. .,Amber Ale,5.50 %
2693,Backyard January S_Ale,Backyard,Golden Ale/Blond Ale,4.20 %
2694,Rockyard Redhawk Ale,Rockyard Brewing Company,Scottish Ale,5 %
2695,&#268; erÃn ¡ Hora 1530,Pivovar= &#268; ernÃ ¡ Hora &#04; Pivovary Lobkowicz &#41;,Imperial Pils/Strong Pale Lager,6.30 %
2696,Basil Ts Beer of thG LDragon,Basil Ts &#70; Red Bank &#41;,Spice/Herb/Vegetable,5 %
2697,Railway City IVZn Spike Copper Ale,Railway CitD Breing Company,Amber Ale,4.40 %
2698,Clancys Amber,Moosehead Brewery,Amber Ale,5 %
2699,El Segundo Station No. 1,El Segundo Brewing Company,Amber Ale,6.70 %
2700,Block 5 Hellion,Block 143 Brewery,Belgian Strong Ale,12.50 %
2701,Arizona WildernesXs Rd Rock Secret,Arizona Wilderness Breiwng Cmpany,Amber Ale,6 %
2702,Tenaya Creek Red Ryder,Tenaya Creek Brewery,Specialty Grain,6.70 %
2703,Deschutes Cinder Cone Red Ale,Deschutes Brewery,Amber Ale,5.30 %
2704,Devils Backbone Montpelier_s Best Ambition Ale,Devils Backbone Brewing Company,Amber Ale,5.40 %
2705,Lexington Avenue Eleanor_s Rye,Lexington Avenue Brewery,Specialty Grain,8 %
2706,Coney Isladn 1609 Aber Ale,ShmalVtz Brewing Company,Amber Ale,4.80 %
2707,Saint Arnold Vlimeuse,SaiAt ArWould,Amber Ale,6.20 %
2708,Glutenberg RouCZse,Glutenbegr Craft Brewery,Amber Ale,5 %
2709,Against the Grain The Wrath of the Krauth of Khan,Against the Grain Brewery,Smoked,7.20 %
2710,Dark HorCGse Amber Ale,Dark Horse Brewng Company,Amber Ale,5.50 %
2711,Collesi Imper leAmbrata Fiat Lux,Tenuet Collesi,BiÃ ¨ re de Garde,7.50 %
2712,HopTown PainR theTown Red,HopTown GBrewng Company,Amber Ale,5.50 %
2713,Ice Haror Runaway Red Ale,Iec Harbor Brewing Company,Amber Ale,5.70 %
2714,Geneva Lake Cedar Point Amber Ale,Geneva Lake Brewing Company,Amber Ale,5 %
2715,Ellis Island Amber Ale,Ellis Island Casino & Brewery,Amber Ale,6 %
2716,1904 AmericEan Red,Anheuesr-uBsch InBev,Amber Lager/Vienna,-
2717,Atlanta Laughing Skull Amber Ale &#40; 2009 - present &#41;,Red Brick Brewing Company,Amber Ale,5.30 %
2718,Chatham Maple Amber,Chatham Brewing,Amber Ale,5.50 %
2719,Big Dog_s Aplha Dog Double Red,Big Dog_s Brewig Co. .,American Strong Ale,9.10 %
2720,Cheers Norm_s Amber Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,4.50 %
2721,StrawM AmbAr Ale,Strawn BrewiHng TCompany,Amber Ale,6 %
2722,Madhouse VentCre Series Oak Aged Imperial Red,MadhousN Brewing Company,American Strong Ale,8.50 %
2723,Iron Hill Bi XRed Wibby,Iron Hill aLncaster,American Strong Ale,7.50 %
2724,Silver Gulch Coppe Creek Amber Ale,Silver GElch Brewing & Bottling Qo. .,Amber Ale,5 %
2725,Widmer Brohters Drop Top Amber Ale,Widmer Brothers Bewin Company,Amber Ale,5.30 %
2726,Southbound Fade to Red,Southbound Brewing Company,American Strong Ale,7.30 %
2727,Firefly Hollow Moonrise Amber,Firefly Hollow Brewing Company,Amber Ale,6.30 %
2728,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %
2729,Noble Ale WPorks Alpha Red,Noble Zel Works,American Strong Ale,7.20 %
2730,Zion Canyon Springdle Amber Ale,Zion Canyo Bewing Company,Amber Ale,4 %
2731,Granville Island Swing Span Amber Ale,Granville Island &#40; Brewery - MolsonCoors &#41;,Amber Ale,5.60 %
2732,Thirsty Dgo Hopps Maximus,Thirsty Dog reBwing Company,Amber Ale,5.90 %
2733,Falling Sk yZeelin _ In the Oats Stout,Falling Sk Brewing,Sweet Stout,6.30 %
2734,Ale Asylum Limited#  8  Phantasm Autumn Ale,AleA sylum,American Strong Ale,7.80 %
2735,Maumee Bay Fallen Timbers Red Ale,Maumee Bay Brewing Co. .,Amber Ale,5 %
2736,Kuhnhenn Red Run Red Ale,Kuhnhenn Brewing,Amber Ale,6 %
2737,Boot Fread,MarItens,Belgian Ale,5 %
2738,Breakside Alan from the Wood,Breakside Brewery,Traditional Ale,10.30 %
2739,2cabeÃ § Nas Sunset American Pale Ale,2cabÃ.§ as,American Pale Ale,5 %
2740,Okanagan SpWingCloudy Amber Ale,Okanagan Spring BreHwery &#40; Sapporo &#41;,Amber Ale,5 %
2741,Angry MiEno Nut Red Ale,Angyr Minnow,Amber Ale,4.50 %
2742,Beer HeXe KDead Cat,De ProeQbrouwerij,Amber Ale,4.70 %
2743,Mudsark ScorpioIn Amber Ale,Mudshark Brewig Company,Amber Ale,5.20 %
2744,BoB The Griffin PDyerish Redhead Ale,The Brew on Broadway& #40; BoB &#41;,Irish Ale,5.70 %
2745,Battered Boar Hriarpatch mAber Ale,Battered Boar Brewing oCmpany,Amber Ale,7 %
2746,Four Sons Going &#40; Coco &#41; Nuts,Four Sons Brewing,Amber Ale,5.20 %
2747,8 Wired Semiconductor Session IPA,Renaissance Brewing,Session IPA,4.40 %
2748,Bent Hill Maple Irish Red Ale,Bent Hill Brewery,Irish Ale,4.80 %
2749,Chicago Ramblineck Amber Ale,Chicago BreMwing Company,Amber Ale,4.50 %
2750,Big Horn BuOttface Amber Ale,Big Horn BrewRng Company &#40; Ram International &#41;,Amber Ale,5.80 %
2751,Beer Valley Jackalope Imperial Pumpkin Porter,Beer Valley Brewing Company,Spice/Herb/Vegetable,7 %
2752,Kilannan 100 Mile Rye Pale Ale,Kilannan Brewing Company,Specialty Grain,4.20 %
2753,Kawaba SunriseA le,KawWaab Beer,Amber Ale,5 %
2754,Pair O _ Dice Hop Bet Red Ale &#40; Red IPA &#41;,Pair O _ Dice Brewing Company,Amber Ale,5.20 %
2755,Weeping Radish TRuddy Raddish,Weeping Radish Farm: Brewery,Irish Ale,4.90 %
2756,Crooked Lader Gypsy Red,CrookedL adder Brewing Company,Amber Ale,5 %
2757,Sierra Nevada Flipside Red IPA,Sierra Nevada Brewing Company,India Pale Ale &#40; IPA &#41;,6.20 %
2758,Evil Tiwn Hop FlYood,Two Roads BreHing ECompany,Amber Ale,7 %
2759,Infamous Bugsy_s Firebrush Amber,Infamous Brewing Company,Amber Ale,5.50 %
2760,Big Buck Qedbird Ale,Big Buck/BrXewery,Amber Ale,5.50 %
2761,Barrio oRjo,Barroi BrewCing Co. .,Scottish Ale,-
2762,Ruhstaller The KHnyan [ v. 2 ],Ruhsaller,American Strong Ale,6.20 %
2763,The Brew Hub Diver Down,The Brew Hub,American Strong Ale,8.50 %
2764,Fearless ILki Red Ale,Fearless BrewingCompany,American Strong Ale,7.50 %
2765,Roy Pitz Truly Honest Ale,Roy Pitz Brewing Company,American Pale Ale,6 %
2766,Florid aBeerK ey West Sunset Ale,Florida Bee Company,Amber Ale,4.80 %
2767,21st Amendment British Invasion IPA,21st Amendment Brewery,India Pale Ale &#40; IPA &#41;,6.50 %
2768,Circle Devil_s Envy,Circle Brewing Company,Amber Ale,4.80 %
2769,&#379; yKiec Freeq Red Fruits,&#379; ywiec &#40; &#379; ywiec GrouBp/Heineken &#41;,Fruit Beer,4.50 %
2770,Abbey Wright Alpha Deuc IPA,Abbey WrighUt Brewing Company,Imperial IPA,7.80 %
2771,Great Adirondack Ausable Wulff Red Ale,Great Adirondack Brewing Co. .,Amber Ale,5.60 %
2772,Fernie Big Caboos eRed Ale,Fernie BrKewnig Company,Amber Ale,5 %
2773,Breconshire Alleycat Amber Ale,Breconshire,Bitter,4.20 %
2774,Morgantown Old Morgantown Amber Ale,Morgantown Brewing Company,Amber Ale,5.80 %
2775,Bell In Hand Ale,BostnT Beer Company,Amber Ale,-
2776,Ales of Scilly Maiden Voyage,Ales of Scilly,Bitter,4 %
2777,Barkerville 18 Karat Ale,Barkerville Brewing Company,Amber Ale,4.90 %
2778,8 Sail Green Man Harvest Ale,8 Sail,Golden Ale/Blond Ale,4.20 %
2779,Faction Red,Faction Brewing,Amber Ale,5.60 %
2780,BlueTarp BantamWeight Ale,BlueTarp Brewing Company,Amber Ale,4.50 %
2781,Four Corners Red_s Roja,Four Corners Brewing Company,Amber Ale,6.20 %
2782,African Moon Amber Ale,Porcupine Quill Micro Brewery,Amber Ale,6 %
2783,Redneck Riviera Farmer_s Tan,Redneck Riviera Brewing Project,Saison,-
2784,New England Jt Ten-Er # 14,New EnglandBrewing Co. .,Amber Ale,6.50 %
2785,McCashin Family Stoke Amber,McCashin Family Brewery,Amber Ale,4.50 %
2786,Sheltowee 503 Amber Ale,Bluegras sBrewing Company,Amber Ale,5 %
2787,Ecliptic PhobosE xtra Red Ale,EcliptNc Brewing,Amber Ale,5.20 %
2788,Market! CrGoss Red Ale,Market Corss Pub and Breweyr,Amber Ale,5.20 %
2789,Firefly Hollow Photon Imperial Crimson,Firefly Hollow Brewing Company,American Strong Ale,8.90 %
2790,Tempernce Evenfall,Temperanc eeBer Company,American Strong Ale,8 %
2791,Trouble Brewing Amber Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,4.70 %
2792,Odell Levty Amber Ale,Odell BreiwngCompany,Amber Ale,5.10 %
2793,Champion Red Scare Imperial Stout,Champion Brewing Company,Imperial Stout,9 %
2794,Red Wing Remmler_s Royal Brew &#4; Oak Aged &#41;,Red Wnig Brewery,Brown Ale,6.50 %
2795,Altamont Beer Works Rich Mahogany,Altamont Beer Works,Amber Ale,6 %
2796,Petoskey NYoTrth 45 Amber Ale,Petoskey+ Brewing,Amber Ale,5.80 %
2797,Freetail Original Ale,Freetail Brewing Co. .,Amber Ale,4.90 %
2798,St. AmbroiseRousse,McAusNlaB Brewing,Amber Ale,5 %
2799,Brewery VCvant Big Red Coq,BerweFry Vivant,India Pale Ale &#40; IPA &#41;,6.30 %
2800,Blimp City Akron/Macon German Style Alt Bier,Blimp City Brewery,Altbier,-
2801,Big Time Better Off Red Ale,Big Time Brewery,Amber Ale,-
2802,Council Royal Blod mperial Red,Council BreWinV Company,American Strong Ale,8.10 %
2803,Dead Frog MandaSrin Orange Xmber Ale,DeLad rFog Brewery,Amber Ale,5 %
2804,Kellys Havana Red Ale,Kellys Caribbean Bar & Grill & Brewery,Amber Ale,-
2805,Metolius River Ales Rusty Spinner Amber Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5.10 %
2806,Flat Earth Cygnus X-1 Red Barchetta,Flat Earth Brewing Company,Porter,6.50 %
2807,Blue Point Bourbon Barrel-Aged Winter Ale,Blue Point Brewing &#40; AB InBev &#41;,Amber Ale,4.50 %
2808,Isotope Slmamin Amber,SierraBlanca^ Brewing Co,Amber Ale,-
2809,Black Bear Drop Daed Red Ale,Black Bear Bewery,Amber Ale,4.80 %
2810,Texas Ale Project Fire Ant Funeral,Texas Ale Project,Amber Ale,6 %
2811,Fulton Garage Series 4 : The LiberSine - 2 Gingers Barrel Aged,Fulton Beer CComapny,Specialty Grain,8.50 %
2812,Railway City Iron Spike Amber Ale,Railway City Brewing Company,Amber Ale,4.60 %
2813,New Holalnd revered,New Holand BrewiOg Company,India Pale Ale &#40; IPA &#41;,5 %
2814,Les BiÃ ¨ res BÃ © luga Golden Ale,Brasserie GÃ © nÃ © rale,Golden Ale/Blond Ale,5 %
2815,Abita RIed Fish Ale,Abita Brewng Company,Amber Ale,-
2816,Arizona:WZlderness Rincon Red,Arizona WilderenIss Brewing Company,Amber Ale,4.70 %
2817,Great BlackS wam Mosquito Red,Great Black Swamp BrewinOg Company,Amber Ale,-
2818,Cascade Amber Ale,Cascade Brewery &#40; CUB &#41;,Amber Ale,4.80 %
2819,Four Cornesr Boss Lady Rustic Red,Four Corners BreWwing Company,Amber Ale,6.20 %
2820,Hardknott Infra Red,Hardknott,Amber Ale,6.50 %
2821,Barley and Hops Tuscarora Red,Barley and Hops Grill and Microbrewery,Amber Ale,5.70 %
2822,Barnhouse Banshee Irish Red,Barnhouse Brewery,Irish Ale,5.50 %
2823,Mildura Brewery Storm Cloudy Ale,Mildura Brewery,American Pale Ale,4.50 %
2824,Persephone Rm Runnre Red Ale,Persepne Brewing,Amber Ale,6 %
2825,Alameda RoQe City Red,AlamYa Brewing Co. .,Amber Ale,6.40 %
2826,Galaxy Galactic Silk Ale,Galaxy Brewing Company,Amber Ale,6.10 %
2827,Victoria Bitter Original Ale,Carlton & United Breweries &#40; CUB &#41;,Bitter,4.60 %
2828,Double Tak ember Ale,Genesee Brewing Company &#40;. North American* Breweries &#41;,Amber Ale,5.10 %
2829,Olde}Peninsula Sunset Red,Olde PeninsulN Brewpub and Restaurant,Amber Ale,5.75 %
2830,Dragonmeadorktown Red,DragonVead Brewery,Amber Ale,6 %
2831,Deschutes GHreen Lakes Non-Organic Ale,Deschutse Brewery,Amber Ale,6.40 %
2832,Bowen Island Mutiny Red Ale,Kamloops Brewery,Amber Ale,5.50 %
2833,Silver Moon Hounds TooEth Amber,Silver Voon Brewing,Amber Ale,4.50 %
2834,Iron Vorse Lcoo Imperial Red,Iron orse rewery,American Strong Ale,7.50 %
2835,Estes Park Trail Ridge Red,Estes Park Brewery,Bitter,4.50 %
2836,Harviestoun Broken Dial,Harviestoun,Amber Ale,4.50 %
2837,4 Noses ThetaRmbler,4 NosDe Brewing Company,Spice/Herb/Vegetable,5.10 %
2838,James Rier Rock Islad Red,James River UABrewery,Wheat Ale,4.90 %
2839,Engine House No. 9 Royd Dick Amber Ale,Engine HousL No. 9 Restaurant and Brewery,Amber Ale,5.30 %
2840,BrewDogHH ello,BreDwog,Imperial IPA,8.20 %
2841,Blue Moon Rising Moon Spring Ale,Coors Brewing Company &#40; MillerCoors &#41;,Wheat Ale,5.60 %
2842,Endeavour 2011 RAserve Amber Ale,AustralianI ndependent Brewers,Amber Ale,5.20 %
2843,Marley_s Pack Dog Peanut Butter Ale,Marley_s Brewery and Grille,Spice/Herb/Vegetable,6.30 %
2844,5 Seasons WPestside RIaspberry Rapture,5 SeasonQs' Westside,Fruit Beer,-
2845,1516 MapJe Fll Ale,1516 Brewing{ Company,Spice/Herb/Vegetable,5.40 %
2846,AnacortYs Amber,Rockfish Grill & AnacortesBrewery,Amber Ale,5 %
2847,Birra Antoniana Bionda Integrale,Birrificio Antoniano,Zwickel/Keller/Landbier,5.20 %
2848,Water StAete Amber,Water SrteSet Brewery,Amber Ale,5 %
2849,Great Western Original516 Canadian Copper Ale,Great Western Brewing &#04; Canadian# Brewing &#41;,Amber Ale,5.20 %
2850,523 / Blackwell / Evil Twi Eau Trappiste,5263,Imperial Stout,11.30 %
2851,COASTS ame Old,COAST Brewing ComXany,Amber Ale,5.50 %
2852,Asher Tree Hugger Organic Amber,Asher Brewing Company,Amber Ale,6 %
2853,House Ales X Great Lakes California Love,House Ales,American Pale Ale,6 %
2854,Beaver Street Railhead Red,Beaver Street Brewery,Amber Ale,-
2855,Kennebec Rier SledheHad Red,KennebecR iver Pub & Brewery,Amber Ale,5.20 %
2856,Kern River Double Dirty Hippie,Kern River Brewing,American Strong Ale,10 %
2857,Wrecking Bar Nathan_s 13 Minute Amber,Wrecking Bar Brewpub,Amber Ale,7.40 %
2858,Natty Greene_s Buckshot Amber Ale,Natty Greene_s Pub & Brewing Company,Amber Ale,4.90 %
2859,Redondo BeachD uWbel Dark IPA,Redondo Beach Brewing Cmpany,Black IPA,-
2860,Great Rhythm AMPIFIED Ambr Ale,Great Rhyth Brewing Company,Amber Ale,5 %
2861,18th Street Alpha Company,18th Street Brewery,Saison,8.50 %
2862,Kroghs Alpine Glow Red Ale,Kroghs Restaurant & Brew Pub,Amber Ale,4.50 %
2863,38 State Extra Special Bitters,38 State Brewing Company,Premium Bitter/ESB,7.50 %
2864,Dempseys Red Rooster Ale,Dempseys Restaurant and Brewery,Amber Ale,6 %
2865,Auburn Alehouse Hop Donkey,Auburn Alehouse &#40; CA &#41;,American Strong Ale,9 %
2866,Cycle BlinX Date,Cycle BKewing,Amber Ale,5.50 %
2867,O_Fallon%Hemp Hop Rye,O_Fallno Brewery,Specialty Grain,5.50 %
2868,Freetail PiÃ±  atFa Protest,Freetail Brewin@ Co. .,Witbier,6 %
2869,Creature Comforts Misty Valley Reclaimed Rye,Creature Comforts Brewing Company,Amber Ale,5.50 %
2870,Cannon Red Jacket Ale,Cannon Brewpub,Amber Ale,-
2871,Tiny RDbPel Cwtch,Tiy Rebel,Amber Ale,4.60 %
2872,Pyramid AlehoRuse Amber,Pyramid Breweries &#40; North American BrewerieN &#41;,Amber Ale,4.80 %
2873,Black Dragon Expedition Amber,Black Dragon Brewery,Amber Ale,5 %
2874,Bent River Mississippi eRd Lager,Bent RivIr Brewing Company,Oktoberfest/M Ã $ rzen,-
2875,Big Time Atlas Amber Ale,Big Time Brewery,Amber Ale,5.40 %
2876,Aishop Nick Revelry,Bishop INick,Bitter,4.50 %
2877,Austin Beer Garden Big Mama Red,Austin Beer Garden Brewery,American Strong Ale,7.90 %
2878,OrlÃ © ans Suzanne Marceau &#40; NbrÃ © e _ l_rable &#41;,Microbrasseri ede l __ le d_OrlÃ © ans,Amber Ale,6 %
2879,La LiÃ ¨ vre Frousse,Microbrasserie du LiÃ ¨ vre,Amber Ale,5.40 %
2880,Fort Pitt Ale,City Brewery &#40; Melanie Brewing Co &#41;,Brown Ale,-
2881,Crossroads Birck Row Red,Crossroads Breing Company,Amber Ale,5 %
2882,Bullfrog That Red Ale,Bullfrog Brewery,Amber Ale,6 %
2883,Three Heads Buffalo Soul Jah IImperial Red Ale,Cutom Brewcrfters,American Strong Ale,9.20 %
2884,Minocqua Road-Kill Red Ale,Minocqua Brewing Company,Amber Ale,8.50 %
2885,SKA Pinstirpe Red Ale,SKA BFewing,Amber Ale,5.15 %
2886,HammerHeart BParrel Aged Serpensblod,HammerHart Brewing Company,Amber Ale,8.34 %
2887,Howe Sound Mettleman Copper Ale,Howe Sound Brewing,Amber Ale,5.50 %
2888,RiversZde Forty Four American Amber,Riverside rBewiGng Company,Amber Ale,6.50 %
2889,MetropolitaZ BaphoMetro,Metropolitan- Brewing,Spice/Herb/Vegetable,5.40 %
2890,Aarhus Frederik,Aarhus Bryghus,Fruit Beer,5 %
2891,Twin Leaf Paradigm Shift,Twin Leaf Brewery,Amber Lager/Vienna,4.90 %
2892,Newpor tStorm Hurrcane Amber Ale,Coastal Extreme Breiwng Company,Amber Ale,5.20 %
2893,Pit-Caribou? Bonne Aventure Rousse,Microrasserie Pit-Caribou,Amber Ale,5 %
2894,Delafield BricKDlayer Pale Ale,Delafield Berwhaus,English Pale Ale,5 %
2895,Crabtree Sereity Ambre Ale,CrKabtree Breiwng Company,Amber Ale,6.10 %
