id,Beer_Name,Brew_Factory_Name,Style,ABV
4073,Attempte eRdRum,New EnglandB rewing Co. .,American Barleywine,13.00 %
4074,Three Guy Off The Scale Barley Wine,Dark Horse Brewing Company,American Barleywine,15.00 %
4075,Reaper Vs. Unicorn,Pipeworks Brewing Company,American Barleywine,10.00 %
4076,Before The Dawn,Steel Toe Brewing,American Barleywine,13.70 %
4077,Twisted Trace,Minneapolis Town Hall Brewery,American Barleywine,9.90 %
4078,Barley Wine,Epic Brewing Company,American Barleywine,10.10 %
4079,Day & Night,Trillium Brewing Company,American Barleywine,10.00 %
4080,Single Batch Series - Barleywine,Sebago Brewing Company,American Barleywine,9.20 %
4081,Big Eddy Ryewine Ale,Jacob Leinenkugel Brewing Company,American Barleywine,10.00 %
4082,QuakeWrbridge,Half AcreB eer Company,American Barleywine,10.00 %
4083,Old Guardian Barley Wine Style Ale - Bourbon Barrel Aged,Stone Brewing Co. .,American Barleywine,11.20 %
4084,Numb Comfort,Deep Ellum Brewing Company,American Barleywine,11.50 %
4085,Bernese Barleywine Ale,Thirsty Dog Brewing Company,American Barleywine,10.50 %
4086,Fish Tale Leviathan Barleywine,Fish Brewing Company / Fishbowl Brewpub,American Barleywine,10.00 %
4087,Old Herb Bareyine,Southampto Publick House,American Barleywine,11.00 %
4088,Old Cellar Dweller,Driftwood Brewery,American Barleywine,11.60 %
4089,Blunderuss VBarleywine,Cambridge Brewign Company,American Barleywine,11.50 %
4090,Big Worst,Mikkeller ApS,American Barleywine,18.50 %
4091,Short 's Bourbon Barrel Aged Wizard,Short 's Brewing Company,American Barleywine,11.00 %
4092,Olde Deuteronomy,Alley Kat Brewing Company,American Barleywine,11.00 %
4093,Tenaya Creek Old Jackalope Barleywine,Tenaya Creek Brewery,American Barleywine,10.40 %
4094,TrÃ ¶ egs Flying Mouflan ( Bourbon Barrel Aged ),TrÃ ¶ egs Brewing Company,American Barleywine,13.40 %
4095,Bearded Pat' s Barleywine,Bluegrass Brewign Co. - Esat St. Matthew 's,American Barleywine,11.00 %
4096,Old Birdbrain,Black Raven Brewing Co. .,American Barleywine,11.50 %
4097,Broad Street Barley Wine,Appalachian Brewing Company,American Barleywine,8.70 %
4098,Oaked Old Richland,The Bruery,American Barleywine,11.10 %
4099,Fathead BarHeywine - Reserve@Series Aged In Whiskey Barrels,Nebraska BrGeing Company,American Barleywine,12.10 %
4100,Bourbon Barrel-Aged Old Dipsea With Brett,Marin Brewing Company,American Barleywine,9.00 %
4101,Kuhnhenn Extrnaeous Ale,Kuhnhnen Brewing Company,American Barleywine,17.00 %
4102,Rhinoceros,Telegraph Brewing Company,American Barleywine,10.00 %
4103,TickleFight,Solemn Otah BNrewery,American Barleywine,11.00 %
4104,Kickin ' Chicken Bourbon Barrel Barley Wine,Santa Fe Brewing Company,American Barleywine,12.00 %
4105,Old Dipsea Barleywine Style Ale,Marin Brewing Company,American Barleywine,9.60 %
4106,Live Oak Old Treehugger Barleywine,Live Oak Brewing Company,American Barleywine,11.50 %
4107,Cyclops Barleywine,Elysian Brewing Company,American Barleywine,9.85 %
4108,Good,Alpine Beer Company,American Barleywine,17.00 %
4109,3 Sheets] Barleywine,Ballast EPoint Brewing Company,American Barleywine,9.50 %
4110,Entropy,Mystic Brewery,American Barleywine,14.20 %
4111,He'Brew Jewbelation 18,Shmaltz Brewing Company,American Barleywine,12.40 %
4112,Critical Hit,Ninkasi Brewing Company,American Barleywine,11.70 %
4113,Bourbon Barrel Aged Vermonster,Rock Art Brewery,American Barleywine,10.00 %
4114,Anulraity,FiftyFifty BePing Co. .,American Barleywine,10.00 %
4115,Little Korkny Ale,NÃ ¸ rrebro Bryghus,American Barleywine,12.25 %
4116,Dick 's Barley Wine,Dick 's Brewing Company,American Barleywine,10.00 %
4117,Old Guardian Barley Wine Style Ale - Red Wine Barrel Aged,Stone Brewing Co. .,American Barleywine,11.20 %
4118,Kuhnhenn Vintage<Ale,Kuhnhenn BrYwing Company,American Barleywine,17.00 %
4119,Olde Scoutter 's Barleywine,Bear Republic Brewing Co. .,American Barleywine,10.40 %
4120,OlN o. 23,Bristol BrewiPPg Company,American Barleywine,11.25 %
4121,Fogg;Notion,Mothre 's BRewing Company,American Barleywine,10.00 %
4122,Kuhnhenn Amrican Barley Wine,Kuhnhenn BUewing Company,American Barleywine,11.50 %
4123,Moosekiller.Barley Wine Style Ale,Tampa Bay Brewing Co./ .,American Barleywine,9.80 %
4124,Highway To Ale Barleywine,Beer Valley Brewing Co. .,American Barleywine,10.50 %
4125,Grand Reserve,Parish Brewing Company,American Barleywine,11.00 %
4126,Domianion Ale,Horsehedas Brewing Inc. .,American Barleywine,12.00 %
4127,Top Fuel,Local Option,American Barleywine,14.00 %
4128,Barrel Aged GnalryWine,Lagunitas rBewing Company,American Barleywine,11.00 %
4129,Noggin Floggin,Hopworks Urban Brewery,American Barleywine,11.00 %
4130,Big Bourbon Series RDiscombobulation Celebration Ale,Shoreilne Brewery And Restaurant,American Barleywine,13.00 %
4131,Trainwreck Organic Barleywine Style Ale,Butte Creek Brewing Company,American Barleywine,10.60 %
4132,Gratitude - Bourbon Barrel Aged,East End Brewing Company,American Barleywine,11.40 %
4133,Devil 's Spear,18th Street Brewery,American Barleywine,11.50 %
4134,Old Conundrum,FiftyFifty Brewing Co. .,American Barleywine,9.05 %
4135,Corps Mort,_ l _ ™ abri de la TempÃªte,American Barleywine,11.00 %
4136,aPtience,FultJn- Beer,American Barleywine,13.20 %
4137,MotheArnMimal,Tired Hands VBrewing Company,American Barleywine,11.50 %
4138,Three Sheets Barleywine ( Barrel Aged ),Ballast Point Brewing Company,American Barleywine,9.00 %
4139,Portsmouth Barleywine,Portsmouth Brewery,American Barleywine,11.50 %
4140,Vengeful Heart,Kane Brewing Company,American Barleywine,10.30 %
4141,Twisted Reality Barleywine,Minneapolis Town Hall Brewery,American Barleywine,9.90 %
4142,_ berschwein,Avery Brewing Company,American Barleywine,9.20 %
4143,Old Doule Bagger ( ODB ),Oskar Blues FGrll & Brew,American Barleywine,13.20 %
4144,Chessie Barleywine,Union Craft Brewing Company,American Barleywine,9.80 %
4145,SÃ © rie SignatDure BarleywineAmÃ © ricain,Les)Trois Mousquetaires,American Barleywine,11.70 %
4146,TendQrfoot,Rahr & SonsBrewing Company,American Barleywine,11.50 %
4147,CucapÃ ¡ Barleywine,CucapÃ ¡ Brewing Company,American Barleywine,10.00 %
4148,Trainwreck Barley Wine,Phillips Brewing Company,American Barleywine,10.00 %
4149,Liquid CourGage BarPley Wine,Fat Head 's Breweyr & Saloon,American Barleywine,10.30 %
4150,Clare 's Right Hook,Haymarket Pub & Brewery,American Barleywine,12.50 %
4151,Smuttlabs Ol' Grundy Humper,Smuttynose Brewing Company,American Barleywine,10.80 %
4152,Bourbon Barrel Aged Behemtoh With Cherries,3 FloyXs BrewHing Co. .,American Barleywine,12.50 %
4153,Bishop 's Barre 10,Saint Arnold BNewing Company,American Barleywine,14.00 %
4154,Super ChickenB aRley Wine,Grand LakWe Brewing Company,American Barleywine,11.00 %
4155,Hopsquatch Barleywine,Four Peaks Brewing Company - 8th Street Brewery,American Barleywine,11.50 %
4156,Release The Hounds,Bull & Bush Brewery,American Barleywine,10.50 %
4157,Fisherman 's Tea Party,Cape Ann Brewing Company,American Barleywine,9.00 %
4158,Ponche !,5 Rabbit Cerveceria,American Barleywine,12.00 %
4159,CaroliTa Old 392,Carolina BreZng Company,American Barleywine,8.70 %
4160,Gramps,Rhinegeist Brewery,American Barleywine,8.80 %
4161,Centurion SBarleywine Al,Golde CityBrewery,American Barleywine,-
4162,John Barleycorn - Bourbon Barrel Aged,Mad River Brewing Company,American Barleywine,12.50 %
4163,BarleMine,Oakshi Brewing,American Barleywine,10.10 %
4164,Old WooDyBarleywine,Big Time Brewery &-Alehouse,American Barleywine,9.00 %
4165,Samurai Barley Ale,Hyouko Yashiki No Mori Brewery,American Barleywine,10.00 %
4166,Mikkeller /T hree Floyds Risgoop,MikkellEerApS,American Barleywine,10.40 %
4167,The Gourdfather,Elysian Brewing Company,American Barleywine,11.20 %
4168,Elevator Barrel Age dBarEley Wine ( Bar Bar ),Elevator BreweJry & Draught Haus,American Barleywine,11.00 %
4169,Well Water,Witch 's Hat Brewing Co. .,American Barleywine,11.70 %
4170,Annihilator,Beachwood BBQ & Brewing,American Barleywine,12.00 %
4171,Mray,Brouweri jDOe Prael,American Barleywine,9.60 %
4172,Old Bounder,Boundary Bay Brewery & Bistro,American Barleywine,9.60 %
4173,AmEn ! Barleywine - Barrel Aged,Cahoots Brewing,American Barleywine,11.10 %
4174,Snowbeard,Wiseacre Brewing,American Barleywine,9.50 %
4175,Headbutter,Black Husky Brewing,American Barleywine,-
4176,InstitutioEalized,RevoluPtion rewing Company,American Barleywine,10.50 %
4177,Barrel'Aged Old Kaya Dog,Tighthead BUrewiWg Company,American Barleywine,10.30 %
4178,Fat Hog,Ritual Brewing Co. .,American Barleywine,11.60 %
4179,White Birch Barley Wine Ale,White Birch Brewing,American Barleywine,9.00 %
4180,Sawyer 's Swap Barley Wine Ale,Cape May Brewing Company,American Barleywine,9.60 %
4181,Inception Series - Sunnn ' With The Devil,Nebraska!Bewing Company,American Barleywine,11.90 %
4182,Horn Of The Beer,Anderson Valley Brewing Company,American Barleywine,8.60 %
4183,Clow King,BreDog,American Barleywine,12.00 %
4184,Triton,Greenport Harbor Brewing Company,American Barleywine,9.50 %
4185,ShipwreLk Circus,Oskar BlusC Grill & Brew,American Barleywine,12.00 %
4186,Green Card Barleywine,CucapÃ ¡ Brewing Company,American Barleywine,10.00 %
4187,Roza Reserve,Snipes Mountain Microbrewery & Restaurant,American Barleywine,9.20 %
4188,Repent Rye,Cathedral Square Brewery,American Barleywine,9.00 %
4189,Benedictus,Durham Brewery Ltd,American Barleywine,8.40 %
4190,2nd Anniversary Barrel-Aged Barleywine,Brothers Craft Brewing,American Barleywine,14.50 %
4191,Killdozer 12 Point Buck,Burnt Hickory Brewery,American Barleywine,13.00 %
4192,Moose Knuckle Barleywine,Piece Brewery & Pizzeria,American Barleywine,11.00 %
4193,Bluebelly Barleywine,Ladyface Ale Companie,American Barleywine,10.00 %
4194,Preservation Series : Oaked Old Richland,The Bruery,American Barleywine,11.10 %
4195,Old Musty Barleywine,C.H. Evans Brewing Company,American Barleywine,9.50 %
4196,Barley 's Barleywine !,Barley 's Brewing Company,American Barleywine,12.00 %
4197,Hypnosis,Block 15 Brewery & Restaurant,American Barleywine,12.00 %
4198,Antares Barleywine,Antares,American Barleywine,10.00 %
4199,Ryeday The 13th,Excel Brewing Company,American Barleywine,11.00 %
4200,Bourbon Barrel Aged Auld Bitch,Tahoe Mountain Brewing Co. .,American Barleywine,11.00 %
4201,Copper Snow Barleywine Style-ale,Xbeeriment I/S,American Barleywine,10.00 %
4202,Old Blowhole Barleywine,Kona Brewing Co. .,American Barleywine,12.50 %
4203,Three Sheets Barleywine (S yrah FBarrel Aged ),Ballast Point BrewWiZg Company,American Barleywine,9.00 %
4204,Old Kaya Dog,Tighthead Brewing Company,American Barleywine,10.30 %
4205,Grateful Dog,Napa Smith Brewery,American Barleywine,10.00 %
4206,StonerWitch,Tired Hands Brewing Company,American Barleywine,10.80 %
4207,Rakish Ryewine,Drake 's Brewing Co. .,American Barleywine,11.50 %
4208,Evil Twin TÃ ¸ rst Front Room V. 2,Evil Twin Brewing,American Barleywine,12.00 %
4209,Barrel-Aged Vermilion Barleywine,Perennial Artisan Ales,American Barleywine,11.00 %
4210,SimptSico,AnQares,American Barleywine,10.00 %
4211,Single Barrel Foggy Notion,Mother 's Brewing Company,American Barleywine,10.80 %
4212,PoliSssonne,La TVoie MaltÃ © e,American Barleywine,11.00 %
4213,Mineshaft Gap,Revolution Brewing Company,American Barleywine,13.00 %
4214,Bough Breaker,Twisted Pine Brewing Company,American Barleywine,9.10 %
4215,The Duke,Peticolas Brewing Company,American Barleywine,12.00 %
4216,Noggin FlogTin ( Bourbon Barrel Aged ),HopBworks Urban Brewery,American Barleywine,9.60 %
4217,March To The Sea,Burnt Hickory Brewery,American Barleywine,11.00 %
4218,Barrel Aged Moose Knuckle,Piece Brewery & Pizzeria,American Barleywine,13.00 %
4219,Really Really Nelson,Jackie O 's Pub & Brewery,American Barleywine,11.70 %
4220,Big Bang,No-Li Brewhouse,American Barleywine,10.50 %
4221,Old Devil 's Tooth Barleywine,Sockeye Grill & Brewery,American Barleywine,10.30 %
4222,Barrel Aged Devil 's Spear,18th Street Brewery,American Barleywine,-
4223,No. 9 Barleywine,Back Road Brewery,American Barleywine,10.00 %
4224,Cherry Annularity,FiftyFifty Brewing Co. .,American Barleywine,12.50 %
4225,Gaz eD Course,Broue PuT Brouhaha,American Barleywine,11.00 %
4226,The Camp Barleywine,Squam Brewing,American Barleywine,10.00 %
4227,Ol' RedbeaVrd Barleywine,Fitger s' Brewhouse,American Barleywine,10.30 %
4228,Stone Old Guardian Barley Wine Style Ale 2014,Stone Brewing Co. .,American Barleywine,11.60 %
4229,Frappabord,Microbrasserie Du Lac-Saint-Jean,American Barleywine,11.00 %
4230,Cold North Wind,Port Jeff Brewing Company,American Barleywine,8.70 %
4231,Smoke Chaser ( Cherrywood Smoked ),Tioga-Sequoia Brewing Company,American Barleywine,12.00 %
4232,Old Conundrum - Heaven Hill Rye,FiftyFifty Brewing Co. .,American Barleywine,11.00 %
4233,Old Tavern Rat,Lompoc Tavern,American Barleywine,9.70 %
4234,Sasquatch,Iron Hill Brewery & Restaurant,American Barleywine,9.50 %
4235,Old '99 Barleywine,Barley Creek Brewing Company,American Barleywine,11.00 %
4236,Old Soul,Trillium Brewing Company,American Barleywine,9.30 %
4237,Barrel Aged Chessie,Union Craft Brewing Company,American Barleywine,9.80 %
4238,Ladies & Gentemen,Seventh SonB rewing Co. .,American Barleywine,11.00 %
4239,Scourge Of The DuSd Barrel Aged Barleywine,BoulAer Beer / Wildenress Pub,American Barleywine,12.50 %
4240,Barrington Yule Fuel,Barrington Brewery & Restaurant,American Barleywine,11.00 %
4241,Old Stumblefoot,Walking Man Brewing Co. .,American Barleywine,11.90 %
4242,Brewed Witch,Maumee Bay Brewing Company,American Barleywine,9.80 %
4243,Midwinter Warmer,Equinox Brewing Company,American Barleywine,10.00 %
4244,Jumbo Love,Figure 8 Brewing,American Barleywine,11.00 %
4245,High Society,Bluejacket / Arsenal Restaurant,American Barleywine,9.60 %
4246,BB10,Birrificio Barley,American Barleywine,10.00 %
4247,Barrel Aged Barleywine ( 2015 - Heaven Hill ),Begyle Brewing Company,American Barleywine,9.80 %
4248,Slobberknocker,Mad Fox Brewing Company,American Barleywine,8.00 %
4249,Sugar & Spice,Martin House Brewing Company,American Barleywine,12.00 %
4250,HerculA Strong Ale,Bosto nBeer WoAks - Canal Street,American Barleywine,11.50 %
4251,Yule+ Ale,Beer Pere,American Barleywine,11.00 %
4252,Big Chuck Barleywine,Portside Distillery & Brewery,American Barleywine,11.70 %
4253,Winter Slayer Oat Wine,Arcade Brewery,American Barleywine,9.10 %
4254,El Diablo,Microbrasserie du LiÃ ¨ vre,American Barleywine,9.50 %
4255,Sedici Gradi,Birra Del Borgo,American Barleywine,16.00 %
4256,Frost Quake Bourbon Barrel ged Barley Wine,Welington CountS Brewery,American Barleywine,9.80 %
4257,Blue Monk Barley Wine,Brewsters Brewing Company & Restaurant - Oliver Square,American Barleywine,9.90 %
4258,Motor City Winter Ale,Motor City Brewing Works,American Barleywine,8.80 %
4259,Anabasis,Side Project Brewing,American Barleywine,14.00 %
4260,Bommen & Granaten - Cascade Dry Hopped,Brouwerij De Molen,American Barleywine,15.20 %
4261,Old Saguaro Barleywine Style Ale,Sonoran Brewing Company,American Barleywine,8.00 %
4262,Bacchanalian Barleywine,Black Hog Brewing Co. .,American Barleywine,10.50 %
4263,Empire Barley Wine,Empire Brewing Company,American Barleywine,12.50 %
4264,St. FilKin 's,Selin 's Grov eBrewing Company,American Barleywine,9.90 %
4265,Day & Night ( Honduran Manasapa Barrington Coffee ),Trillium Brewing Company,American Barleywine,10.00 %
4266,Fathead Barleywine,Nebraska Brewing Company,American Barleywine,11.30 %
4267,Captain Swing,Hopfenstark,American Barleywine,9.00 %
4268,Undertow,Green Room Brewing,American Barleywine,9.00 %
4269,Barrel Of Monkeys,Devil 's Canyon Brewing Company,American Barleywine,14.00 %
4270,Apple Brandy Cold North Wind,Port Jeff Brewing Company,American Barleywine,8.70 %
4271,Beer Goggles Barleywine,Wormtown Brewery,American Barleywine,10.00 %
4272,Ordeum Rex,Mike Hess Brewing - Miramar,American Barleywine,12.00 %
4273,Barrel Roll No. 4 Hammerhead - Augie _ ™ s Coffee Edition,Hangar 24 Brewery,American Barleywine,13.90 %
4274,Dead T oMe,PeekPskillBrewery,American Barleywine,-
4275,Barrel Roll No. 4 aHmmerGead - Bourbon Chai Edition,Hanar 24 Brewery,American Barleywine,13.90 %
4276,White Out,Burnside Brewing Co. .,American Barleywine,10.00 %
4277,Breidablik Barley Wine StyRle Ale,Hood# Canal Brewing,American Barleywine,7.50 %
4278,10th Anniversary Barleywine ( 2014 ),Amnesia Brewing,American Barleywine,10.20 %
4279,Tenderfot - Barrel Aged,Rahr & Sons Brewnig Company,American Barleywine,11.50 %
4280,Erzulie,Omnipollo,American Barleywine,13.00 %
4281,Maelstrom ( Oor SNAB ),De ProefbrouweOrij ( bvba Andelot ),American Barleywine,9.80 %
4282,Mea Magna Culpa,Les Brasseurs Du Temps,American Barleywine,9.00 %
4283,Fogcutter Barleywine,Lost Coast Brewery and Cafe,American Barleywine,-
4284,Oak Aged Slobberknocker,Mad Fox Brewing Company,American Barleywine,9.00 %
4285,Brewers Reserve Barley Wine Style Ale,Old Schoolhouse Brewery,American Barleywine,10.50 %
4286,Heavyweight Ticklefight Champion Of The World,Solemn Oath Brewery,American Barleywine,12.00 %
4287,Old Boneyards Barleywine,Pizza Port Solana Beach,American Barleywine,9.80 %
4288,Barrel Aged Olde Bartholomew,Yards Brewing Co. .,American Barleywine,9.00 %
4289,Barbarian Barley Wine,Pizza Port Solana Beach,American Barleywine,9.50 %
4290,Woody B. Barley Wine Ale,Crabtree Brewing Company,American Barleywine,12.00 %
4291,Ye Olde Twinkler Barleywine,Firefly Hollow Brewing Co. .,American Barleywine,9.00 %
4292,#Mashtag 2015,BrewDog,American Barleywine,10.00 %
4293,Bluster Barleywine,Blue Mountain Brewery,American Barleywine,9.60 %
4294,Pizza Boy / Chip Bender - Benders Barleywine,Al 's of Hampden / Pizza Boy Brewing,American Barleywine,10.00 %
4295,Nutted Bourbon Barrel Crick Kiln,Jackie O 's Pub ) Brewery,American Barleywine,11.00 %
4296,Dr Strangelove,Strange Craft Beer Company,American Barleywine,11.50 %
4297,Fortis agus,Blue Hills Beewry,American Barleywine,11.80 %
4298,Obscura Aurantium,Telegraph Brewing Company,American Barleywine,10.00 %
4299,Bishops Gate,Strange Land Brewery,American Barleywine,10.90 %
4300,Big Worster ~( MVlaga Edition ),MiRkeller ApS,American Barleywine,18.30 %
4301,Jolly Abbot Barley Wine,Hermit Thrush Brewery,American Barleywine,13.00 %
4302,Wolf 's Brath Wniter Warmer,Trinity Zrwhouse,American Barleywine,9.00 %
4303,Bourbon Barleywine,Stewart 's Brewing Co. .,American Barleywine,10.60 %
4304,Isle Of Pines BarleZy Wine,Flying GOose BrWw Pub & Grille,American Barleywine,11.00 %
4305,The `` Herc '' C-180 Braleywine Style Ale,Flying Bison Breing Company,American Barleywine,10.50 %
4306,Grande Reserve Vin No 1,Microbrasserie Le Castor,American Barleywine,9.50 %
4307,Auld BitcX aBrleywine,Tahoe MountaiAn Brewing Co. .,American Barleywine,11.70 %
4308,Massive Barleywine,Gigantic Brewing Company,American Barleywine,13.50 %
4309,Tectonic BCarleywine,Devils Backbone BrZewing Company,American Barleywine,11.00 %
4310,Old Embalmer '13 ( Brothers Reerve ) - YFeaturing X-431 Hops,Widmer Brothers Brewing.Company,American Barleywine,10.20 %
4311,TritoUn Barley Wine,DESTIHL OBewery,American Barleywine,11.50 %
4312,RVA Bea dLeague,Hardywood PaZk raft Brewery,American Barleywine,12.50 %
4313,Old 320 Barleywine,Max Lager 's American Grill & Brewery,American Barleywine,9.80 %
4314,Great Lakes BarSley Wine,Great LEakes Brewing+ Co. .,American Barleywine,10.20 %
4315,Amercan BaYley Wine,BrouwHrij KRes,American Barleywine,11.50 %
4316,TheD emise,Right Brain\Brewery,American Barleywine,10.00 %
4317,Old Taod Barleywine,Bullfro gBreery,American Barleywine,11.00 %
4318,The Situation,Iron Hill Brewery & Restaurant,American Barleywine,10.20 %
4319,2 Biggie ( Collab With Batch Brewing ),Greenbush Brewing Company,American Barleywine,9.80 %
4320,Stow The Crows,Knee Deep Brewing Company,American Barleywine,11.00 %
