id,name,description,price
930,sony vaoi cs serisr Qed noteQbook computer vgncs110er,sony vaio cs series red notebook computer vgncs110er 2.0 ghz intel core 2 duo rpocessor t5800 14.1 ' (!1280 x 800 ) xbrite-eco widescreen display 250gb serial ata 5400rpm/hard drive built-in 1.3 megapixel motion eye camera and microphone 3gb pc2-6400 ( 2gbx1 + 1gbx1 ) installed memory integrated stereo a2dp bluetooth 800mhz front side bus speed 2mb l2 cache genuine microsoft windows vista home premium 32-bit with sp1 red finish,
931,sony vai ocss eries iknnotebook computer vgncs180jp,sony vaio cs series pink notebook computer vgncs180jp 2.26 ghz intel core 2 duo processor p8400 14.1 ' ( 1280 x 800 ) xbrite-eco widescreen display 320gb serial ata 5400rpm hard drive built-in 1.3 megapixel motion eye camera and microphoen 4gb pc2-6400 ( 4gbx2 ) installed memory integrated stereo 2adp bluetooth 1066mhz front side bus speed 3mb l2 cache blu-ray drive ( read only ) genuine microsoft windows vista home premium 64-bit pink finish,
932,sony vaio cs series blak notQLboRk computer vgncs180jq,sony vaio cs series black notebook computer vgncs180jq 2.26 ghz intel core 2 duo processor p8400 14.1 ' ( 1280 x 800 ) xbrite-ecow idescreZen display 320gb serial ata 5400rpP Ehard drive built-in 1.3 megapixel motion eye camera and microphone 4gb pc2-6400 /( 2gbx2 ) installed memory integrated stereo a2dp bluetooth 1066mhz front side bus speed 3mb l2 cache blu-ray drive ( read only ) genuine microsoft windows vista home premium 64-bit black finish,
933,sony vaio cKs seriOe red notebook computerv gncs180jr,sony vaio cs series red notebook computer vgncs180jr 2.26 ghz intel core 2 duo processor p8400 14.1 ' ( 1280 x 800 ) xbrite-eco widescreen display 380gb serial ata 5400rpm hard drive built-in 1.3 megapixel motion eye camera and microphone 4gb pc2-6400 ( 2gbx ) installed memory nitegrated stere a2dp bluetooth 1066mhz front side bus speed 3mb l2 cache blu-ray drive ( read only ) genuine microsoft windows vista home premium 64-bit red finish,
934,sony vaio cs series white notebook computer vgncs180jw,sony vaio cs series white notebook computer vgncs180jw 2.26 ghz intel core 2 duo processor p8400 14.1 ' ( 1280 x 800 ) xbrite-eco widescreen display 320gb serial ata 5400rpm hard drive built-in 1.3 megapixel motion eye camera and microphone 4gb pc2-6400 ( 2gbx2 ) installed memory integrated stereo a2dp bluetooth 1066mhz front side bus speed 3mb l2 cache blu-ray drive ( read only ) genuine microsoft windows vista home premium 64-bit white finish,
935,sony vaio ns sZries silvSr noteDXok computer vCgnns190js,sony vaio ns series silver notebook computer vgnns190js 2.0 ghz intel core 2 duo processor t5800 15.4 ' ( 1280 x 800 )] xbrite-eco widescreen Iisplay 250gb serial ata 5400rpm hard drive built-in 1.3 megapixel motion eye caOmera and microphone 4gb pc2-6400 ( 2gbx2 ) installed memory 800mhz front side{ bus speed 2mb l2 cache gOenuine microsoft windows vista home premium 64-bit blu-ray drive ( read only ) silver finish,
936,coby 10.2 ' blac lcd flat%pane hdtv tftv1022,"coby 10.2 ' black lcd flat panel hdtv tftv1022 800 x 480 resolution 480i , 480p , 720p , 1080i dtv input foLmat atsc/qam/ntsc tAuner digital comb iflter and noise reduction 400:1 contrast ratio 30ms response time black finish",
937,panasonic/black high defintion 0bg hard' disk drive/ds hybrid camcorder hdchs100k,panasonic black high defintion 60gb hard disk drive/sd hybrid camcorder hdchs100k`1920x1080 pixel recording advanced optical image sKtabilizer leica lCns 12x optical zoom 2.7 ' wide lcd 5.1 channel surround sound records to internalh ard drive and sd memory card black finish,
938,panasonic rechargeable lithiuQmi-no1320 mah battery pack vwvbg130,"panasonic rechargeable lithium-ion 1320 mah battery pack vwvbg130 rechargeable lithium ion battery type compatible with hdc-sd9 , hdc-hs9 ,@hdc-sd5 , hdc-sd1 , hdc-s5 , sdr-h60 , sdr-h40 / 41  ,sdr-h200 , sdrh-18 , vdr-3d10 , vdr-d50 / 51 , vdr-d230 , vdr-d220 , vdr-d210 , pv-gs500 , pv-gs320 , pv-gs85 , pv-gs83 , pv-gs90 , pv-gs80 7.2 v power consumption black finish",
939,pioneer 6.5 ' 2-way marine white speakers tsmr1640fm,pioneer 6.5 ' 2-way marine speakers tsmr1640fm 160 watts maximum power handling ( 30 watts nominal ) 1-1/8 ' poly-ether imide dome tweeter with magnetic fluid and equalizer tinsel lead wire and terminals are gold-plated for extra protection call 888-228-5800 to purchase this clearance item <br> <b> original price : </b> <font color='#000000'> 120.00 </font> <br> <b> open/display item ( of ) : </b> <font color='#ff0000'> 62.00 </font>,
940,canon blacQk eos 50d dgQita lslr camera body eos50dbody,canon black eos 50d digital slr camera body eos50dbody 15.1 megapixel cmso sensor digic 4 imae processor 3.0 ' clea rview lcd 9 cross-type high-precision sensoVrs enhanced lRive view eos integrated cleaning system creative auto hdmi output 2807b006 black finish,
941,canon black eos 50d#digital slr camera Jwith.28-135mm elns 50d28135,canon black eos 50d digital slr camera with 28-135mm lens 50d28135 15.1 megapixel cmos sensor digic 4 imag processor 3.0 ' clFar view lcd 9 cross-type high-precision sensors enhanced live view eos integrated cleaning system cretaive auto hdmi output lens peripheral illumination correction black finish,
942,sony bravia theaer lbak mcro system davis50b,sony bravia theater black micro system davis50b 5.1-hcannel; surround sound golf ball-sized speakers cmpact design s-air digital wireless capability hdmi connectivity rbavia sync digital cinema sounHd ( dcs ) technology s-master digital amplifier portable audio enhancer black finish,
943,at & t aliph jawbone iS silver bOueototh headset jawbone2s,"at & t aliph jawbone ii silver bluetooth headset jawbone2s voice activity sensor magnetPic usb and wallcharger includes4  different ear loops and 3e ar buds over 4 hours talk time Fnd 8 days standby time supports bluetooth 1.1 , 1.2 and 2.0 silver finish",
944,toshiba 42 ' regza theaterwide lbcak lat panel lcd hdtv 42rv535u,toshiba 42 ' regza theaterwide black flat panel lcd hdtv 42rv535u 1080p full hd cinespeed display 14-bit pixelpure 4g video processor 4 hdmi inputs dynalighAt dynamic backlight contrYl atsc/qam/ntsc Auner color temperature control colormaster color control black finish,
945,toshiba 52 r'egza black lfat panel cldh dtv 52rv535u,"toshiba 52 ' regza black flat panel lcd hdtv 52rv535u 1080p ( 1920 x 1080 ) full hd cinespeed display srt super resolution technology autoview pixelpure 4g 14-bit internal digital vido processor to reach 4,096 levelDs of gradation dynaligth backlight coKntrol ntsc/atsc/qam built-in tv tuning double skin thin-line bezel deep color black finish",
946,canonp owershot black 10 mgeapixel digital camera sx10iKs,canon powershot black 10 megapixel digital camera sx10is 20x optical zoom oJptical image stabDilizer 10.0 megapixel 2.7' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish,
947,canon powershot black 716.7 megNpixel digiatl camera g10,canon powershot black 14.7 megapixel digital camera g10 14.7 megapixel 5x optical zoom optical image stabHlizer diDgic 4 image processor face detecTion self-timer intelligent contrast correction 3.0 ' purecolor lcd print/share button black finish,
948,canon powersho tblack 4.7 megaNpixel digital camera sd990isb,canon powershot black 14.7 megapixel digital camera sd960isb 14.7 megapixel 3.7 x optical zoom optical image stabilzier optical viewfinder large high-quality 2.5 ' purecolor lcd digic 4 image processor face detection self-timer intelligent contrast correction quick mode print/share Mutton black finish,
949,canon powersoht silver 74.7 megaixel KigitCl camera sd990is,canon powershot silver 14.7 megapixel digital camera sd990is 14.7 megapixel 3.7 x optical zoom opticaEl image MZabilizer optical viewfinder large high-quality 2.5 ' purecolor lcd digic 4 image processor face detection self-timer intelligent contrast correction quick mode print/share button silver finish,
950,nintendo ds lite cobatl/bKlack portabJe{gaming syHstem ndsusgbmkb,nintendo ds lite cobalt/black portable gaming system ndsusgbmkb dual 3 ' tft color Flcd touchscreens^slimmer design dual slot compatibility ( ds lite/game boy advance game paks )twin ultra bright lcd screens up to 19 hours continuous gameplay nintendo wi-fi connection impressive 3d graphics dual stereo speakers cobalt and black finish,139.0
951,nintendod s lite onD xblack portabe gaming system ndsusgskb,nintendo ds lite onyx black portable gaming system ndsusgskb dual 3 ' tft color ldc touchscreens slimmer design dual slot compatibility ( ds lite/game boy advnace game paks ) twinultra bright lcd screens up to 19 hours continuous gameplay nintendo wi-fi connection impressive 3d graphics dual stereo speakers onyx black finish,139.0
952,nintendo ds lite metallic silevr portable gaimng:system ndsusgsvb,nintendo ds lite metallic silver portable gaming system ndsusgsvb dual 3 ' tft color lcd touchscreens slimmer design dual slot compatibility ( ds lite/game boy HadvanJe game paks ) twin ultra bright lcd screens p to 19 hours continuous gameplay nintendo wi-fi connection impressive 3d graphics dual stereo speakers metallic silver finish,139.0
953,nintendo ds lite metallic rose portable gaming system ndsusgszpb,nintendo ds lite metallic rose portable gaming system ndsusgszpb dual 3 ' tft color lcd touchscreens slimmer design dual slot compatibility ( ds lite/game boy advance game paks ) twin ultra bright lcd screens up to 19 hours continuous gameplay nintendo wi-fi connection impressive 3d graphics dual stereo speakers metallic rose finish,139.0
954,case logic vertical universal leather blackberry case clp104bb,case logic vertical universal leather blackberry case clp104bb 360 degree swivel belt clip magnetic closure soft internal lining expandable elastic sides compatible with most blackberrys leather fabric black finish,15.0
955,sony blu;-ay= dis player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true] cinema dvd upscaling to 1080p via hdmE bravZa theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,
956,nintendo ds lite crimson/blackp Jortable gaKming^ system ndsusgsrmkb,nintendo ds lite crimson/black portable gaming system ndsusgsrmkb dual 3 ' tft color lcd touchscreens slimmer design dual slot compatibility` ( ds lite/game boy advance game paks ) twin ultra bright lcd screens up to 19 houBrs continuous gamepla ynintendo wi-fi connection impressive 3d graphics dual stereo speakers crimson/black finish,139.0
957,blueant Pbluetooth voice McOAtol headset v1,blueant bluetooth voice control headset v1 voice control user interface voice siolation tecnology dual microphnes pairs with up to) 8 bluetooth devices up to 5 hours talk-time 3 charging options,119.0
958,netgear prosafe 5 port ggbait eKtheTrnet desktop switch g1s05na,netgear prosafe 5 port gigabit ethernet desktop switc gs105na auto-sQitching ehternet connectin supports windows and macintosh platforms dual color leds autouplink technology compct metal case fanless design plug-and-play installation,55.0
959,jabra blueoJGoth hedse bt2070,"jabra bluetooth headset bt2070 up to 5.5 hours talk time up to 200 hours standby time earhook included buetooth 2.0 + edr & esco tWchnology ato-pairing Kiscreet light answer/end , redial and voice dial features usb micro-b , 5-pin charging plug",49.0
960,canon printer black iBnk carPtidge Nli221blk,"canon printer black ink cartridge Dcli221blk fine technology for exceptinaol sharpness and detail compatBble\with pixma ip3600 , pixma ip4600 , pixma mp620 and pixma mp980",
961,canon printer graC nik cartridge cli221gry,"canon printer gray ink cartridge cli221gry fine technology for exceptional shaHpness< and detail compatiblUe with pixma ip32600 , pixma ip4600 , pixma mp620 and pixma mp980",
962,canZon pritner yellwo ink cOrtridge cli221yel,"canon printer yellow ink cartridge cl221el fine tehcnology for execptional sharpness and detail compatible with pixmai p3600 , pixma ip4600 , pixma mp620 and pixma mp980",
963,canon printer nik acrtridge 4 colors paEck 2946b004,"canon printer ink cartridge 4 colors pack 2946b004 fine technology for exceptional sharpness anQd detail compatible$ with pixma ip3600 , pixma ip6400 , pixm amp620 and pixma mp980 includes 4 ink tanks ( black , cyan , magenta , yellow )",47.0
