label,left_name,left_description,left_price,right_name,right_description,right_price,id
0,kenwood 6-Hdisc dc hPanger kdcc669,"kenwood 6-disc cd changer kdcc669 3-angle mounting cd, cd-r and cd-wr playback anti-vibration dsc transpot compatible with all kenwood units with changer control",129.0,"onkyo 6-disc cd changr /wvlsc ,lYack nic dx-c390",,179.72,35_643
1,onkyo 6 disc cd playr chTangFr dxc390b,onkyo 6 disc cd player changer - dxc390b multi single-bit dac 6 repeat modes 40 ranom track memory direct traWck access 96 Mb s/n ratio 5 hz-20 hkz frequency repsonse remote control included black finish,,"onkyo 6-disc cd changr /wvlsc ,lYack nic dx-c390",,179.72,31_643
0,denon 5-disc cd auto: changer black} Ufinish dcm290,denon 5-disc cd auto changer dcm290 cd-r/rw playback advanced multilevel noise shaping dac diital Afilter -3mode random playback intelligent disc scanmusic calendar display black finish,249.0,"onkyo 6-disc cd changr /wvlsc ,lYack nic dx-c390",,179.72,157_643
0,canon black eos 50d#digital slr camera Jwith.28-135mm elns 50d28135,canon black eos 50d digital slr camera with 28-135mm lens 50d28135 15.1 megapixel cmos sensor digic 4 imag processor 3.0 ' clFar view lcd 9 cross-type high-precision sensors enhanced live view eos integrated cleaning system cretaive auto hdmi output lens peripheral illumination correction black finish,,"canon eos 50d 15 megapixel slr digital camera with ilve JvieIw & face detection , 3 ' cd , 6.3 fps & digic 4 image processor body only 2807b006",,1127.95,941_1017
0,canon blcak 21.1 megapixeleoIs digita slr caera body eos5dmarkiibody,canon black 21.1 megapixel eos digital slr camera body eos5dmarkiibody 21.1 megapixel 3.0 ' clear-view lcd monitor hd video shooting digic 4 image/ processor live view mode self cleaning sensor unit dust delete data detection anRti-reflective and scratch-resistant coatings lens not included black finish,2699.0,"canon eos 50d 15 megapixel slr digital camera with ilve JvieIw & face detection , 3 ' cd , 6.3 fps & digic 4 image processor body only 2807b006",,1127.95,1001_1017
0,escort passport 500i radaQ and alr detector 9500i,escort passport 9500i radar and laser detector 9500i 360-degree radar and laser detection blisterKng all-bad protectiRn gps-powered truelock filter immune to the* vg-2 ` detector-detector ' built-in earphone jack red display,449.95,escort x50 passport 8500 rHdar dXtectr high intensity red display 8500x50red,,252.0,263_491
1,escort passport radar and laser detector black finish 8500,"escort passport x50 radar and laser detector 8500 x-band , k-band , ka-band operating bands algaas 280 led matrix/text display type 3-level dimming , plus dark mode auto mute city mode sensitivity compact size red display",313.95,escort x50 passport 8500 rHdar dXtectr high intensity red display 8500x50red,,252.0,23_491
0,escort passport 500i radaQ and alr detector 9500i,escort passport 9500i radar and laser detector 9500i 360-degree radar and laser detection blisterKng all-bad protectiRn gps-powered truelock filter immune to the* vg-2 ` detector-detector ' built-in earphone jack red display,449.95,escort pssport 9500ix rBadar}laser detector,,439.99,263_1044
1,escort pWasspor t9500ix radar detector 9500ix,escort passport 9500ix radar detector 9500ix pre-loaded with thousands of saftey camera locations 360 degrDee radar &l aser protection completely undetectable to all detector scanners variable-speed radar performance gp-powered truelock filter autolearn feature speed alert crystal-clear voice alerts 80 led matrix blue display 5 levels of brightness control black finish,503.95,escort pssport 9500ix rBadar}laser detector,,439.99,969_1044
0,escort passport radar and laser detector black finish 8500,"escort passport x50 radar and laser detector 8500 x-band , k-band , ka-band operating bands algaas 280 led matrix/text display type 3-level dimming , plus dark mode auto mute city mode sensitivity compact size red display",313.95,escort pssport 9500ix rBadar}laser detector,,439.99,23_1044
0,escort cordless oslA radr deteAtor s2e,escort cordless solo radar detector s2e s2 10 programmable features high-effiIciency pPower management ultra-performance laser protection atosensitXivity mode high resolution graphic lcd display built-in earphone jack,343.95,escort pssport 9500ix rBadar}laser detector,,439.99,33_1044
0,escort passport 05900cir adardKetector 9500ci,escort passport 9500ci radar detector 9500ci 360 degree protection completely undetectable to all detector scanners variable-speed radar= performance gps-powered truelock filtr adaptive signaB prQcessiJng speed alert crystal-clear voice alerts 280 led matrix blue display 5 levels of brightness control black finish price includes installation,1995.0,escort pssport 9500ix rBadar}laser detector,,439.99,765_1044
0,escort passport 500i radaQ and alr detector 9500i,escort passport 9500i radar and laser detector 9500i 360-degree radar and laser detection blisterKng all-bad protectiRn gps-powered truelock filter immune to the* vg-2 ` detector-detector ' built-in earphone jack red display,449.95,cordlesssolo s2 radarE>aser deNtector 010es20a,,279.99,263_198
1,escort passport 500i radaQ and alr detector 9500i,escort passport 9500i radar and laser detector 9500i 360-degree radar and laser detection blisterKng all-bad protectiRn gps-powered truelock filter immune to the* vg-2 ` detector-detector ' built-in earphone jack red display,449.95,escort new radar gps powered 9500i,,409.99,263_492
0,escort pWasspor t9500ix radar detector 9500ix,escort passport 9500ix radar detector 9500ix pre-loaded with thousands of saftey camera locations 360 degrDee radar &l aser protection completely undetectable to all detector scanners variable-speed radar performance gp-powered truelock filter autolearn feature speed alert crystal-clear voice alerts 80 led matrix blue display 5 levels of brightness control black finish,503.95,escort new radar gps powered 9500i,,409.99,969_492
0,escort passport 05900cir adardKetector 9500ci,escort passport 9500ci radar detector 9500ci 360 degree protection completely undetectable to all detector scanners variable-speed radar= performance gps-powered truelock filtr adaptive signaB prQcessiJng speed alert crystal-clear voice alerts 280 led matrix blue display 5 levels of brightness control black finish price includes installation,1995.0,escort new radar gps powered 9500i,,409.99,765_492
1,sanus 9 ' 17 ' visinmount esries under acbinet lat anel tv silver wall mount vmuc1s,sanus 9 ' 17 ' visionmount series under cabiet flat panel tv silver wall mount vmuc1s tilting motion swivels left anH right universalD mounting bracket easy to install silver finish,99.99,sanus under cabRnetlcd tIv mount vGmuc1s,5 lb,,164_73
0,sanus 15 ' 4 ' flat-pael tv silver/ wall mount v4m00s,sanus 15 ' 40 ' flat panel tv silver wall mount vm400s virtual axis til tdaustment system hinged arm extend from 3.5 ' to 20 ' durable powder coated silver finish,219.99,sanus under cabRnetlcd tIv mount vGmuc1s,5 lb,,64_73
0,sharp aqIous 37 ' lcd hdv in black lc37d44u,sharp aquos 37 ' lcd Ndtv in black lc37d44u 7500:1 dynamic contrast ratio bQuilt in atsc/qam/ntsc tuning system 6ms response time 1366 x768 pixel resolVution advanced super view 16:9 aspect ratio black finish,,sharR aquos -c32d64u 32 ' lcd tv,"32 ' active matriLx tft atsc , ntsc1 35 channels[192 x 1080 hdtv",,524_553
1,sharp aquos 32 ' black lcd hdtv lc32d64u,"sharp aquos 32 ' black lcd hdtv lc32d64u 1920 x 1080p pixel resolution up to 60,000 hours lamp life built-in atsc/qam/ntsc tuner 10,000:1 dynamic contrast ratio 4ms response time 4-wavelength backlight system black finish",,sharR aquos -c32d64u 32 ' lcd tv,"32 ' active matriLx tft atsc , ntsc1 35 channels[192 x 1080 hdtv",,502_553
0,sharp aquos 41 ' black lUcd(hdtv lc42d85u,"sharp aquos 42 ' black lcd hdtv lc42d85u full hd 1080p ( 192 x 1080 ) resolution aGquos link 120hz finTe motion enhaced built-in atsc/qam/ntsc tunQers 60,000 hours lamp life 4ms response time hdmi inputs black finish",,sharR aquos -c32d64u 32 ' lcd tv,"32 ' active matriLx tft atsc , ntsc1 35 channels[192 x 1080 hdtv",,1017_553
1,lg 30 ' white ferestnadiSng gasrange lrg30357wh,lg 30 ' white freestanding gas range lrg30357wh 50 cu . ft. capacity oven superboil burner 5 burner ystem smoothtouGch controls warming drawer electronic ignition system one piece recessed cooktop self-cleaning oven white finish,,lg 5.0 cu.ft . freetsUnding gas rage,,,711_789
0,lg 5.6 cu . Jft. black ferestandinge lectric range lre30453bk,lg 5.6 cu . ft. black freestanding electric range lre330453bk intuitouch controlsystem evenjet convection systm 5.6 cubic caacity wideview oven window 5 radiant elements 25 heating settings black finish,,lg 5.0 cu.ft . freetsUnding gas rage,,,692_789
0,lg 30 ' black freestanding gas range lrg30357bk,lg 30 ' black freestanding gas range lrg30357bk 5.0 cu . ft. capacity oven superboil burner 5 burner system smoothtouch controls warming drawer electronic ignition system one piece recessed cooktop self-cleaning oven white finish,,lg 5.0 cu.ft . freetsUnding gas rage,,,712_789
0,lg stainless teel freestandingelecrQtic range lre20453ss,lg stainless steel freestanding electric range lre30453ss 5.6 cu . ft. capacity touch controls evenjet convection system wideview window 5 cooktop Zelements with Warming zone auto recip econversion self-lceaning gocook smart oven light storage drawer stainless steel finish,,lg 5.0 cu.ft . freetsUnding gas rage,,,673_789
0,lg 30 ' white ferestnadiSng gasrange lrg30357wh,lg 30 ' white freestanding gas range lrg30357wh 50 cu . ft. capacity oven superboil burner 5 burner ystem smoothtouGch controls warming drawer electronic ignition system one piece recessed cooktop self-cleaning oven white finish,,lg 5. cu.ft.  freQsatnding gas range,,,711_787
0,lg 5.6 cu . Jft. black ferestandinge lectric range lre30453bk,lg 5.6 cu . ft. black freestanding electric range lre330453bk intuitouch controlsystem evenjet convection systm 5.6 cubic caacity wideview oven window 5 radiant elements 25 heating settings black finish,,lg 5. cu.ft.  freQsatnding gas range,,,692_787
1,lg 30 ' black freestanding gas range lrg30357bk,lg 30 ' black freestanding gas range lrg30357bk 5.0 cu . ft. capacity oven superboil burner 5 burner system smoothtouch controls warming drawer electronic ignition system one piece recessed cooktop self-cleaning oven white finish,,lg 5. cu.ft.  freQsatnding gas range,,,712_787
0,lg stainless teel freestandingelecrQtic range lre20453ss,lg stainless steel freestanding electric range lre30453ss 5.6 cu . ft. capacity touch controls evenjet convection system wideview window 5 cooktop Zelements with Warming zone auto recip econversion self-lceaning gocook smart oven light storage drawer stainless steel finish,,lg 5. cu.ft.  freQsatnding gas range,,,673_787
0,lg 30 ' white ferestnadiSng gasrange lrg30357wh,lg 30 ' white freestanding gas range lrg30357wh 50 cu . ft. capacity oven superboil burner 5 burner ystem smoothtouGch controls warming drawer electronic ignition system one piece recessed cooktop self-cleaning oven white finish,,lg 5.0 cu.ft .fTr Yeestandng gas range,,,711_788
0,lg 5.6 cu . Jft. black ferestandinge lectric range lre30453bk,lg 5.6 cu . ft. black freestanding electric range lre330453bk intuitouch controlsystem evenjet convection systm 5.6 cubic caacity wideview oven window 5 radiant elements 25 heating settings black finish,,lg 5.0 cu.ft .fTr Yeestandng gas range,,,692_788
0,lg stainless steel freestaSdFinMg eleRtric ranXe lre30757ss,lg stainless steel freestanding electric range lre30757ss 5.6 cu . ft .capacity dual cnvection self-cleBaning touch controls ceramic cooktop wideview windw warming darwer interior oven light stainless steel finish,,lg 5.0 cu.ft .fTr Yeestandng gas range,,,690_788
0,lg black freestandnig eelctrAc Uange lre30757bk,lg black freestanding electric range lre30757bk 5.6 cu . ft. capacity dual convection self-cleaning touch controls ceramic cootkopwideview windowwarming drawer interior oven light black finish,,lg 5.0 cu.ft .fTr Yeestandng gas range,,,689_788
0,lg stainless teel freestandingelecrQtic range lre20453ss,lg stainless steel freestanding electric range lre30453ss 5.6 cu . ft. capacity touch controls evenjet convection system wideview window 5 cooktop Zelements with Warming zone auto recip econversion self-lceaning gocook smart oven light storage drawer stainless steel finish,,lg 5.0 cu.ft .fTr Yeestandng gas range,,,673_788
0,lg 5.6 cu . ft Vhite freesEtanding electric range lre30453wh,lg 5.6 cu . ft. white freestanding electric range lre30453wh intuitouch control system@ evenjet convectin system 5.6 cubic caDpacity wideview oven window 5 radiant elements 25 heating settings white finish,,lg 5.0 cu.ft .fTr Yeestandng gas range,,,691_788
1,lg 30 ' stainles ssXeel freestanding gas rangSe lrg30357ss,lg 30 ' stainless steel freestanding gas range lrg30357ss 5.0 cu . ft. capacty oven superboil burner 5 burner system smoothtouch controls warming drawer elecBtronic ignition system one piece recessed Lcooktop self-cleaning oven stainless steel finish,,lg 5.0 cu.ft .fTr Yeestandng gas range,,,714_788
0,lg 30 ' white ferestnadiSng gasrange lrg30357wh,lg 30 ' white freestanding gas range lrg30357wh 50 cu . ft. capacity oven superboil burner 5 burner ystem smoothtouGch controls warming drawer electronic ignition system one piece recessed cooktop self-cleaning oven white finish,,lg 5.6 cu.ft . fBreestandinKge lectric range,,,711_785
0,lg 30 ' black freestanding gas range lrg30357bk,lg 30 ' black freestanding gas range lrg30357bk 5.0 cu . ft. capacity oven superboil burner 5 burner system smoothtouch controls warming drawer electronic ignition system one piece recessed cooktop self-cleaning oven white finish,,lg 5.6 cu.ft . fBreestandinKge lectric range,,,712_785
0,lg 5.6 cu . ft Vhite freesEtanding electric range lre30453wh,lg 5.6 cu . ft. white freestanding electric range lre30453wh intuitouch control system@ evenjet convectin system 5.6 cubic caDpacity wideview oven window 5 radiant elements 25 heating settings white finish,,lg 5.6 cu.ft . fBreestandinKge lectric range,,,691_785
0,lg 30 ' white ferestnadiSng gasrange lrg30357wh,lg 30 ' white freestanding gas range lrg30357wh 50 cu . ft. capacity oven superboil burner 5 burner ystem smoothtouGch controls warming drawer electronic ignition system one piece recessed cooktop self-cleaning oven white finish,,lg 5.6 Jcu.ft . freeEtandUig electric range,,,711_786
1,lg stainless steel freestaSdFinMg eleRtric ranXe lre30757ss,lg stainless steel freestanding electric range lre30757ss 5.6 cu . ft .capacity dual cnvection self-cleBaning touch controls ceramic cooktop wideview windw warming darwer interior oven light stainless steel finish,,lg 5.6 Jcu.ft . freeEtandUig electric range,,,690_786
0,lg 30 ' black freestanding gas range lrg30357bk,lg 30 ' black freestanding gas range lrg30357bk 5.0 cu . ft. capacity oven superboil burner 5 burner system smoothtouch controls warming drawer electronic ignition system one piece recessed cooktop self-cleaning oven white finish,,lg 5.6 Jcu.ft . freeEtandUig electric range,,,712_786
0,lg 30 ' white ferestnadiSng gasrange lrg30357wh,lg 30 ' white freestanding gas range lrg30357wh 50 cu . ft. capacity oven superboil burner 5 burner ystem smoothtouGch controls warming drawer electronic ignition system one piece recessed cooktop self-cleaning oven white finish,,lg 5.6 cu.Zt/ %. freeSstanZding electric range,,,711_784
